year,val,upperVal,lowerVal
1983,0.040934754940297316,0.13141183636852666,0.006130863893998719
1988,0.043259631155727216,0.1320915609336962,0.005711727307449969
1989,0.043209800373704046,0.13866449327047817,0.006346719996112506
1990,0.042486619199945855,0.13227659109907833,0.005406269322055855
1991,0.04065954855010028,0.1327948531620966,0.006470276961976533
1992,0.04318903880711425,0.13242257902904134,0.005684981377772778
1993,0.041866813505842045,0.13090465774519527,0.005552386268198143
1994,0.04180831306572089,0.1361008642185899,0.005495309245572787
1995,0.04368492121918548,0.1369963453120578,0.005918824253873718
1996,0.04198419438002976,0.13512533194781956,0.006951579238126351
1997,0.04438621850105397,0.136251434978859,0.00684082218630272
1998,0.03728908744517557,0.04280584004917087,0.031860802200890194
1999,0.037890077691874136,0.043883971703046615,0.032680757662386206
2000,0.01012373300488311,0.013397964753392007,0.0073350433592720195
2001,0.07039720649260053,0.07787874445743054,0.0636201478646209
2002,0.0335890061783205,0.039027789682864,0.028723253960499615
2003,0.024651475461105583,0.02961226123342318,0.020401595107642195
2004,0.04912434331922238,0.05489442839081676,0.04341536802861012
2005,0.03320492664999257,0.03787477207916558,0.028657852403666383
2006,0.012710777708026224,0.015890055209730893,0.00990785990336637
2007,0.019670322968153624,0.023272549968897355,0.016516379771137985
2008,0.0528914363104452,0.058511795004005704,0.04735077931432255
2009,0.026241321370324304,0.03058825097460511,0.022829122564176196
2010,0.01185167561694888,0.014459105569739087,0.009364582515811145
2011,0.020733869359584406,0.024129074740297192,0.017830403681515856
2012,0.01822939963834016,0.021298904600358985,0.015458113451873184
2013,0.0269985040868288,0.030829289893391,0.0236494019528608
2014,0.01747971375849955,0.020617588347047314,0.014767575591738972
2015,0.031001467129262543,0.034870720698434714,0.027653778924419007
2016,0.0082388653978099809,0.010407565181601198,0.006517860146174502
2017,0.016082983120302742,0.0186881176635493,0.013769512399506361
2018,0.041253602933722266,0.045605908301555524,0.03715667501802472
