year,val,upperVal,lowerVal
1984,0.042235857233544186,0.1358182601255603,0.006124308640385153
1988,0.042413179842021156,0.13926856887066896,0.006767700712548786
1989,0.041047627009243345,0.1331462943785002,0.006098211730236184
1990,0.04275015586930252,0.133956075630427,0.0057531230750259635
1991,0.04171119526892337,0.13612942696442748,0.0060056265736550644
1992,0.042089384605944136,0.12918072097541586,0.006478117370791915
1993,0.04245206168767966,0.13056187893441173,0.00759697650064408
1994,0.042139392659255634,0.1347137086759852,0.006858110132499357
1995,0.04272234873609487,0.131738318416166,0.0062476100436691774
1996,0.04238856186139265,0.13213285702952135,0.00692251454189586
1997,0.043111186831263776,0.1340704000139828,0.00677780157935485
1998,0.06986709704837757,0.08152595069194206,0.058736536742564176
1999,0.06530074457150817,0.07713209488797716,0.05487041823812332
2000,0.02378284815356803,0.032283704793092526,0.0162743481670284
2001,0.0685671167578917,0.07926679168967919,0.058536053237069015
2002,0.017529573279985,0.026455100519064016,0.009990130703924316
2003,0.043282657495548826,0.1288289792103,0.006878138381957305
2004,0.006990487443059227,0.01278771351482129,0.0025219485004037982
2005,0.0167153216478233,0.022476562197962305,0.011802165898758127
2006,0.020727656434815257,0.026450517887341492,0.01545590764167886
2007,0.014583734969440758,0.020131736929439294,0.009815473536623324
2008,0.04309361668083331,0.1386519850639946,0.00665636952040598
2009,0.043850654005428306,0.13272730445410186,0.00642790778782126
2010,0.04225776746707118,0.13639331260087134,0.005832954976536134
2011,0.04228943713484028,0.13198291170278312,0.006655023780940224
2012,0.04103620720969742,0.13288907736715388,0.005494494857413259
2013,0.04437802721793664,0.13447218757905563,0.0064570213498699935
2014,0.0426141603244302,0.13140186587312175,0.006221617203187568
2015,0.013117341660720717,0.029569154362268125,0.003059159506188646
2016,0.008544827911502724,0.01852553056529272,0.0022744319273465528
2017,0.004707841890598354,0.013511237225169668,7.489816082124474e-4
2018,0.04035602768815458,0.05453876523822613,0.026553520220648243
2019,0.025114537685430878,0.0632734400818409,0.004290516534875272
