lowerVal,val,upperVal,year
0.004753641882832434,0.03945881731374999,0.08393476531457102,1984
0.0024080028570165404,0.038466285538457705,0.09677481644928777,1988
0.0010017154018924653,0.021230810706240104,0.06790610986914895,1989
0.0014003549328209122,0.029654001633000887,0.08196402960459168,1990
0.003910288757253054,0.04422320240467015,0.09465476881045692,1991
0.0015511394265576676,0.027479633372703687,0.07562526018051648,1992
3.931407384670339e-4,0.010962241897669603,0.043802926334696256,1993
5.754018988877618e-4,0.012895746108854977,0.04954526261018201,1994
0.0048453740936526294,0.046307471421630386,0.09337548052824839,1995
0.0021897545640303935,0.03721904169715266,0.09298138765535546,1996
0.0031376512346625793,0.03905864095136209,0.08555133693594319,1997
0.0010335982915473947,0.021015692977828244,0.05906756894172837,1998
0.008893525285035887,0.04433177653292263,0.07837378014236307,1999
0.0013648319499420646,0.023596304826597546,0.05985833507023431,2000
0.0022765789195371045,0.026100109617998607,0.059941500977848644,2001
0.0015826637720361277,0.02608832007392288,0.06321223576886288,2002
0.003560621928749688,0.03795980388190422,0.07866333805420805,2003
0.00216826357874943,0.029836118886137405,0.06685412287157207,2004
4.2331794274856057e-4,0.0094142742599889,0.03350630782593583,2005
2.7811437769843583e-4,0.006888849584394469,0.025244224181544043,2006
4.0768237080018226e-4,0.00923728035132939,0.03421222712110112,2007
0.0019341787741393808,0.03619496830223112,0.07879085605417946,2008
0.0015802673621338405,0.0334225522751523,0.07709390479361715,2009
3.413200030409497e-4,0.009472399619388817,0.04483266144279754,2010
6.911874392501052e-4,0.016022312388265875,0.06407106523847968,2011
5.203747741349122e-4,0.013582241909978084,0.059878492297658945,2012
5.994392406297612e-4,0.014275320943583795,0.06080140710428871,2013
5.909368466215435e-4,0.015678088058690122,0.06137923515690075,2014
0.0010574297659937866,0.021539212252886488,0.06958224273363281,2015
7.378502402358522e-4,0.016487113564306197,0.05653938006203794,2016
8.02394069543905e-4,0.01669065890795779,0.057451827717786466,2017
7.256957479090562e-4,0.016385642388844213,0.061785164138082924,2018
0.0013070347461770792,0.03937254416244988,0.1801079451337995,2019
