iTime,year,age,S,lowerVal,Val,upperVal
1,1998,3,0,0.5487610416638271,0.5705076460772576,0.5913667465651068
1,1998,4,0,0.47190919371138684,0.4906999677834628,0.5109752467026683
1,1998,5,0,0.405310867177039,0.4224223702122627,0.43969677273416335
1,1998,6,0,0.3510994954714129,0.36471010362758294,0.37914438391919664
1,1998,7,0,0.292960016661966,0.3056921314039688,0.3176396820886043
1,1998,8,0,0.2546798779210285,0.2670099960695589,0.27852408268349677
1,1998,9,0,0.21676961532888697,0.22815536832094113,0.23933988405081535
1,1998,10,0,0.1858255285200848,0.19657522476680722,0.2069383930000159
1,1998,11,0,0.1555318564253667,0.16382878886075813,0.1713356040328931
1,1998,12,0,0.13264693753899484,0.13754717678947925,0.14240719936132515
1,1998,13,0,0.1110586022557865,0.1155738230772718,0.12001425257038488
1,1998,14,0,0.09173548078370539,0.0970528014165841,0.10265143480126829
1,1998,15,0,0.07553645681163232,0.08152866996772887,0.08819167834082756
1,1998,16,0,0.06193151968045098,0.06850006934952102,0.07593354584088954
1,1998,17,0,0.05089427769890013,0.05753659060703324,0.06537430609907557
1,1998,18,0,0.041664478656048526,0.048376389562853526,0.05629933844231364
1,1998,19,0,0.03412338324912317,0.04063353348021857,0.04852488651302513
1,1998,20,0,0.027948581382750196,0.034112109252555214,0.04181784177593411
1,1998,21,0,0.022877721748852258,0.028669274799212257,0.03604118920302923
1,1998,22,0,0.018727002815930975,0.024082634114598,0.031092006363014586
1,1998,23,0,0.015328410434750346,0.020238012363070736,0.026825859412780314
1,1998,24,0,0.012547116629952712,0.01700494790188286,0.023130552488786697
1,1998,25,0,0.010274803694125777,0.01427287917899486,0.01994517962861334
1,1998,26,0,0.008418690585110664,0.011987394187503185,0.01719797616591906
1,1998,27,0,0.006897901707878715,0.010076887498864335,0.014829534426016103
1,1998,28,0,0.005651093701623334,0.008467860527486545,0.012794397537502349
1,1998,29,0,0.004623117420145415,0.007111985721209585,0.0110384184517185
1,1998,30,0,0.0037834977226083428,0.005973905483390864,0.009523373941704877
2,1999,3,0,0.5074409243721985,0.5265860445039816,0.546475722750697
2,1999,4,0,0.46180170520350083,0.47872122600166855,0.4985403774611995
2,1999,5,0,0.39640943752980923,0.412705040893123,0.4283061064448387
2,1999,6,0,0.3421478410441873,0.3547682692050234,0.3675430531348913
2,1999,7,0,0.2952390115914116,0.30644714343959234,0.31834999673928743
2,1999,8,0,0.24615527318020072,0.2566257040894502,0.2671707957936519
2,1999,9,0,0.21399487450674548,0.22422975544827486,0.23440109956185182
2,1999,10,0,0.1820713485232328,0.19182545160148212,0.2010324945623213
2,1999,11,0,0.15614548542918302,0.16515070369480084,0.17424701900867423
2,1999,12,0,0.13098545448889273,0.13754845482255518,0.14431106595110296
2,1999,13,0,0.11129222653669206,0.11561417447323405,0.11972557597329239
2,1999,14,0,0.09306233271299254,0.09715249876881588,0.10097719503573767
2,1999,15,0,0.07694659578480702,0.08156501790784468,0.08641233039244735
2,1999,16,0,0.06324671664800745,0.06850487488676107,0.07435125316361281
2,1999,17,0,0.05182887259841132,0.057543704651892534,0.06404602930006185
2,1999,18,0,0.04253552320780556,0.04829100957342905,0.05522975544911231
2,1999,19,0,0.03485381027005227,0.04059055872414789,0.04762691800483723
2,1999,20,0,0.028532239034091442,0.03406088043777374,0.04102648278055465
2,1999,21,0,0.02345369424671312,0.028604158103044883,0.035419563850951914
2,1999,22,0,0.019188488574381758,0.024023624429179616,0.030563286235029484
2,1999,23,0,0.01570291554687078,0.020164580639889806,0.02636033179672833
2,1999,24,0,0.012859631703169195,0.016940204634959564,0.022735074721318183
2,1999,25,0,0.010544395316027027,0.014237569599988481,0.019608388412607196
2,1999,26,0,0.008646182875233083,0.01196064747242627,0.016911705913428648
2,1999,27,0,0.007073285460492762,0.010040839049964695,0.014585505082709591
2,1999,28,0,0.005792635723761269,0.008433696346977541,0.012579633890841973
2,1999,29,0,0.004752405507048837,0.0070898778205059805,0.010853503196889873
2,1999,30,0,0.0038888521543687443,0.005956152314813701,0.009356972712163805
3,2000,3,0,0.6473893029453816,0.6681938596643684,0.6904735971892582
3,2000,4,0,0.47640147972959573,0.49480198736816783,0.5128161644496285
3,2000,5,0,0.4344131513410783,0.4500889929950125,0.4676133988709359
3,2000,6,0,0.3731451462188494,0.38768797482655293,0.4015607919822062
3,2000,7,0,0.3206764029124708,0.333420751928606,0.34649354296637563
3,2000,8,0,0.276975514999762,0.28801747130187955,0.2989283669310753
3,2000,9,0,0.23162541117216817,0.24126171207280522,0.2512399142030113
3,2000,10,0,0.20112487350601524,0.21058063967768365,0.2201372517964564
3,2000,11,0,0.17109021891591247,0.18028946865377596,0.18896327155057646
3,2000,12,0,0.14646915270640093,0.15520944151853738,0.1637699419071868
3,2000,13,0,0.12309832298189254,0.12935486401021312,0.1353704942164782
3,2000,14,0,0.10466842976764888,0.10862586807508874,0.1124880731303859
3,2000,15,0,0.08754729426196681,0.0912165738998197,0.09486434487735446
3,2000,16,0,0.07220016604452051,0.07663972402610392,0.08132537455653703
3,2000,17,0,0.05945236324008776,0.06436120139272156,0.06981379339177642
3,2000,18,0,0.04876511580013364,0.05405512050282116,0.0601158261256428
3,2000,19,0,0.03998841989160978,0.04542543453494622,0.05184370854603648
3,2000,20,0,0.032783130243563705,0.03815136943424924,0.044693643748793435
3,2000,21,0,0.026919565192579105,0.03204210479495561,0.038543313230560775
3,2000,22,0,0.022050716473793034,0.026949010759896624,0.033228972270802744
3,2000,23,0,0.01805663808677443,0.022636860313570144,0.028660413874943995
3,2000,24,0,0.014781250560661091,0.019015020780746045,0.024744514739141188
3,2000,25,0,0.012100728720878097,0.015969953120776547,0.021335805926478543
3,2000,26,0,0.00991329347541479,0.01340203767774106,0.018395021123171654
3,2000,27,0,0.008114335663672954,0.011265598396861887,0.015859574470693073
3,2000,28,0,0.006635250748286872,0.009463696409248431,0.013673310069524876
3,2000,29,0,0.005433869611595952,0.0079510682673159,0.011783719949965034
3,2000,30,0,0.004449883596302326,0.006680717198331825,0.01016317821882118
4,2001,3,0,0.5952911889249197,0.6124878700594636,0.631330578947961
4,2001,4,0,0.5026148034189185,0.518676330397387,0.5360148357958385
4,2001,5,0,0.37031399614610416,0.38399570100933705,0.39707595198042395
4,2001,6,0,0.33712280386378796,0.34947165639089306,0.3622748039758884
4,2001,7,0,0.28985578915329946,0.3007592308464225,0.3119245520696827
4,2001,8,0,0.24965856665339833,0.2586646716766879,0.2685937745012899
4,2001,9,0,0.21512694221265485,0.22325278085893546,0.23221599041396557
4,2001,10,0,0.17977089269800173,0.18710793808646642,0.19498701919353165
4,2001,11,0,0.15607169271065677,0.16340606946021652,0.17089859998560183
4,2001,12,0,0.1330035462403686,0.13974001469470787,0.1470470039386581
4,2001,13,0,0.11399721616178415,0.12037590440177864,0.12698757165069302
4,2001,14,0,0.09523594140243456,0.10035097396258988,0.10502652176411535
4,2001,15,0,0.08113463023614188,0.08427335784627057,0.08740201380443081
4,2001,16,0,0.06797845780749431,0.07081831118623676,0.07368882730623623
4,2001,17,0,0.05603390638862896,0.05947012984458151,0.06308961094168698
4,2001,18,0,0.04610689726877813,0.049926806999870635,0.054157139357187266
4,2001,19,0,0.03778413370836005,0.0419440003001179,0.04666284188125865
4,2001,20,0,0.031007355116430622,0.0352310365728861,0.040204105387812855
4,2001,21,0,0.02542206340139857,0.029597303262221403,0.034716428640993155
4,2001,22,0,0.02085686608587861,0.024835918488621864,0.029868191940693473
4,2001,23,0,0.01708981163194165,0.0208788897631845,0.02575773055518821
4,2001,24,0,0.014024692475511613,0.0175482547183838,0.02221506382515648
4,2001,25,0,0.011477921325714974,0.014725912211533942,0.019132827661889173
4,2001,26,0,0.009380020740034366,0.012357782858584233,0.016499348157386472
4,2001,27,0,0.007667767213614311,0.010384940907410605,0.014228309904177007
4,2001,28,0,0.006293782309269355,0.008728675908804735,0.012273856248417429
4,2001,29,0,0.005155348476138313,0.007327539671992293,0.01058107199353817
4,2001,30,0,0.004227137283889508,0.006160892762195393,0.009125008417209273
5,2002,3,0,0.6224940195275729,0.6423026637393208,0.6614411024593367
5,2002,4,0,0.5235830617736157,0.5397752883040806,0.5559347183110203
5,2002,5,0,0.44316741948145133,0.4570513367999919,0.47212776983885824
5,2002,6,0,0.32687260464406037,0.33810942924126697,0.34911539824573407
5,2002,7,0,0.29679514039430993,0.30758634645316574,0.31990001178864147
5,2002,8,0,0.25551850408755544,0.2649389998795867,0.2745614637875771
5,2002,9,0,0.21934934178461543,0.22801457472854886,0.2368672091920938
5,2002,10,0,0.18955256718804375,0.19685558899227723,0.20424746992565876
5,2002,11,0,0.1579416530701711,0.16488081307752023,0.17165667345945632
5,2002,12,0,0.13773322678073252,0.14402621471278448,0.15043669995459183
5,2002,13,0,0.11693823523874346,0.1231208238405945,0.12935120403734576
5,2002,14,0,0.1002597131455052,0.1060481766969263,0.11184250247849639
5,2002,15,0,0.08400825570850148,0.0884017491765032,0.09273691022079074
5,2002,16,0,0.07138445582268102,0.07423335486207555,0.07706826539564174
5,2002,17,0,0.059714550372907994,0.06235870563971519,0.06496771291515722
5,2002,18,0,0.04934595505644515,0.052363281348241794,0.055578106301587674
5,2002,19,0,0.040591452654848904,0.043989687633288074,0.04780844605087079
5,2002,20,0,0.03328532286052461,0.03693500744697003,0.041020846408978004
5,2002,21,0,0.02729766089352163,0.03105725143242196,0.03535298597100158
5,2002,22,0,0.022380987076729163,0.02611602008784214,0.030451956707692233
5,2002,23,0,0.018352519845620235,0.021928103978823874,0.026336047661362404
5,2002,24,0,0.015042299479798743,0.018421546239407137,0.022713497977112314
5,2002,25,0,0.012325492338674611,0.015467408625870017,0.019590649089767005
5,2002,26,0,0.01011314494081191,0.012991423746774013,0.01689716130166286
5,2002,27,0,0.008287402162987772,0.010901732834870304,0.014573796724825307
5,2002,28,0,0.00679520190761039,0.009162044067471405,0.012568785263639621
5,2002,29,0,0.0055692435951350695,0.007691317229105694,0.010839616317251098
5,2002,30,0,0.004557183241735439,0.006462921918119129,0.009348340413422696
6,2003,3,0,0.6157105374556742,0.6326131175949705,0.6509295923079861
6,2003,4,0,0.5784544078016528,0.5942329971969325,0.6114308596728856
6,2003,5,0,0.4854267914168224,0.4995532567422959,0.5152747788352035
6,2003,6,0,0.4101657698792923,0.42309241605647363,0.4358213482181063
6,2003,7,0,0.3022758204681421,0.3130509633491704,0.3242878431463506
6,2003,8,0,0.27482586959193656,0.2849356452223102,0.29491134913922323
6,2003,9,0,0.23627848873626559,0.2451698686948714,0.25468530490680763
6,2003,10,0,0.20312017920309164,0.2110407007557578,0.21887430249595002
6,2003,11,0,0.17538119422229848,0.18215149016758497,0.18964731986784425
6,2003,12,0,0.1462763310472937,0.15268536340165378,0.1590799671195003
6,2003,13,0,0.12735746476516693,0.1332873453329264,0.13947916043757672
6,2003,14,0,0.10820011240386183,0.11398406358234955,0.11968815869724515
6,2003,15,0,0.09294293281202222,0.09814212849898962,0.10356207089491083
6,2003,16,0,0.07787304429087993,0.08186489003601996,0.08584216091443836
6,2003,17,0,0.06619611219790958,0.06871483436908594,0.0712971807881436
6,2003,18,0,0.055390128724969026,0.05776508326130014,0.06002172570080482
6,2003,19,0,0.04567834877316391,0.0485346898728322,0.05134554180658291
6,2003,20,0,0.03756948123774503,0.0407468496045697,0.04410668220217888
6,2003,21,0,0.03082200215622284,0.034236557439576654,0.038028629220128916
6,2003,22,0,0.025308628175130007,0.028771240984139242,0.03277764161840699
6,2003,23,0,0.020779078243198412,0.02415874342591417,0.028217677199448014
6,2003,24,0,0.016996547082997124,0.020292122301455176,0.02429426521389878
6,2003,25,0,0.013936786587449025,0.01703986923321299,0.020947035409756933
6,2003,26,0,0.011436466974433429,0.014313768969738648,0.01808442415722733
6,2003,27,0,0.009369666115026145,0.012021676738352418,0.015610812484074435
6,2003,28,0,0.00766267772193124,0.010091127003884946,0.013474537141218164
6,2003,29,0,0.006281818465448535,0.008473159865497317,0.01161726908130246
6,2003,30,0,0.005142057978832475,0.007116006038598847,0.010015998298294583
7,2004,3,0,0.6469646649340575,0.6653117034247261,0.6835895494314539
7,2004,4,0,0.5014948239354904,0.5164167444209424,0.5313153895919935
7,2004,5,0,0.471553640773277,0.4851365514556039,0.4981415411923381
7,2004,6,0,0.3964025994190583,0.4074881612239244,0.41924514092899307
7,2004,7,0,0.33461571486954755,0.34516354049545095,0.3562035279766624
7,2004,8,0,0.24676724942854056,0.2553914530535968,0.2637184251104622
7,2004,9,0,0.22427194040679138,0.23234204968932287,0.24094006756233724
7,2004,10,0,0.19253714932233587,0.2002122779679506,0.2074013528443503
7,2004,11,0,0.1657635092233954,0.17210457364290993,0.17874298605720573
7,2004,12,0,0.14334302876433405,0.14867997302361644,0.1543503861787646
7,2004,13,0,0.11958765227036412,0.12445933439466678,0.12964033471779765
7,2004,14,0,0.10396413390467021,0.10872799171088984,0.11340290003507085
7,2004,15,0,0.08828956449208555,0.09304197602684408,0.09776840523289446
7,2004,16,0,0.07589805428012816,0.08013236586815214,0.08443929739503003
7,2004,17,0,0.0635676001048296,0.06677375287111487,0.06987374853096004
7,2004,18,0,0.053973447782755986,0.05607669390609214,0.058025120354444445
7,2004,19,0,0.045158535453750724,0.04711020280662233,0.049018303718479435
7,2004,20,0,0.037275013369469825,0.039558523049548946,0.041994609927237865
7,2004,21,0,0.03059098781080861,0.03322300611838244,0.03599094878980975
7,2004,22,0,0.025078549658817624,0.02789777212733692,0.031020642887551082
7,2004,23,0,0.020543300414247512,0.023426144690430174,0.026760628704973175
