year,val,upperVal,lowerVal
1984,0.0335528365444137,0.07293045609215454,0.00324581499513254
1988,0.04439933567292733,0.10075310620547803,0.002862160948230511
1989,0.023301692249035215,0.06811467312947492,0.0010348363314933706
1990,0.02390266238608292,0.06991279904160219,0.0011317359977487459
1991,0.034512481361800226,0.08460934452340058,0.002235617231982024
1992,0.031676803551908286,0.07876636132614476,0.0024544757623993115
1993,0.014016028219618986,0.04790066357526581,5.801856064882102e-4
1994,0.01158721957449571,0.048817116541514605,4.4388542472303114e-4
1995,0.05099673520514428,0.09475575340270367,0.006817982201744205
1996,0.026292782720999604,0.08097132263296311,9.318692057808882e-4
1997,0.04735013520507049,0.09164760345556652,0.005161813542729554
1998,0.019378942138393473,0.05781343761961195,0.0011971285495797276
1999,0.047835550158812044,0.0763853169728932,0.014657244715100645
2000,0.014292063473442824,0.04457811778069537,5.886488122551572e-4
2001,0.030025086540949656,0.06092914430901221,0.003990323993343798
2002,0.023393468695662265,0.06317461612495305,0.0013895818944533787
2003,0.04775492785711169,0.08471155395087474,0.008594333585580578
2004,0.023374358524986094,0.06011060672217858,0.0011708196062546403
2005,0.009797197314044156,0.03229273087172552,4.920340110901266e-4
2006,0.006384055941695332,0.023175992145512875,2.6372110163609393e-4
2007,0.00858154938071053,0.03231371642020271,4.0872973682242435e-4
2008,0.04148487290638905,0.08135557743889447,0.0021599484250388956
2009,0.030901167753271126,0.07809132175335533,0.0014617597851351574
2010,0.009371370862878904,0.04032356320630272,4.1702313492763773e-4
2011,0.020020346187923727,0.07235436112894224,9.35470050813401e-4
2012,0.014803733604892153,0.06465330481681017,6.198515755803559e-4
2013,0.012043807311461069,0.05217613848781405,4.3099088342241467e-4
2014,0.011302697941544034,0.04564099793193892,3.731055883324438e-4
2015,0.024373688470448872,0.06979191585614332,0.0016134200550320269
2016,0.014866654712281796,0.05178801336234824,7.369477657788294e-4
2017,0.01623523307599661,0.059266645277661366,8.781178965230962e-4
2018,0.02302053381804535,0.07079667553071137,0.0012997396851092324
2019,0.040135972775643514,0.15642104058961326,0.0012887140975962048
