lowerVal,val,upperVal,year
0.034102166757318725,0.04199565712591967,0.04993101406449027,1983
0.01606014141067811,0.035933458388504674,0.05626399248949936,1988
0.030742013312313736,0.050335889489039484,0.07068935433479173,1989
0.015613357864912289,0.03248630394630453,0.04987555995266292,1990
0.023792357814430953,0.03885047146748184,0.05393811302971625,1991
0.02701335778797491,0.040188393671047706,0.05349872951881592,1992
0.02056064747514569,0.03265551457031933,0.044564579025635306,1993
0.02993651832265858,0.042107075547774146,0.05439203095019957,1994
0.02250077200803131,0.034765325583937384,0.046923583056084545,1995
0.013136858672488701,0.0248207956622535,0.03684112797163962,1996
0.06230432502949762,0.07320136460537884,0.08385583715547817,1997
0.032298430302593925,0.041280523683943415,0.05017650390901416,1998
0.03503636524634741,0.042548003607182666,0.04989625242236638,1999
0.00987539339778487,0.01694363568620514,0.024298752073954658,2000
0.05195627777005474,0.05918719063778037,0.06615447952257694,2001
0.029373403306815992,0.0364510278085665,0.0434514696351959,2002
0.009806497948180004,0.016720602499530224,0.023482699669881056,2003
0.043136749328696156,0.04991305400615145,0.05652739636797216,2004
0.02165989091533172,0.02806555714447151,0.03439407998446147,2005
0.007963961807261931,0.013872237702195454,0.020041005034196813,2006
0.009557989379610835,0.0158361954694732,0.022068983628294916,2007
0.04836127990631656,0.05468847407486376,0.06105075109118075,2008
0.016159014524415486,0.02212300370483574,0.02826539225906186,2009
0.005899588674279644,0.011526002298013769,0.01762235440415706,2010
0.010537337726381104,0.016623840712628422,0.022474736022292406,2011
0.01882128678094631,0.02535734540374944,0.03194564788353155,2012
0.018736847452150658,0.025527782410088025,0.03235663898305423,2013
0.011968655214188358,0.018613287659487353,0.0253202648296913,2014
0.02444353740526236,0.03086637463243113,0.03725268894248374,2015
0.004099210602811647,0.01010725631097054,0.01639430638345278,2016
0.009198085123471636,0.015350084919180778,0.021423809578820438,2017
0.030738459937481994,0.04017571798151995,0.05016261638802288,2018
