lowerVal,val,upperVal,year,iFold
0.039972996087205205,0.04714599144426175,0.05024455798672957,1983,All
0.035030398899788706,0.036879012982421744,0.03964598054614715,1988,All
0.036000097833727,0.037592408036982744,0.03998544480291563,1989,All
0.036969796767665306,0.038305803091543744,0.04032490905968411,1990,All
0.0379394957016036,0.039019198146104744,0.04066437331645259,1991,All
0.038909194635541905,0.039732593200665745,0.04100383757322107,1992,All
0.039860745014504054,0.04044598825522675,0.04134440466439295,1993,All
0.04079976056489524,0.04115938330978776,0.041721527095048484,1994,All
0.04173264826241731,0.041897289775825255,0.04209864952570402,1995,All
0.042361694600294986,0.04258617341890976,0.04278799037129511,1996,All
0.042701158857063465,0.04329956847347076,0.04375768930523342,1997,All
0.043040623113831944,0.044012963528031766,0.04472738823917171,1998,All
0.041102919547789524,0.04194151932261991,0.04254674664688273,1999,All
0.039165215981747104,0.03987007511720807,0.04036610505459373,2000,All
0.03717017363527545,0.037798630911796215,0.03818546346230475,2001,All
0.035150225907810397,0.03572718670638436,0.03600482187001576,2002,All
0.03313027818034534,0.033619550116346625,0.033833228373883244,2003,All
0.03111033045288029,0.03149844518391927,0.03168249817129713,2004,All
0.029065845705047937,0.029444831223034124,0.0296064741309668,2005,All
0.027015282492093222,0.027317028289140247,0.027608228985644127,2006,All
0.024964719279138514,0.025189225355246373,0.025666032476103034,2007,All
0.022848903115553803,0.023061422421352496,0.023723835966561937,2008,All
0.02067928227547859,0.021004054989879326,0.021781639457020843,2009,All
0.021674983791140277,0.02200662592218573,0.02234764773736981,2010,All
0.0226096368582877,0.022844837912382652,0.023116082139788007,2011,All
0.02347554720726456,0.023634428345508822,0.024204518750092753,2012,All
0.024045672578416718,0.024538459998994493,0.025311730752775825,2013,All
0.024611680858765684,0.02543967012687846,0.02642376522766251,2014,All
0.025177689139114653,0.026340880254762427,0.0275357997025492,2015,All
0.02574369741946362,0.027242090382646397,0.028647834177435886,2016,All
0.026309705699812586,0.028143300510530364,0.029759868652322573,2017,All
0.026875713980161555,0.02904451063841433,0.030871903127209253,2018,All
