year,val,upperVal,lowerVal
1983,0.04145718397509009,0.04925253681094664,0.03374652776748154
1988,0.03574081478632396,0.055992230211243874,0.013704064877561026
1989,0.05313804220380432,0.075959361466454,0.03146661993557585
1990,0.030525607483697922,0.04933122865519885,0.013281604684838492
1991,0.03990497956482464,0.05583031836754616,0.02391535916100676
1992,0.03991391522885869,0.05376705428086256,0.026501114036980283
1993,0.032344857619544413,0.04459309769031425,0.019984580997402593
1994,0.04156945005069062,0.05344278769875166,0.029372259301334715
1995,0.035923726791928845,0.04765725745153241,0.023325244401342204
1996,0.023330577398789177,0.035727202778803695,0.011081096744525473
1997,0.07510014280747321,0.08626765955501266,0.06455074255254611
1998,0.04022400625824951,0.048625249518419934,0.031432542147043684
1999,0.04361461379594177,0.051171286361574767,0.03608193527500751
2000,0.01584091149251291,0.022838412582007077,0.00831872152227854
2001,0.0600124856358044,0.06730592212647313,0.05285559140054431
2002,0.03581410167421778,0.043259712414341005,0.029386708597167653
2003,0.017406388253736367,0.023580312773235995,0.010594618396935648
2004,0.04910397611518273,0.05538768376274648,0.04248718048087967
2005,0.028561694088903248,0.034828697540300296,0.022309165632925974
2006,0.01373663467691524,0.019842950471023652,0.0076469529565366436
2007,0.014836872226242182,0.020799661148674136,0.00844390492944083
2008,0.05588751947916348,0.06213980947518014,0.049575222205737415
2009,0.022221916787613444,0.02831959773640151,0.01636096925244559
2010,0.010797832946721979,0.016724367946436853,0.004507063192188262
2011,0.01648856683417138,0.022955332030014732,0.010355899282991635
2012,0.025816567663181657,0.032317941392400004,0.019320432218494152
2013,0.025275576660879734,0.03215831922384461,0.018546458148392612
2014,0.018389593495622778,0.025685957754712236,0.011654190814549594
2015,0.031687146260326385,0.03842227556783882,0.02484162540846917
2016,0.010434691244322366,0.017041226505749713,0.003646006473685654
2017,0.014412149074233088,0.021072508294481956,0.007650548259432841
2018,0.04061963781532667,0.04970878246048726,0.0312564586599884
