iTime,year,age,S,lowerVal,Val,upperVal
1,1998,3,0,0.609261360613897,0.6792014494277225,0.7593861691473455
1,1998,4,0,0.5672064821116971,0.6287830223917188,0.7023217678263415
1,1998,5,0,0.5164639900031154,0.5798169372776159,0.6498351489120812
1,1998,6,0,0.4232474810124308,0.48459944901619645,0.5498993564302913
1,1998,7,0,0.34938187956983807,0.4050993097615193,0.46684536115774433
1,1998,8,0,0.26854658148976746,0.31327512108517264,0.3692429064637172
1,1998,9,0,0.2094932428818592,0.2486024736682193,0.28990422839122143
1,1998,10,0,0.16039378910915217,0.19449760545487213,0.23118053760465698
1,1998,11,0,0.1185557099865311,0.14255020275897956,0.17060735243230646
1,1998,12,0,0.09974274220626644,0.11824899748296386,0.13851989136028786
1,1998,13,0,0.07695401807790171,0.10135673525593343,0.1257528505664391
1,1998,14,0,0.057364310301919845,0.0872955712314589,0.1178832944854253
1,1998,15,0,0.04128109082038603,0.07402730171503974,0.10882728067212537
1,1998,16,0,0.02909966641100507,0.061626665202286664,0.1008763722043116
1,1998,17,0,0.01992939013739282,0.04959278849862199,0.0892394130599587
1,1998,18,0,0.014035085360557607,0.04270391901594747,0.08648357416684983
1,1998,19,0,0.010127275664868372,0.03723852832564103,0.08486009711900891
1,1998,20,0,0.007400585335160475,0.03309790004423696,0.08465920910571345
1,1998,21,0,0.005192747968549542,0.02913478240555408,0.08546741736493776
1,1998,22,0,0.0036088698846771373,0.025628455928528325,0.08750061429779375
1,1998,23,0,0.0025848080954881452,0.022602064321396626,0.08815303555822043
1,1998,24,0,0.001908804195112521,0.02001536961042815,0.08638598586729168
1,1998,25,0,0.001390231542016274,0.017401847273980357,0.08588510507849256
1,1998,26,0,9.89426960841389e-4,0.015434199978526214,0.08389793639417917
1,1998,27,0,7.254016339594071e-4,0.013708929939593023,0.08491670653018146
1,1998,28,0,5.212295921192042e-4,0.012324083050637702,0.0866468470086279
1,1998,29,0,3.7936383749047185e-4,0.011189758120617519,0.08907828380345435
1,1998,30,0,2.7890103752548534e-4,0.009804123175315118,0.08649240317588243
2,1999,3,0,0.6383056194348616,0.7164146812565612,0.8028322251624563
2,1999,4,0,0.5667805956207242,0.6299578143130352,0.7066935620881326
2,1999,5,0,0.524288982431984,0.5848485765523697,0.6496248151383515
2,1999,6,0,0.4797174882781428,0.538955916015045,0.6003242177166048
2,1999,7,0,0.3894416420507826,0.44404814967658157,0.5043913911427652
2,1999,8,0,0.3218906950483579,0.37085648766106805,0.4251428755658754
2,1999,9,0,0.24471448567652251,0.28755642836927775,0.3334947431173724
2,1999,10,0,0.19004572757348312,0.22534492588926827,0.2641121521777841
2,1999,11,0,0.14365929754965528,0.1762217451378461,0.21035907194817752
2,1999,12,0,0.10703732456996883,0.12958335475693172,0.156872143015592
2,1999,13,0,0.09137545957744266,0.10885429269368421,0.12875630883987502
2,1999,14,0,0.0710170012191959,0.09336307071974237,0.11716313656869833
2,1999,15,0,0.05217633863937686,0.08021657399147453,0.11021920740562376
2,1999,16,0,0.03739175186903249,0.06745476213814092,0.10082739866006367
2,1999,17,0,0.026611941011379817,0.056212871140639484,0.09148532418774571
2,1999,18,0,0.018469190536855456,0.04545932988064712,0.08314260913261286
2,1999,19,0,0.013262111791606686,0.03965660268904454,0.08130228742596718
2,1999,20,0,0.009584980388948353,0.03448885714807458,0.07966490588481513
2,1999,21,0,0.00698488725443169,0.030796617825014895,0.08034636838609371
2,1999,22,0,0.004953576990443087,0.02712456785991121,0.08200888185545774
2,1999,23,0,0.0034489459194711513,0.02366090484991152,0.08253273596834952
2,1999,24,0,0.0024312784445296256,0.02094508019713259,0.0836547301539226
2,1999,25,0,0.0017775855785525823,0.018405098754081226,0.08175330328924114
2,1999,26,0,0.001309607840731564,0.016068529872682445,0.08133264518289963
2,1999,27,0,9.559830124881491e-4,0.014216174026623552,0.0796339534543516
2,1999,28,0,6.889239288820658e-4,0.012669153796389377,0.08011220296531607
2,1999,29,0,4.88542487744657e-4,0.011290723394880207,0.08095625151046655
2,1999,30,0,3.61735535406668e-4,0.01021946312739306,0.08429853051705373
3,2000,3,0,0.684195082287904,0.7567457066014511,0.8344565190996642
3,2000,4,0,0.5705764333373107,0.6415549930893327,0.7202924454198101
3,2000,5,0,0.5084572838234006,0.5648442025578145,0.6324419127462237
3,2000,6,0,0.47235272256838345,0.5234441970707923,0.5819621270717759
3,2000,7,0,0.42323134922626177,0.4719425608715516,0.5294085288305043
3,2000,8,0,0.3430066142346315,0.389107093607523,0.44289851200925084
3,2000,9,0,0.28223735870722555,0.3258196452763381,0.3735279427931274
3,2000,10,0,0.21142665655283133,0.2489851131620323,0.2918487976826672
3,2000,11,0,0.1640796039345563,0.19579966323947223,0.23100924097180042
3,2000,12,0,0.12543909757922592,0.1529237780180291,0.18469126369883854
3,2000,13,0,0.09418137004986743,0.11478577413869129,0.13881694980856887
3,2000,14,0,0.080916577862657,0.09643602144691207,0.11601450922010066
3,2000,15,0,0.06234938722549484,0.08251303394668152,0.1052146992382324
3,2000,16,0,0.04573001440563758,0.07037481685795327,0.09704561793987077
3,2000,17,0,0.03262188357880578,0.05899567760303372,0.08942275222460402
3,2000,18,0,0.023261656388186492,0.04922771405964023,0.08174209301122706
3,2000,19,0,0.01652648265254942,0.04087747013188235,0.07507075240466293
3,2000,20,0,0.011739689825653432,0.03540457545828181,0.0733462331016257
3,2000,21,0,0.00858668231245338,0.03072596341965325,0.07230613820434102
3,2000,22,0,0.006285370233107401,0.02748310663496668,0.0727428950320215
3,2000,23,0,0.004470631881286564,0.0242378700560576,0.07395664698986208
3,2000,24,0,0.0031251959301392507,0.021135353184886744,0.07360303640928202
3,2000,25,0,0.0021980074853290127,0.018636341083557547,0.0753910909267438
3,2000,26,0,0.001607619455819634,0.01641190854892937,0.07368347714486566
3,2000,27,0,0.0011795137647249508,0.014385859100254611,0.07275866729279037
3,2000,28,0,8.60159067681716e-4,0.012727376806670312,0.07172893424553686
3,2000,29,0,6.178558385711261e-4,0.011239983916115831,0.0713454805860953
3,2000,30,0,4.434164286188107e-4,0.010021287173896536,0.07279646984402602
4,2001,3,0,0.7011321349845864,0.7651910566891766,0.8371861899692054
4,2001,4,0,0.6290891817672933,0.6967664126154848,0.7627781794121302
4,2001,5,0,0.5255284294961227,0.5905744337371794,0.6609264659164593
4,2001,6,0,0.47036157434888226,0.5199292972630303,0.5813707030675277
4,2001,7,0,0.4295082513127997,0.4734684539020697,0.5231277138757928
4,2001,8,0,0.38756440617545596,0.4285441053392852,0.473488368147884
4,2001,9,0,0.311753246183569,0.352383246088142,0.3982712122399815
4,2001,10,0,0.25384941882268997,0.29278569500355023,0.3339421647271214
4,2001,11,0,0.19128371523588472,0.22349162378828247,0.2617798708269585
4,2001,12,0,0.14742423939202517,0.1759338357733533,0.20719454356268457
4,2001,13,0,0.11535143154928153,0.1393747915839494,0.16761613570968378
4,2001,14,0,0.08685420949068931,0.10471044030327402,0.12684026865231102
4,2001,15,0,0.073757632607914,0.0882521504280045,0.10449009477936895
4,2001,16,0,0.056872597809871035,0.07471023995994443,0.09488394147661876
4,2001,17,0,0.0412742094675845,0.0637195240560066,0.08727808992873537
4,2001,18,0,0.0296760848527247,0.05353604419695193,0.08030148443334008
4,2001,19,0,0.021428883883118467,0.045411937611170794,0.07418483424950567
4,2001,20,0,0.015137075410975021,0.037633102513763284,0.06769270569481467
4,2001,21,0,0.01083591447328197,0.03264798401083247,0.06607068319980466
4,2001,22,0,0.007735993986160521,0.02856122746903674,0.0652174121280519
4,2001,23,0,0.005666521285365406,0.02546176433980716,0.06548563960900634
4,2001,24,0,0.003948066444633514,0.022346203817825615,0.06628683807720182
4,2001,25,0,0.002795149772568069,0.019610637107504682,0.0677426785592275
4,2001,26,0,0.0019892178809640983,0.01730764246253271,0.06861337041987026
4,2001,27,0,0.0014518717836225345,0.015254883658929474,0.06679908714471444
4,2001,28,0,0.001056616946935511,0.01337669319581686,0.06590181290645736
4,2001,29,0,7.656595267561473e-4,0.011767140906674717,0.06443934628089078
4,2001,30,0,5.500516333898459e-4,0.010487329644503565,0.06611614105677081
5,2002,3,0,0.7020797223384129,0.7675465100855642,0.8339769363677993
5,2002,4,0,0.6513940759905734,0.7134486832282232,0.7781413342958186
5,2002,5,0,0.5834717718464058,0.648449496161342,0.7160329654026917
5,2002,6,0,0.48853545473328136,0.5506743948214572,0.6160835963621366
5,2002,7,0,0.4270710997946708,0.47771385423212376,0.5349581202760889
5,2002,8,0,0.3934080658901515,0.43557823601374124,0.4812797761713928
5,2002,9,0,0.3535565606467603,0.3931982330554846,0.4355469610616177
5,2002,10,0,0.281482347106533,0.3219985462258228,0.36608323913852203
5,2002,11,0,0.23064019274424222,0.2662922044484073,0.30796896542286256
5,2002,12,0,0.1725321650237127,0.20493695261890899,0.2406157775563453
5,2002,13,0,0.13546338066965985,0.16298923741901483,0.19043833559422416
5,2002,14,0,0.10555638346921822,0.12923986117033262,0.1560853436259974
5,2002,15,0,0.07980773899751252,0.09673658453520755,0.11780503611799677
5,2002,16,0,0.0676690573748525,0.08092890593456324,0.09661892180937488
5,2002,17,0,0.05193390375894684,0.06866196009912995,0.08648280783411057
5,2002,18,0,0.037871548489575295,0.05865707144506696,0.08040311389514841
5,2002,19,0,0.02747191022882578,0.050033830027577456,0.07500643687604375
5,2002,20,0,0.019952541739161948,0.042310288319218604,0.06976652903840386
5,2002,21,0,0.014116917189331701,0.03502517346330586,0.06412904776668277
5,2002,22,0,0.010097221360850223,0.030560394380344316,0.06289897308190691
5,2002,23,0,0.00722187420293117,0.0265804554409284,0.061435529515712954
5,2002,24,0,0.005213362731550023,0.02360052706475682,0.06079372782960456
5,2002,25,0,0.003772194192950112,0.02107146424482218,0.06144099289099138
5,2002,26,0,0.0026167940832264886,0.018350822490416724,0.06288335674997915
5,2002,27,0,0.001852051408665989,0.016183654010339648,0.06328706731975922
5,2002,28,0,0.001351811395798131,0.014128077964481598,0.06274028011881502
5,2002,29,0,9.914373439002919e-4,0.012377174216317451,0.06119851468313294
5,2002,30,0,7.171730257554762e-4,0.010920060657369873,0.060340511276527606
6,2003,3,0,0.7364935370861644,0.802089641160501,0.8678668817857444
6,2003,4,0,0.6622617690108749,0.7171449844992466,0.7810581816739667
6,2003,5,0,0.6144986475661783,0.6661726889191438,0.7256048250165735
6,2003,6,0,0.5483342842790955,0.6061028094350521,0.6668210194139748
6,2003,7,0,0.45404728516843884,0.5066632609113528,0.5674628491578274
6,2003,8,0,0.3994519055405869,0.44107078259837784,0.4919972348098883
6,2003,9,0,0.364269166650236,0.40208585128856633,0.44487264546749783
6,2003,10,0,0.3247773064989657,0.36064839443567454,0.39949010745775015
6,2003,11,0,0.2609396649785184,0.2953818648525768,0.33415965798643904
6,2003,12,0,0.21152080832424752,0.24382328339967993,0.28041914425441333
6,2003,13,0,0.1601660014356124,0.18982408012904908,0.2224237495372111
6,2003,14,0,0.1272215545366997,0.1505005976896629,0.17763654965658962
6,2003,15,0,0.0981464265264846,0.1193008771747115,0.1452182061494601
6,2003,16,0,0.07317340628709242,0.08930095469195232,0.10846733150024372
6,2003,17,0,0.06240407826993653,0.07474038156891166,0.08918163664523443
6,2003,18,0,0.048028815630922685,0.0632283362849588,0.07984446621724038
6,2003,19,0,0.03535194291872437,0.054817224712479226,0.07565956363666192
6,2003,20,0,0.02592477989765694,0.046604855436410325,0.06985039795526365
6,2003,21,0,0.018813832349492257,0.039380367870898894,0.06520626213338847
6,2003,22,0,0.013381015204385402,0.03274248418988135,0.05963006842697754
6,2003,23,0,0.009523651054765018,0.028617144925389276,0.05824944129839006
6,2003,24,0,0.006898749720453278,0.02482522163438023,0.05734673298362717
6,2003,25,0,0.004901922510804397,0.0221611223524485,0.05736477521235764
6,2003,26,0,0.0035198649381070314,0.01948376158720021,0.05801746526012062
6,2003,27,0,0.002481675929024844,0.01708543168265078,0.05893537107071829
6,2003,28,0,0.0017522283203316943,0.014997608067584545,0.059739490651347336
6,2003,29,0,0.0012760770634598682,0.013125098503323673,0.058109658267338
6,2003,30,0,9.463356313906785e-4,0.01156411868167979,0.05778296302576546
7,2004,3,0,0.7722121620778123,0.8285365664627314,0.8907288327646509
7,2004,4,0,0.7061438301690348,0.7630158184813489,0.8202792431994161
7,2004,5,0,0.6336089107319515,0.6829882946023396,0.737232693890545
7,2004,6,0,0.5879847774708851,0.6345160009562415,0.6832954258737775
7,2004,7,0,0.5211624732180792,0.571529713480407,0.6222067202730152
7,2004,8,0,0.43175002735254875,0.47776456174737036,0.5328010366527406
7,2004,9,0,0.37878845629470553,0.4158139723707476,0.4585073434462905
7,2004,10,0,0.34440228653835636,0.37743211176764024,0.4098446382057244
7,2004,11,0,0.30539537480772105,0.33870076846202346,0.3712364338659393
7,2004,12,0,0.24505758742918343,0.2764027236855571,0.3114926940771193
7,2004,13,0,0.2030088105036144,0.23142983014622398,0.2645050013777688
7,2004,14,0,0.15368523337315057,0.17983386915695251,0.20878381675013102
7,2004,15,0,0.12037945521987567,0.14246800061763262,0.16683738937518808
7,2004,16,0,0.09240298035913805,0.11308401151252023,0.13494592573816822
7,2004,17,0,0.06974999223119072,0.0842913362398561,0.10122085723167587
7,2004,18,0,0.05938094874585549,0.0703088377675504,0.08312956647754126
7,2004,19,0,0.045919275668843906,0.06015791968991249,0.0759565890913805
7,2004,20,0,0.033916835153359866,0.0520527643497731,0.07122466033638519
7,2004,21,0,0.024794444889557538,0.044334022040902796,0.06679466169962008
7,2004,22,0,0.01793108994467995,0.037485889028130576,0.0617149883420405
7,2004,23,0,0.012834503726922991,0.03108523591217246,0.05728769657967914
7,2004,24,0,0.009015909086183386,0.027113592845249328,0.05597892264819768
7,2004,25,0,0.0064379508700067156,0.02373627853600149,0.054866268420311254
7,2004,26,0,0.004673230273719024,0.0208924664666,0.05494109959989461
7,2004,27,0,0.003359152354798926,0.018584302234319602,0.055114734344193665
7,2004,28,0,0.002384583628384614,0.016222546812443218,0.055869932794937766
7,2004,29,0,0.0016761694369832178,0.014297231220210798,0.05682930436174407
7,2004,30,0,0.0012316266433462478,0.012552460997868513,0.055778393553250656
8,2005,3,0,0.7979623884222844,0.8592510296323432,0.9225537500737705
8,2005,4,0,0.7462293982159702,0.8000403634910925,0.858289219596511
8,2005,5,0,0.6783200634517085,0.7370641377074223,0.7915490317186092
8,2005,6,0,0.6119265838398084,0.6591646629463741,0.7117616425914096
8,2005,7,0,0.5623058461719345,0.6082183578652092,0.656661799675826
8,2005,8,0,0.4996360924937485,0.5487851597012798,0.5975873301174406
8,2005,9,0,0.41381217330913905,0.45851970846830414,0.5105707362161195
8,2005,10,0,0.3618381915023444,0.3979253562375239,0.4384916968597487
8,2005,11,0,0.3285678544211831,0.36013151560295403,0.3938329574008136
8,2005,12,0,0.2909593092532495,0.32361316036158994,0.3563161076164957
8,2005,13,0,0.23635108124701856,0.26610333961915245,0.30004869081109503
8,2005,14,0,0.19428606435255033,0.22257469550926942,0.2544784127739492
8,2005,15,0,0.14700183417486934,0.1729679388378933,0.20025792598369868
8,2005,16,0,0.11515024005522474,0.13696818969671792,0.1599172599311268
8,2005,17,0,0.088525769492146,0.10809139702584729,0.12937963373271377
8,2005,18,0,0.06685281542919204,0.0805983126658287,0.09787601142397667
8,2005,19,0,0.05729423964713525,0.0678736460764296,0.0801466361624557
8,2005,20,0,0.044152050302115026,0.05812192859959933,0.07403018124175323
8,2005,21,0,0.032970197545962525,0.05020806977751251,0.06901131121589701
8,2005,22,0,0.024011228775851927,0.042962406128495854,0.06416687103230101
8,2005,23,0,0.017248782763116376,0.03613921925581756,0.05952425313541357
