year,val,upperVal,lowerVal
1983,0.04213148274749641,0.13176766148352906,0.005786145380774209
1988,0.04413724636597243,0.13385241576784257,0.006879446919582251
1989,0.042016655232229694,0.13326116883278477,0.006419617883645368
1990,0.041588489680152774,0.13598787714509059,0.0063018913487625965
1991,0.041690968003211676,0.13563012574917313,0.0057787632161471056
1992,0.04353711793317945,0.13477350175550015,0.005783294543026508
1993,0.04159735863415259,0.133198588903046,0.005974125365034689
1994,0.04174372627020401,0.13403638995559777,0.006276438361330192
1995,0.042052112636970035,0.13056731836931026,0.006624029079449779
1996,0.041986566649017794,0.13301635910825482,0.006004279775403491
1997,0.044328066719133606,0.13144664996700547,0.006847218822631045
1998,0.034806639540516215,0.040081913141068466,0.029687851271251984
1999,0.03592003888601519,0.04132742220397806,0.030970608409002048
2000,0.0094125091771322,0.012504343485875433,0.0069443599271725494
2001,0.07113448165882565,0.0782190358074327,0.06459830251027723
2002,0.032906647683963605,0.03790743903983836,0.02809392193349343
2003,0.022746530436393027,0.026919325494079424,0.01910802132536911
2004,0.046431092351207,0.05228576296551204,0.041130994815275546
2005,0.031665869474192365,0.036266792946328126,0.027443525748616637
2006,0.011077271434778796,0.014163076397333055,0.008577782547033452
2007,0.020103815775050132,0.023661269000236972,0.016962569622372012
2008,0.051347029358234264,0.056819009379381266,0.04632689347114908
2009,0.02544478283283627,0.029401952836981576,0.021948241833172226
2010,0.011047166995487611,0.013600321422050692,0.008836050538076495
2011,0.018956889385598738,0.02199272144445549,0.01622835830543131
2012,0.018347144583205605,0.021214804095412352,0.015549260683407035
2013,0.027471624751977897,0.030960463132726306,0.024116293280251097
2014,0.016871765530734724,0.019646150184770714,0.014325997511850725
2015,0.029244204617727695,0.03264066051617028,0.026028315406068744
2016,0.007667332382303022,0.00960341348075032,0.006054883774103282
2017,0.01616713670967966,0.018654341120893626,0.013848542437373101
2018,0.04006742982712422,0.044025921873400944,0.036135752814729596
