lowerVal,val,upperVal,year,iFold
0.0020861546216420636,0.021012162693079293,0.05466502071174502,1984,All
0.03619029373675873,0.04602966028422638,0.05268556120278864,1988,All
0.03668392826733806,0.045220030164564155,0.05108751188869143,1989,All
0.037177562797917396,0.04441040004490193,0.049489462574594204,1990,All
0.037671197328496726,0.04360076992523971,0.04789141326049698,1991,All
0.038164831859076064,0.042791139805577486,0.04629336394639976,1992,All
0.038602935150384134,0.042192802735593046,0.044698022609154356,1993,All
0.03901165603784053,0.04162615014155067,0.043124142556775116,1994,All
0.03942037692529692,0.04082540101648849,0.04160878663715083,1995,All
0.03900546825406352,0.03995275739030732,0.04125258919654995,1996,All
0.03816652984970985,0.03893660570361403,0.041216131310391535,1997,All
0.03669035582192327,0.037992208047176804,0.041207595827809494,1998,All
0.03515707276047582,0.03637536469773534,0.03899939876425671,1999,All
0.033609077459135196,0.034817370307866524,0.03687215848596134,2000,All
0.032048939003418174,0.03244935653030265,0.03495956620896615,2001,All
0.029607506408771626,0.030630650583390706,0.0330728719835618,2002,All
0.026789569087014204,0.02902709019482784,0.03187936506855034,2003,All
0.023971631765256782,0.027423529806264967,0.030685858153538883,2004,All
0.021153694443499363,0.0258199694177021,0.02949235123852742,2005,All
0.018335757121741937,0.02421640902913923,0.028298844323515964,2006,All
0.015517819799984513,0.02261284864057636,0.027105337408504508,2007,All
0.012699882478227092,0.020853918021506483,0.025950673051119796,2008,All
0.00988194515646967,0.019008752966136182,0.0248175673028102,2009,All
0.014882784194991752,0.02050883255519973,0.02513462244792238,2010,All
0.019883623233513836,0.021611937246948838,0.025550921317363164,2011,All
0.022283510530561337,0.024201300076683422,0.028096771938029664,2012,All
0.023275247876423197,0.02509627914582475,0.031490502011424934,2013,All
0.024142856900142284,0.026299185766996372,0.03589721298826997,2014,All
0.024873626292957425,0.028049450911783756,0.041027221908476214,2015,All
0.02560439568577257,0.02979971605657114,0.046157230828682436,2016,All
0.025820278298786806,0.03154998120135853,0.05128723974888866,2017,All
0.025945617173283884,0.03330024634614591,0.05641724866909488,2018,All
0.026070956047780956,0.03505051149093329,0.061547257589301095,2019,All
