lowerVal,val,upperVal,year
0.01628937730056251,0.05393807190907345,0.0994236686532136,1984
0.009677788586754006,0.046776439391989194,0.10311474998263714,1988
0.0053037435994176315,0.03065436524187184,0.07894557120797721,1989
0.010980338335162368,0.050888382951140496,0.10304736303687333,1990
0.010284107758493309,0.0475618489577476,0.09888263489477106,1991
0.009356694062505097,0.04498382905886988,0.09247419317011822,1992
0.003375897072069414,0.02212560554195061,0.05598626125726762,1993
0.004406522769744474,0.02453810786749712,0.06093876822593619,1994
0.008696053163440468,0.04123547874502095,0.08861303459595495,1995
0.012579244236055985,0.05301256873643119,0.10620267185941977,1996
0.012520095668439896,0.053114357662366565,0.1056885215391231,1997
0.004913323822633273,0.02952333332177589,0.07009574516435718,1998
0.019003955356957685,0.05088004691089967,0.08701854785270632,1999
0.005166850204577957,0.02546666803066755,0.05847703682036431,2000
0.0110386211213859,0.04040868147885017,0.07459613673086418,2001
0.012144144113621204,0.04467390638810395,0.08484928174881973,2002
0.00923289499939173,0.04076508970223262,0.0786834861515161,2003
0.005226497452030885,0.028584212534862125,0.06702537499864047,2004
0.002898164431476037,0.016148527044468605,0.040445376470236494,2005
0.001922298441692744,0.011718722571059628,0.03125841167285587,2006
0.0026061915970779963,0.01631633752443489,0.04225549811811937,2007
0.00662533413722478,0.03445290123089126,0.0733622230683777,2008
0.0064310792776973505,0.034868747900105676,0.0742601415999406,2009
0.004720484888673736,0.02841973890793411,0.07818424179608142,2010
0.003722909123550251,0.02353094999682335,0.06973674399635166,2011
0.0034896957558740423,0.021090404707956513,0.060834787440491755,2012
0.0034078640154773703,0.021297530652834323,0.0615769583814419,2013
0.003211267700161832,0.021658373029376857,0.06066556389072498,2014
0.0032072395971566143,0.019620095142755367,0.051587948614025325,2015
0.0023394488313314608,0.015032274951192873,0.04133546181032463,2016
0.0027896360825081248,0.016865119801475023,0.045503336098067566,2017
0.0030953087968897935,0.019373571897219867,0.04939857427723678,2018
0.004566998673381854,0.03130383813442307,0.09401208079441961,2019
