year,age,S,Val,lowerVal,upperVal
1998,15,0,0.046919983134073355,0.046919983134073355,0.046919983134073355
1998,15,1,0.2155737822613519,0.2155737822613519,0.2155737822613519
1998,15,2,0.3714200152124257,0.3714200152124257,0.3714200152124257
1998,15,3,0.28441477077445093,0.28441477077445093,0.28441477077445093
1998,15,4,0.08167144861769816,0.08167144861769816,0.08167144861769816
1998,16,0,0.04010155143342945,0.04010155143342945,0.04010155143342945
1998,16,1,0.19804568243328038,0.19804568243328038,0.19804568243328038
1998,16,2,0.36677595001132024,0.36677595001132024,0.36677595001132024
1998,16,3,0.30189352915140094,0.30189352915140094,0.30189352915140094
1998,16,4,0.093183286970569,0.093183286970569,0.093183286970569
1998,17,0,0.03270806150898696,0.03270806150898696,0.03270806150898696
1998,17,1,0.1768136285017916,0.1768136285017916,0.1768136285017916
1998,17,2,0.35843295714016465,0.35843295714016465,0.35843295714016465
1998,17,3,0.3229368581869149,0.3229368581869149,0.3229368581869149
1998,17,4,0.1091084946621418,0.1091084946621418,0.1091084946621418
1998,18,0,0.027954354744666374,0.027954354744666374,0.027954354744666374
1998,18,1,0.1616446500813049,0.1616446500813049,0.1616446500813049
1998,18,2,0.3505132716159303,0.3505132716159303,0.3505132716159303
1998,18,3,0.3378042267876037,0.3378042267876037,0.3378042267876037
1998,18,4,0.12208349677049496,0.12208349677049496,0.12208349677049496
1998,19,0,0.024435822744656947,0.024435822744656947,0.024435822744656947
1998,19,1,0.14947478147458126,0.14947478147458126,0.14947478147458126
1998,19,2,0.3428784227516834,0.3428784227516834,0.3428784227516834
1998,19,3,0.34956654859215847,0.34956654859215847,0.34956654859215847
1998,19,4,0.13364442443692015,0.13364442443692015,0.13364442443692015
1998,20,0,0.02058070378878509,0.02058070378878509,0.02058070378878509
1998,20,1,0.13502493943009325,0.13502493943009325,0.13502493943009325
1998,20,2,0.3321995409245051,0.3321995409245051,0.3321995409245051
1998,20,3,0.3632465905310678,0.3632465905310678,0.3632465905310678
1998,20,4,0.14894822532554852,0.14894822532554852,0.14894822532554852
1998,21,0,0.017933032774224932,0.017933032774224932,0.017933032774224932
1998,21,1,0.12428782968785064,0.12428782968785064,0.12428782968785064
1998,21,2,0.3230239581405064,0.3230239581405064,0.3230239581405064
1998,21,3,0.37312843473383484,0.37312843473383484,0.37312843473383484
1998,21,4,0.16162674466358323,0.16162674466358323,0.16162674466358323
1998,22,0,0.015760617523835518,0.015760617523835518,0.015760617523835518
1998,22,1,0.11488373404553308,0.11488373404553308,0.11488373404553308
1998,22,2,0.3140328812057431,0.3140328812057431,0.3140328812057431
1998,22,3,0.38151286427950054,0.38151286427950054,0.38151286427950054
1998,22,4,0.1738099029453879,0.1738099029453879,0.1738099029453879
1998,23,0,0.013607343842757063,0.013607343842757063,0.013607343842757063
1998,23,1,0.1049345471018452,0.1049345471018452,0.1049345471018452
1998,23,2,0.30345541631910194,0.30345541631910194,0.30345541631910194
1998,23,3,0.3900217050074308,0.3900217050074308,0.3900217050074308
1998,23,4,0.18798098772886507,0.18798098772886507,0.18798098772886507
1998,24,0,0.011938573478670373,0.011938573478670373,0.011938573478670373
1998,24,1,0.09671459039594184,0.09671459039594184,0.09671459039594184
1998,24,2,0.2938074640628008,0.2938074640628008,0.2938074640628008
1998,24,3,0.3966898919829305,0.3966898919829305,0.3966898919829305
1998,24,4,0.20084948007965653,0.20084948007965653,0.20084948007965653
1998,25,0,0.010492211974536463,0.010492211974536463,0.010492211974536463
1998,25,1,0.08916363471203702,0.08916363471203702,0.08916363471203702
1998,25,2,0.2841448176403052,0.2841448176403052,0.2841448176403052
1998,25,3,0.4024474659059019,0.4024474659059019,0.4024474659059019
1998,25,4,0.2137518697672192,0.2137518697672192,0.2137518697672192
1998,26,0,0.009169579196874937,0.009169579196874937,0.009169579196874937
1998,26,1,0.08184998052399926,0.08184998052399926,0.08184998052399926
1998,26,2,0.273980101810272,0.273980101810272,0.273980101810272
1998,26,3,0.4076026012327225,0.4076026012327225,0.4076026012327225
1998,26,4,0.2273977372361311,0.2273977372361311,0.2273977372361311
1998,27,0,0.008007688009932843,0.008007688009932843,0.008007688009932843
1998,27,1,0.0750448067278512,0.0750448067278512,0.0750448067278512
1998,27,2,0.2637335681270398,0.2637335681270398,0.2637335681270398
1998,27,3,0.4119340193904953,0.4119340193904953,0.4119340193904953
1998,27,4,0.2412799177446809,0.2412799177446809,0.2412799177446809
1998,28,0,0.0069492690649740054,0.0069492690649740054,0.0069492690649740054
1998,28,1,0.06847810317938484,0.06847810317938484,0.06847810317938484
1998,28,2,0.2530437322545959,0.2530437322545959,0.2530437322545959
1998,28,3,0.41558219155172077,0.41558219155172077,0.41558219155172077
1998,28,4,0.25594670394932445,0.25594670394932445,0.25594670394932445
1998,29,0,0.006076841094084152,0.006076841094084152,0.006076841094084152
1998,29,1,0.06275258319544647,0.06275258319544647,0.06275258319544647
1998,29,2,0.2430057802689002,0.2430057802689002,0.2430057802689002
1998,29,3,0.41823375575137195,0.41823375575137195,0.41823375575137195
1998,29,4,0.26993103969019716,0.26993103969019716,0.26993103969019716
1998,30,0,0.005340566618309871,0.005340566618309871,0.005340566618309871
1998,30,1,0.05766018418141954,0.05766018418141954,0.05766018418141954
1998,30,2,0.23345113057175418,0.23345113057175418,0.23345113057175418
1998,30,3,0.4200813680199573,0.4200813680199573,0.4200813680199573
1998,30,4,0.2834667506085589,0.2834667506085589,0.2834667506085589
1999,3,0,0.49053935875636867,0.49053935875636867,0.49053935875636867
1999,3,1,0.3824243443428094,0.3824243443428094,0.3824243443428094
1999,3,2,0.11180171621457755,0.11180171621457755,0.11180171621457755
1999,3,3,0.014526764351847424,0.014526764351847424,0.014526764351847424
1999,3,4,7.078163343969418e-4,7.078163343969418e-4,7.078163343969418e-4
1999,4,0,0.41386584690904915,0.41386584690904915,0.41386584690904915
1999,4,1,0.4085128027885713,0.4085128027885713,0.4085128027885713
1999,4,2,0.15121087360361024,0.15121087360361024,0.15121087360361024
1999,4,3,0.02487584573973238,0.02487584573973238,0.02487584573973238
1999,4,4,0.0015346309590368653,0.0015346309590368653,0.0015346309590368653
1999,5,0,0.36477114392545174,0.36477114392545174,0.36477114392545174
1999,5,1,0.4183955467844959,0.4183955467844959,0.4183955467844959
1999,5,2,0.1799636941726604,0.1799636941726604,0.1799636941726604
1999,5,3,0.034403309891985444,0.034403309891985444,0.034403309891985444
1999,5,4,0.002466305225406523,0.002466305225406523,0.002466305225406523
1999,6,0,0.2999774202991409,0.2999774202991409,0.2999774202991409
1999,6,1,0.421438974624837,0.421438974624837,0.421438974624837
1999,6,2,0.22203022291942653,0.22203022291942653,0.22203022291942653
1999,6,3,0.05198846265916495,0.05198846265916495,0.05198846265916495
1999,6,4,0.004564919497430682,0.004564919497430682,0.004564919497430682
1999,7,0,0.24727190480306027,0.24727190480306027,0.24727190480306027
1999,7,1,0.4135357553173468,0.4135357553173468,0.4135357553173468
1999,7,2,0.25934783370672093,0.25934783370672093,0.25934783370672093
1999,7,3,0.07228857532847321,0.07228857532847321,0.07228857532847321
1999,7,4,0.007555930844398826,0.007555930844398826,0.007555930844398826
1999,8,0,0.1973273497142728,0.1973273497142728,0.1973273497142728
1999,8,1,0.3949598531581319,0.3949598531581319,0.3949598531581319
1999,8,2,0.2964489321283311,0.2964489321283311,0.2964489321283311
1999,8,3,0.09889271716247874,0.09889271716247874,0.09889271716247874
1999,8,4,0.01237114783678544,0.01237114783678544,0.01237114783678544
1999,9,0,0.16426586177120003,0.16426586177120003,0.16426586177120003
1999,9,1,0.37503346487566025,0.37503346487566025,0.37503346487566025
1999,9,2,0.321087941508541,0.321087941508541,0.321087941508541
1999,9,3,0.1221786863638049,0.1221786863638049,0.1221786863638049
1999,9,4,0.01743404548079384,0.01743404548079384,0.01743404548079384
1999,10,0,0.13447306588654348,0.13447306588654348,0.13447306588654348
1999,10,1,0.3503603034839552,0.3503603034839552,0.3503603034839552
1999,10,2,0.34231485720234334,0.34231485720234334,0.34231485720234334
1999,10,3,0.14864629391989068,0.14864629391989068,0.14864629391989068
1999,10,4,0.024205479507267286,0.024205479507267286,0.024205479507267286
1999,11,0,0.11076576638712353,0.11076576638712353,0.11076576638712353
1999,11,1,0.32494213147014955,0.32494213147014955,0.32494213147014955
1999,11,2,0.35746848591515207,0.35746848591515207,0.35746848591515207
1999,11,3,0.17477808582830004,0.17477808582830004,0.17477808582830004
1999,11,4,0.032045530399274776,0.032045530399274776,0.032045530399274776
1999,12,0,0.08884544848942989,0.08884544848942989,0.08884544848942989
1999,12,1,0.29555134099844377,0.29555134099844377,0.29555134099844377
1999,12,2,0.3686905040626701,0.3686905040626701,0.3686905040626701
1999,12,3,0.20441297170497585,0.20441297170497585,0.20441297170497585
1999,12,4,0.04249973474448032,0.04249973474448032,0.04249973474448032
1999,13,0,0.07126501009124518,0.07126501009124518,0.07126501009124518
1999,13,1,0.2666580883913274,0.2666580883913274,0.2666580883913274
1999,13,2,0.37416610206120793,0.37416610206120793,0.37416610206120793
1999,13,3,0.23334129279976337,0.23334129279976337,0.23334129279976337
1999,13,4,0.05456950665645615,0.05456950665645615,0.05456950665645615
1999,14,0,0.055976644532125315,0.055976644532125315,0.055976644532125315
1999,14,1,0.23641903202020068,0.23641903202020068,0.23641903202020068
1999,14,2,0.37444606921702955,0.37444606921702955,0.37444606921702955
1999,14,3,0.2635806950321144,0.2635806950321144,0.2635806950321144
1999,14,4,0.06957755919852987,0.06957755919852987,0.06957755919852987
1999,15,0,0.04679381069141033,0.04679381069141033,0.04679381069141033
1999,15,1,0.21526490671559367,0.21526490671559367,0.21526490671559367
1999,15,2,0.3713550417666088,0.3713550417666088,0.3713550417666088
1999,15,3,0.28472322601034533,0.28472322601034533,0.28472322601034533
1999,15,4,0.08186301481604209,0.08186301481604209,0.08186301481604209
1999,16,0,0.038580638725016055,0.038580638725016055,0.038580638725016055
1999,16,1,0.19388408740229626,0.19388408740229626,0.19388408740229626
1999,16,2,0.3653811917399017,0.3653811917399017,0.3653811917399017
1999,16,3,0.3060325993191325,0.3060325993191325,0.3060325993191325
1999,16,4,0.09612148281365367,0.09612148281365367,0.09612148281365367
1999,17,0,0.03297408406445599,0.03297408406445599,0.03297408406445599
1999,17,1,0.17762425543270674,0.17762425543270674,0.17762425543270674
1999,17,2,0.358808785139609,0.358808785139609,0.358808785139609
1999,17,3,0.3221375468613217,0.3221375468613217,0.3221375468613217
1999,17,4,0.10845532850190662,0.10845532850190662,0.10845532850190662
1999,18,0,0.027818053189360162,0.027818053189360162,0.027818053189360162
1999,18,1,0.16118922323344553,0.16118922323344553,0.16118922323344553
1999,18,2,0.3502487059806963,0.3502487059806963,0.3502487059806963
1999,18,3,0.3382474711131192,0.3382474711131192,0.3382474711131192
1999,18,4,0.12249654648337883,0.12249654648337883,0.12249654648337883
1999,19,0,0.02377504784096442,0.02377504784096442,0.02377504784096442
1999,19,1,0.14708692763155212,0.14708692763155212,0.14708692763155212
1999,19,2,0.34123849757538266,0.34123849757538266,0.34123849757538266
1999,19,3,0.35185153312632195,0.35185153312632195,0.35185153312632195
1999,19,4,0.13604799382577884,0.13604799382577884,0.13604799382577884
1999,20,0,0.02078255284709769,0.02078255284709769,0.02078255284709769
1999,20,1,0.13581434986961302,0.13581434986961302,0.13581434986961302
1999,20,2,0.3328309405649171,0.3328309405649171,0.3328309405649171
1999,20,3,0.36250934571486576,0.36250934571486576,0.36250934571486576
1999,20,4,0.14806281100350618,0.14806281100350618,0.14806281100350618
1999,21,0,0.017841687392174666,0.017841687392174666,0.017841687392174666
1999,21,1,0.12390388412148684,0.12390388412148684,0.12390388412148684
1999,21,2,0.32267489958217754,0.32267489958217754,0.32267489958217754
1999,21,3,0.37347619732684767,0.37347619732684767,0.37347619732684767
1999,21,4,0.16210333157731302,0.16210333157731302,0.16210333157731302
1999,22,0,0.01554638597566791,0.01554638597566791,0.01554638597566791
1999,22,1,0.1139236688720713,0.1139236688720713,0.1139236688720713
1999,22,2,0.3130615617735817,0.3130615617735817,0.3130615617735817
1999,22,3,0.3823516899242425,0.3823516899242425,0.3823516899242425
1999,22,4,0.17511669345443678,0.17511669345443678,0.17511669345443678
1999,23,0,0.013663090137915185,0.013663090137915185,0.013663090137915185
1999,23,1,0.10520097080195635,0.10520097080195635,0.10520097080195635
1999,23,2,0.3037538766659303,0.3037538766659303,0.3037538766659303
1999,23,3,0.3897996035005976,0.3897996035005976,0.3897996035005976
1999,23,4,0.1875824588936005,0.1875824588936005,0.1875824588936005
1999,24,0,0.011883971938643427,0.011883971938643427,0.011883971938643427
1999,24,1,0.09643716207649417,0.09643716207649417,0.09643716207649417
1999,24,2,0.29346647350053495,0.29346647350053495,0.29346647350053495
1999,24,3,0.3969081776012519,0.3969081776012519,0.3969081776012519
1999,24,4,0.20130421488307557,0.20130421488307557,0.20130421488307557
1999,25,0,0.010426551562704157,0.010426551562704157,0.010426551562704157
1999,25,1,0.08881032193913568,0.08881032193913568,0.08881032193913568
1999,25,2,0.28367264702163436,0.28367264702163436,0.28367264702163436
1999,25,3,0.4027067970940953,0.4027067970940953,0.4027067970940953
1999,25,4,0.21438368238243025,0.21438368238243025,0.21438368238243025
1999,26,0,0.009163371935078986,0.009163371935078986,0.009163371935078986
1999,26,1,0.0818146270020351,0.0818146270020351,0.0818146270020351
1999,26,2,0.2739289057117338,0.2739289057117338,0.2739289057117338
1999,26,3,0.4076263520434442,0.4076263520434442,0.4076263520434442
1999,26,4,0.22746674330770772,0.22746674330770772,0.22746674330770772
1999,27,0,0.00797106665009754,0.00797106665009754,0.00797106665009754
1999,27,1,0.07482381732935725,0.07482381732935725,0.07482381732935725
1999,27,2,0.2633871296102753,0.2633871296102753,0.2633871296102753
1999,27,3,0.4120659408575268,0.4120659408575268,0.4120659408575268
1999,27,4,0.24175204555274313,0.24175204555274313,0.24175204555274313
1999,28,0,0.006961040792593332,0.006961040792593332,0.006961040792593332
1999,28,1,0.06855330453109958,0.06855330453109958,0.06855330453109958
1999,28,2,0.2531709536417719,0.2531709536417719,0.2531709536417719
1999,28,3,0.4155438341418727,0.4155438341418727,0.4155438341418727
1999,28,4,0.25577086689266254,0.25577086689266254,0.25577086689266254
1999,29,0,0.006040962807240619,0.006040962807240619,0.006040962807240619
1999,29,1,0.06251030305302607,0.06251030305302607,0.06251030305302607
1999,29,2,0.24256509966616802,0.24256509966616802,0.24256509966616802
1999,29,3,0.41833336765583345,0.41833336765583345,0.41833336765583345
1999,29,4,0.27055026681773203,0.27055026681773203,0.27055026681773203
1999,30,0,0.0053240087662025795,0.0053240087662025795,0.0053240087662025795
1999,30,1,0.057542593831831496,0.057542593831831496,0.057542593831831496
1999,30,2,0.23322299865808077,0.23322299865808077,0.23322299865808077
1999,30,3,0.42011752401113794,0.42011752401113794,0.42011752401113794
1999,30,4,0.2837928747327472,0.2837928747327472,0.2837928747327472
2000,3,0,0.5153201923459398,0.5153201923459398,0.5153201923459398
2000,3,1,0.37158339567738063,0.37158339567738063,0.37158339567738063
2000,3,2,0.10047701069690632,0.10047701069690632,0.10047701069690632
2000,3,3,0.012075207277861778,0.012075207277861778,0.012075207277861778
2000,3,4,5.441940019114326e-4,5.441940019114326e-4,5.441940019114326e-4
2000,4,0,0.4706605055440437,0.4706605055440437,0.4706605055440437
2000,4,1,0.39031282816062535,0.39031282816062535,0.39031282816062535
2000,4,2,0.12138056680365264,0.12138056680365264,0.12138056680365264
2000,4,3,0.01677656249561818,0.01677656249561818,0.01677656249561818
2000,4,4,8.69536996060084e-4,8.69536996060084e-4,8.69536996060084e-4
2000,5,0,0.39709414801590165,0.39709414801590165,0.39709414801590165
2000,5,1,0.41254516476658715,0.41254516476658715,0.41254516476658715
2000,5,2,0.16072401893480737,0.16072401893480737,0.16072401893480737
2000,5,3,0.02782963738142395,0.02782963738142395,0.02782963738142395
2000,5,4,0.0018070309012798273,0.0018070309012798273,0.0018070309012798273
2000,6,0,0.3469091274913044,0.3469091274913044,0.3469091274913044
2000,6,1,0.42046074285415896,0.42046074285415896,0.42046074285415896
2000,6,2,0.19110253479050776,0.19110253479050776,0.19110253479050776
2000,6,3,0.03860334372500462,0.03860334372500462,0.03860334372500462
2000,6,4,0.0029242511390242835,0.0029242511390242835,0.0029242511390242835
2000,7,0,0.285288205703944,0.285288205703944,0.285288205703944
2000,7,1,0.4202783824163048,0.4202783824163048,0.4202783824163048
2000,7,2,0.23217826113415435,0.23217826113415435,0.23217826113415435
2000,7,3,0.05700638983708711,0.05700638983708711,0.05700638983708711
2000,7,4,0.005248760908509806,0.005248760908509806,0.005248760908509806
2000,8,0,0.23516355988365548,0.23516355988365548,0.23516355988365548
2000,8,1,0.41013474611318346,0.41013474611318346,0.41013474611318346
2000,8,2,0.2682343355820292,0.2682343355820292,0.2682343355820292
2000,8,3,0.07796858576303325,0.07796858576303325,0.07796858576303325
2000,8,4,0.008498772658098631,0.008498772658098631,0.008498772658098631
2000,9,0,0.18749714909400814,0.18749714909400814,0.18749714909400814
2000,9,1,0.389751934755999,0.389751934755999,0.389751934755999
2000,9,2,0.30381776079008727,0.30381776079008727,0.30381776079008727
2000,9,3,0.10525809828162695,0.10525809828162695,0.10525809828162695
2000,9,4,0.013675057078278607,0.013675057078278607,0.013675057078278607
2000,10,0,0.15608267591982303,0.15608267591982303,0.15608267591982303
2000,10,1,0.368959192698448,0.368959192698448,0.368959192698448
2000,10,2,0.3270643708721522,0.3270643708721522,0.3270643708721522
2000,10,3,0.12885628885062053,0.12885628885062053,0.12885628885062053
2000,10,4,0.019037471658956265,0.019037471658956265,0.019037471658956265
2000,11,0,0.1277740592987548,0.1277740592987548,0.1277740592987548
2000,11,1,0.34375788555079045,0.34375788555079045,0.34375788555079045
2000,11,2,0.3468118387846604,0.3468118387846604,0.3468118387846604
2000,11,3,0.15550796596076408,0.15550796596076408,0.15550796596076408
2000,11,4,0.026148250405030334,0.026148250405030334,0.026148250405030334
2000,12,0,0.10462261390140949,0.10462261390140949,0.10462261390140949
2000,12,1,0.31734238384992414,0.31734238384992414,0.31734238384992414
2000,12,2,0.36096231313738425,0.36096231313738425,0.36096231313738425
2000,12,3,0.1824790974268472,0.1824790974268472,0.1824790974268472
2000,12,4,0.034593591684434884,0.034593591684434884,0.034593591684434884
2000,13,0,0.08391801327605641,0.08391801327605641,0.08391801327605641
2000,13,1,0.2879929674579687,0.2879929674579687,0.2879929674579687
2000,13,2,0.3706293771177932,0.3706293771177932,0.3706293771177932
2000,13,3,0.2119899530035439,0.2119899530035439,0.2119899530035439
2000,13,4,0.04546968914463778,0.04546968914463778,0.04546968914463778
2000,14,0,0.06731259917796358,0.06731259917796358,0.06731259917796358
2000,14,1,0.25935581433701244,0.25935581433701244,0.25935581433701244
2000,14,2,0.37473726641747984,0.37473726641747984,0.37473726641747984
2000,14,3,0.2406441242824297,0.2406441242824297,0.2406441242824297
2000,14,4,0.057950195785114456,0.057950195785114456,0.057950195785114456
2000,15,0,0.053298821328750065,0.053298821328750065,0.053298821328750065
2000,15,1,0.23051367096889872,0.23051367096889872,0.23051367096889872
2000,15,2,0.37385830853422053,0.37385830853422053,0.37385830853422053
2000,15,3,0.26948516863342603,0.26948516863342603,0.26948516863342603
2000,15,4,0.0728440305347046,0.0728440305347046,0.0728440305347046
2000,16,0,0.04455527794098984,0.04455527794098984,0.04455527794098984
2000,16,1,0.20969191057553543,0.20969191057553543,0.20969191057553543
2000,16,2,0.37007987094470285,0.37007987094470285,0.37007987094470285
2000,16,3,0.29028642916604036,0.29028642916604036,0.29028642916604036
2000,16,4,0.08538651137273175,0.08538651137273175,0.08538651137273175
2000,17,0,0.03673500952658144,0.03673500952658144,0.03673500952658144
2000,17,1,0.1886971769884229,0.1886971769884229,0.1886971769884229
2000,17,2,0.3634811695533444,0.3634811695533444,0.3634811695533444
2000,17,3,0.3111830352348044,0.3111830352348044,0.3111830352348044
2000,17,4,0.09990360869684684,0.09990360869684684,0.09990360869684684
2000,18,0,0.0316632758890863,0.0316632758890863,0.0316632758890863
2000,18,1,0.17359265091306433,0.17359265091306433,0.17359265091306433
2000,18,2,0.3568930520240138,0.3568930520240138,0.3568930520240138
2000,18,3,0.32610866086799434,0.32610866086799434,0.32610866086799434
2000,18,4,0.11174236030584128,0.11174236030584128,0.11174236030584128
2000,19,0,0.026712211053693754,0.026712211053693754,0.026712211053693754
2000,19,1,0.15744823846428052,0.15744823846428052,0.15744823846428052
2000,19,2,0.34801426226485566,0.34801426226485566,0.34801426226485566
2000,19,3,0.34188005156085555,0.34188005156085555,0.34188005156085555
2000,19,4,0.12594523665631455,0.12594523665631455,0.12594523665631455
2000,20,0,0.022829925998646593,0.022829925998646593,0.022829925998646593
2000,20,1,0.14361023675149845,0.14361023675149845,0.14361023675149845
2000,20,2,0.33876424031735897,0.33876424031735897,0.33876424031735897
2000,20,3,0.3551625817636722,0.3551625817636722,0.3551625817636722
2000,20,4,0.13963301516882398,0.13963301516882398,0.13963301516882398
2000,21,0,0.020052201492095977,0.020052201492095977,0.020052201492095977
2000,21,1,0.1329393286631699,0.1329393286631699,0.1329393286631699
2000,21,2,0.330503581721073,0.330503581721073,0.330503581721073
2000,21,3,0.36518786804274567,0.36518786804274567,0.36518786804274567
2000,21,4,0.15131702008091572,0.15131702008091572,0.15131702008091572
2000,22,0,0.01721468547098328,0.01721468547098328,0.01721468547098328
2000,22,1,0.12124221828715658,0.12124221828715658,0.12124221828715658
2000,22,2,0.3202137105547469,0.3202137105547469,0.3202137105547469
2000,22,3,0.37587501147454366,0.37587501147454366,0.37587501147454366
2000,22,4,0.16545437421256984,0.16545437421256984,0.16545437421256984
2000,23,0,0.015000046738797183,0.015000046738797183,0.015000046738797183
2000,23,1,0.11144663948656933,0.11144663948656933,0.11144663948656933
2000,23,2,0.31050786880361353,0.31050786880361353,0.31050786880361353
2000,23,3,0.3844994520671982,0.3844994520671982,0.3844994520671982
2000,23,4,0.17854599290382198,0.17854599290382198,0.17854599290382198
2000,24,0,0.01320738481466248,0.01320738481466248,0.01320738481466248
2000,24,1,0.10300819135032581,0.10300819135032581,0.10300819135032581
2000,24,2,0.30127143736715506,0.30127143736715506,0.30127143736715506
2000,24,3,0.3916170928132462,0.3916170928132462,0.3916170928132462
2000,24,4,0.19089589365461024,0.19089589365461024,0.19089589365461024
2000,25,0,0.01148760558087512,0.01148760558087512,0.01148760558087512
2000,25,1,0.09440594788497637,0.09440594788497637,0.09440594788497637
2000,25,2,0.29093801140657055,0.29093801140657055,0.29093801140657055
2000,25,3,0.3984914951631867,0.3984914951631867,0.3984914951631867
2000,25,4,0.20467693996439124,0.20467693996439124,0.20467693996439124
2000,26,0,0.010078794576375871,0.010078794576375871,0.010078794576375871
2000,26,1,0.0869227052459571,0.0869227052459571,0.0869227052459571
2000,26,2,0.2811183159114585,0.2811183159114585,0.2811183159114585
2000,26,3,0.40407551266906383,0.40407551266906383,0.40407551266906383
2000,26,4,0.21780467159714448,0.21780467159714448,0.21780467159714448
2000,27,0,0.008847425301552378,0.008847425301552378,0.008847425301552378
2000,27,1,0.08000149347817374,0.08000149347817374,0.08000149347817374
2000,27,2,0.27127548724324707,0.27127548724324707,0.27127548724324707
2000,27,3,0.40882786768995766,0.40882786768995766,0.40882786768995766
2000,27,4,0.23104772628706916,0.23104772628706916,0.23104772628706916
2000,28,0,0.0076962298660449915,0.0076962298660449915,0.0076962298660449915
2000,28,1,0.07315168249757283,0.07315168249757283,0.07315168249757283
2000,28,2,0.26073652678150244,0.26073652678150244,0.26073652678150244
2000,28,3,0.41304456759167996,0.41304456759167996,0.41304456759167996
2000,28,4,0.24537099326320003,0.24537099326320003,0.24537099326320003
