iTime,year,age,S,lowerVal,Val,upperVal
1,1998,3,0,0.7682517459899049,0.8241296284585455,0.8849062874164711
1,1998,4,0,0.7252058909209086,0.7786277643295335,0.8339185508537948
1,1998,5,0,0.6913173701683172,0.7427998424682652,0.799984148819034
1,1998,6,0,0.6212407637132318,0.6687604941857712,0.7242653852687689
1,1998,7,0,0.5757273277928371,0.6217101720184588,0.6715080509952812
1,1998,8,0,0.5303200784763016,0.5748841141177559,0.6229334414455713
1,1998,9,0,0.4530649559472219,0.5045666906382684,0.5544851768189738
1,1998,10,0,0.3695525887288342,0.41664375145025045,0.4703732009171704
1,1998,11,0,0.3020719795308456,0.3432201169004531,0.38285958648777185
1,1998,12,0,0.2649866289481654,0.2946900351431009,0.32515600920625315
1,1998,13,0,0.21007122505264395,0.2545630676698818,0.2956801240441207
1,1998,14,0,0.16236598569533162,0.21944861303151775,0.2724575409904322
1,1998,15,0,0.12252067441801037,0.18680584008499507,0.2516191614248083
1,1998,16,0,0.09246103139858265,0.1589583252061335,0.2334914129403544
1,1998,17,0,0.07022091507691806,0.13593728323808324,0.21567755162181648
1,1998,18,0,0.05249561241407324,0.11598764872547607,0.2057368374405607
1,1998,19,0,0.0397652047235376,0.10035575752211781,0.19688138400542268
1,1998,20,0,0.03019871012345261,0.08741691972518606,0.1896316529682568
1,1998,21,0,0.02266537208521,0.07640213295832772,0.1835317479317289
1,1998,22,0,0.016918954650930032,0.06577583505425492,0.17633621985575545
1,1998,23,0,0.012547957899886593,0.056507158875876706,0.16731865705577162
1,1998,24,0,0.009328613638393806,0.050198503278602986,0.16884695835234395
1,1998,25,0,0.0070553204114841336,0.04480619792302527,0.16777246629584341
1,1998,26,0,0.005256892296084786,0.04005262304618703,0.1713289689488101
1,1998,27,0,0.004113422345371235,0.035732335121884694,0.17083807411450594
1,1998,28,0,0.0031851225247527737,0.03255686365255224,0.1717744549920902
1,1998,29,0,0.0024775522992057475,0.029361678018116143,0.1760559316712977
