lowerVal,val,upperVal,year
0.027110745957543637,0.03237504246627772,0.03745336926639428,1983
0.020071660962829342,0.03387355299510868,0.04726477926525804,1988
0.0154967510368492,0.029924881625624494,0.04423395845930589,1989
0.014880447137966032,0.02721969567997202,0.03947343659971688,1990
0.01423146936849693,0.025778756657858896,0.03755378565554103,1991
0.023459464575033374,0.033614386600620036,0.044175256745086766,1992
0.019433865954131185,0.030590636326953274,0.041401852078014105,1993
0.01707316500835956,0.027502606132170697,0.0378726107742065,1994
0.02137630249073376,0.030854743119169185,0.04016646646469218,1995
0.007076546881432508,0.015857365104487195,0.025692831117029483,1996
0.051881616562689005,0.06140906928738725,0.07066987205381307,1997
0.02381264266976241,0.03160914970728479,0.03936818279946869,1998
0.027877189822329417,0.034077691410951974,0.04047782927065691,1999
0.006455349054794189,0.012435153635504532,0.018665246565591136,2000
0.041840969119618716,0.04781233020396967,0.05368669920229002,2001
0.02122613803458067,0.027164654245695568,0.03307392775998368,2002
0.010463911496147796,0.016098409008304504,0.021732903920878528,2003
0.03220637944333853,0.03790139581363914,0.043497311819814005,2004
0.016971228023885614,0.022468380938498723,0.0281976078928004,2005
0.005031674365787315,0.010313544860109429,0.015952572149823492,2006
0.00904334992990251,0.016282681744464664,0.02313725262410647,2007
0.03497271931526003,0.04293832298895517,0.05123738273434372,2008
0.010116222547527282,0.016196963320969773,0.02266049583935256,2009
0.0028788564945249487,0.008822867802044986,0.015885046631226262,2010
0.009719470980953368,0.016042061367879033,0.022613741155956286,2011
0.0150174903337725,0.021104955320321406,0.027326627807117008,2012
0.017520686839851432,0.02478766100326687,0.03215799490250789,2013
0.007168444193191498,0.014084374723724669,0.020947037819522306,2014
0.018985544823431805,0.025877185943901197,0.032586438866760624,2015
0.001602157842217901,0.006752780457711395,0.013483925101578725,2016
0.007951978613373366,0.014095618540612,0.020282048690034464,2017
0.02647713717572012,0.036532188790409495,0.04666158921351297,2018
