lowerVal,val,upperVal,year,iFold
0.03480228624074927,0.03813344428985439,0.04114713258069806,1983,All
0.03736532895377821,0.03914345685884668,0.041018135895792666,1988,All
0.03797462683601151,0.03950967330837253,0.04114673008961326,1989,All
0.03858392471824479,0.03987588975789839,0.041275324283433876,1990,All
0.039193222600478084,0.04024210620742424,0.04140391847725447,1991,All
0.03980252048271137,0.040608322656950094,0.04153251267107508,1992,All
0.04041181836494465,0.04096271199352987,0.0416640636431322,1993,All
0.04098823158320062,0.04128582925266963,0.04180343263454933,1994,All
0.041537578476136525,0.0416325458967583,0.04194280162596646,1995,All
0.04180014711363059,0.042081202877426414,0.04224271630698992,1996,All
0.04194753496769106,0.04243940490457935,0.04284900989387782,1997,All
0.042089914920812904,0.042805621354105206,0.04345830777611111,1998,All
0.04033878449955504,0.04091263405802485,0.04143932868489485,1999,All
0.038587654078297166,0.039019646761944485,0.0394203495936786,2000,All
0.03680623312240151,0.03712665946586413,0.03740137050246235,2001,All
0.03497361821853578,0.035233672169783764,0.0353823914112461,2002,All
0.03313414359335189,0.033361496092639165,0.03340642643211803,2003,All
0.03127075538057468,0.03144185438657253,0.03160932523818365,2004,All
0.02931384866621462,0.029492990189026375,0.029859037466519633,2005,All
0.02730299714174922,0.0275641220275672,0.028108749694855616,2006,All
0.02528460406543338,0.025665420073509772,0.026358461923191603,2007,All
0.023266210989117544,0.02376671811945235,0.024608174151527586,2008,All
0.021247817912801704,0.021868016165394924,0.02285788637986357,2009,All
0.021807388153288972,0.02213125376470279,0.022657077052106164,2010,All
0.022238507843173785,0.022413411958610116,0.022558401331729944,2011,All
0.02223020617784497,0.022628883136685624,0.022958992309668115,2012,All
0.02204532170534728,0.022841964003266234,0.023515176878077488,2013,All
0.021853839741076533,0.023081434836939037,0.024071361446486864,2014,All
0.02165303041331913,0.023358215124558497,0.024627546014896237,2015,All
0.021452221085561725,0.02363499541217795,0.025183730583305607,2016,All
0.021251411757804317,0.02391177569979741,0.025739915151714983,2017,All
0.021050602430046913,0.024185715812753403,0.02629680976379022,2018,All
