iTime,year,age,S,Val,lowerVal,upperVal
1,1998,19,3,0.2883852802809714,0.16739238055638817,0.4148616221707242
1,1998,19,4,0.08416766289766515,0.02970628186277215,0.25273621291009896
1,1998,20,0,0.03916729583122572,0.0049231749096711,0.11571632443400554
1,1998,20,1,0.1955010157464186,0.05465091844762995,0.33074256793411283
1,1998,20,2,0.3617362538164818,0.22749991385297155,0.37498211158997347
1,1998,20,3,0.3044250684971631,0.1688733213849982,0.4204213787190998
1,1998,20,4,0.09496998661046338,0.03016730628736112,0.2920222418870685
1,1998,21,0,0.03400913579463534,0.00335224021003994,0.113514890995669
1,1998,21,1,0.1807426431318054,0.04231746108731983,0.3281977148201436
1,1998,21,2,0.3577653330216102,0.20032518489456075,0.3749644730503468
1,1998,21,3,0.3190590122849773,0.17146720491013034,0.42150661889673186
1,1998,21,4,0.10597815903813566,0.03098445543862818,0.3325326632255651
1,1998,22,0,0.02949619607793145,0.00228052364485771,0.11205650885901788
1,1998,22,1,0.16671323877816416,0.0326211169984031,0.32648154390710626
1,1998,22,2,0.35191065930663623,0.17498241933745406,0.3749647957793648
1,1998,22,3,0.33285765068029177,0.1732135146663314,0.4217533726778038
1,1998,22,4,0.1175825626926084,0.03154157421559008,0.37295123144957704
1,1998,23,0,0.02559193825002064,0.00156487438879513,0.11151385326491264
1,1998,23,1,0.15357177917019876,0.02521215401407633,0.3258366879039928
1,1998,23,2,0.34515867244500265,0.15232520083994325,0.37494414697447104
1,1998,23,3,0.3456272119342216,0.1738691179789602,0.4216856273108608
1,1998,23,4,0.12962721899398738,0.03175219547064963,0.41187157678428016
1,1998,24,0,0.02220555092038846,0.00108431273347437,0.11079357312762746
1,1998,24,1,0.1412722490157483,0.01956427202118381,0.3249754985638974
1,1998,24,2,0.33704155215382037,0.13237452904051347,0.37494862467130347
1,1998,24,3,0.3572788681739919,0.17474419136539548,0.42178673664182725
1,1998,24,4,0.14210288337701485,0.0320345647791277,0.44890364955736056
1,1998,25,0,0.0192978165742031,7.403747050224627e-4,0.10952889402223616
1,1998,25,1,0.1299139866663176,0.01499197488502897,0.3234486154266924
1,1998,25,2,0.32797060933924294,0.11384070054807752,0.37492729612391235
1,1998,25,3,0.36721387003016454,0.1762944055935211,0.42176921471295303
1,1998,25,4,0.15483146737608894,0.03253832340226839,0.4862299861600807
1,1998,26,0,0.01675392636822324,5.019277259831617e-4,0.10787535596310326
1,1998,26,1,0.11925623554984408,0.01140575097890397,0.3214234517928204
1,1998,26,2,0.3183294821656564,0.09719364146370742,0.37492647284524294
1,1998,26,3,0.37521023216840454,0.17834810931911282,0.4217923914283585
1,1998,26,4,0.16800981059330994,0.03321269667987963,0.5227957234693467
1,1998,27,0,0.01456673429589744,3.4385488660572795e-4,0.1062449503755612
1,1998,27,1,0.1094517824139718,0.00872504354384218,0.31939412098849707
1,1998,27,2,0.3084003808341942,0.08302165137581581,0.37493918164132595
1,1998,27,3,0.38025405001576984,0.18040346609340333,0.4218250877534417
1,1998,27,4,0.18137012434704228,0.03389566937808599,0.5568079308996204
1,1998,28,0,0.01269216269065015,2.3590789973983124e-4,0.10503723553288671
1,1998,28,1,0.1004869484366479,0.00667043564956272,0.3178698746483881
1,1998,28,2,0.2983426454271402,0.07072896582087465,0.374936579379294
1,1998,28,3,0.3839150609562456,0.18194568703289185,0.4217993186007016
1,1998,28,4,0.1948022973545061,0.03441343878098294,0.5890472593935643
1,1998,29,0,0.01100979777529243,1.6184891878098586e-4,0.10423122034802064
1,1998,29,1,0.09191553596802576,0.00509234340069612,0.3168423247042639
1,1998,29,2,0.28775974777885716,0.06008374487419489,0.3749147809349569
1,1998,29,3,0.38697780058016706,0.1829846206783202,0.4218074533622399
1,1998,29,4,0.20891966836021808,0.03476487071919195,0.619587059226143
1,1998,30,0,0.00957069843553533,1.1103941255368204e-4,0.10373464021248142
1,1998,30,1,0.08411333889591766,0.00388265022644393,0.3162053122840462
1,1998,30,2,0.27721543594940623,0.0509109091154662,0.3748693243492075
1,1998,30,3,0.38799200567631986,0.18362841831149548,0.42180054599782385
1,1998,30,4,0.2230431025250027,0.03498366198352727,0.6483997898635228
2,1999,3,0,0.7165173795295554,0.594927662811385,0.8353858389528513
2,1999,3,1,0.24908818851991688,0.1536831241366647,0.32990760289816196
2,1999,3,2,0.03247213271870144,0.01060222271822975,0.06860439597385905
2,1999,3,3,0.00188142097000431,3.2507648020229025e-4,0.00634058370540111
2,1999,3,4,4.087826182191244e-5,3.7377120517011057e-6,2.1975461119267976e-4
2,1999,4,0,0.5969632303804411,0.5178653829989087,0.7022293830916057
2,1999,4,1,0.32871568592678946,0.25953379679719724,0.370409099248837
2,1999,4,2,0.06787729755152289,0.03596997625162954,0.09935224882271862
2,1999,4,3,0.00622939886649761,0.00221566401466884,0.01184380532881641
2,1999,4,4,2.1438727474893608e-4,5.117984489868549e-5,5.294636007192292e-4
2,1999,5,0,0.5507368738687721,0.48618259691883,0.6419090240568313
2,1999,5,1,0.3542725940099638,0.30093159184944224,0.3842163052312353
2,1999,5,2,0.08545987019896371,0.05290458981992203,0.11386321482675509
2,1999,5,3,0.00916229738943236,0.00413367570747356,0.01499714442704912
2,1999,5,4,3.683645328681225e-4,1.2111856633095253e-4,7.407385961304111e-4
2,1999,6,0,0.5130682482591228,0.4468833292984206,0.6043301444364518
2,1999,6,1,0.37261311434878586,0.3243526069081828,0.3987458004021624
2,1999,6,2,0.1014781173415357,0.06528175282285541,0.13342258809089153
2,1999,6,3,0.01228299143286764,0.00583960825320628,0.01984175505049033
2,1999,6,4,5.575286176880282e-4,1.9588757930352036e-4,0.00110652715803517
2,1999,7,0,0.41337802312404515,0.3539603050057478,0.4942949260192768
2,1999,7,1,0.4086392217646435,0.3808518131819744,0.4197497440405418
2,1999,7,2,0.15148302934065427,0.11004167004603886,0.18666272238994092
2,1999,7,3,0.02495774811145198,0.01413109455618874,0.03689285300392662
2,1999,7,4,0.00154197765920508,6.804961965211671e-4,0.00273437555984279
2,1999,8,0,0.34496674275400746,0.28802881576389605,0.42771927043897057
2,1999,8,1,0.4205134063942607,0.40470122142588655,0.4218723232598931
2,1999,8,2,0.19233528082837237,0.14359571506484126,0.23026900050844215
2,1999,8,3,0.03908705372505353,0.02264466645069682,0.05603616101955584
2,1999,8,4,0.00297877831345908,0.00133912661960481,0.00511366826006038
2,1999,9,0,0.2819313722183866,0.22212633440732163,0.3373481752498657
2,1999,9,1,0.4198704500423543,0.4057203873321243,0.4218678635980655
2,1999,9,2,0.234526509719148,0.19721068090845212,0.27789765749569245
2,1999,9,3,0.05821694186449322,0.04103832079177942,0.08459806460855473
2,1999,9,4,0.00541923702980656,0.00320243260735839,0.00965755615630685
2,1999,10,0,0.22603465561942776,0.17733352865570773,0.2683109511552476
2,1999,10,1,0.40712877670711534,0.3837488527245372,0.4179661304235456
2,1999,10,2,0.27499186029945377,0.24416030945183365,0.31141148495496856
2,1999,10,3,0.08255157441668898,0.06339084510639362,0.1123154951820722
2,1999,10,4,0.00929313295731412,0.00617176386297943,0.0151906384827142
2,1999,11,0,0.16980124514553135,0.13053540197923447,0.22156800664963017
2,1999,11,1,0.37886804847394007,0.3465311904400454,0.4055130869400295
2,1999,11,2,0.31700518082047524,0.2783133199585773,0.3449750032626255
2,1999,11,3,0.11788599725797488,0.08489470761938768,0.15263369427757464
2,1999,11,4,0.01643952830207839,0.00971087883237527,0.02532471004051996
2,1999,12,0,0.12180654109349162,0.09615158790738676,0.15762129139592138
2,1999,12,1,0.33750603260055984,0.3060743726963003,0.37013938064902224
2,1999,12,2,0.35069028627075965,0.3259469896658297,0.36536651858898544
2,1999,12,3,0.16195091841073078,0.12756928956810418,0.1938420579227812
2,1999,12,4,0.0280462216244581,0.01872304872112255,0.0385654628845463
2,1999,13,0,0.10716000825892089,0.08365978099286953,0.13199865862955043
2,1999,13,1,0.3205371553312715,0.2875859869448219,0.34797112366631383
2,1999,13,2,0.359546682709378,0.3439918561394151,0.3707233882017567
2,1999,13,3,0.17924608381699408,0.15113693067943793,0.2123976624351057
2,1999,13,4,0.03351006988343558,0.02490143088528273,0.04563318142544621
2,1999,14,0,0.09463358784155412,0.06138089886940112,0.12492622863728012
2,1999,14,1,0.3039519976719974,0.2477466525922181,0.34081926864939
2,1999,14,2,0.3660968324308189,0.34867910214977094,0.3749654998487956
2,1999,14,3,0.195976694208768,0.158542309394664,0.2522533472012313
2,1999,14,4,0.03934088784686161,0.02703309116889492,0.06363433777208592
2,1999,15,0,0.0834376639704823,0.04312631909748279,0.12047544988680044
2,1999,15,1,0.28723503598374256,0.2060390862940602,0.3360616584544987
2,1999,15,2,0.3706950133272331,0.35153669850434616,0.3749938488153659
2,1999,15,3,0.21274922277830385,0.16343304828436378,0.293930121866921
2,1999,15,4,0.04577446484952406,0.02849314486999075,0.08776701961172417
2,1999,16,0,0.07239427223410305,0.02978290660315272,0.11644705590782102
2,1999,16,1,0.2686850119770951,0.1676394140975878,0.33157532051109356
2,1999,16,2,0.37203051714177615,0.3529480591155383,0.3749944071439884
2,1999,16,3,0.2313140073013674,0.1680233309972114,0.33195125369203465
2,1999,16,4,0.05365635782891996,0.02990221067985709,0.11677864652529366
2,1999,17,0,0.0630856297970533,0.02046552701365703,0.11383032323950967
2,1999,17,1,0.2511671599957771,0.13457273831999883,0.32856571763733844
2,1999,17,2,0.3712969610173835,0.33183525584638757,0.37499574702356425
2,1999,17,3,0.24883283998937572,0.17109244113914945,0.3636683074875828
2,1999,17,4,0.06191845707349282,0.03086562816244394,0.14945817133237344
2,1999,18,0,0.05498351063871792,0.01387645626154029,0.11227277374444848
2,1999,18,1,0.23425258130687085,0.10621609669320266,0.3267375832776267
2,1999,18,2,0.3695645675198115,0.30488314264804806,0.3749897648296161
2,1999,18,3,0.26574692480273193,0.1729531218953202,0.3889502094147104
2,1999,18,4,0.07076201486125612,0.03145814273452583,0.18607409498249852
2,1999,19,0,0.0476220490149746,0.00965756554475594,0.10939072774668868
2,1999,19,1,0.21728247018982236,0.08459811314719182,0.32328064876721724
2,1999,19,2,0.3671966593009812,0.27789771819481596,0.3749885666247351
2,1999,19,3,0.2827082071996323,0.17646484119322386,0.4057203492843987
2,1999,19,4,0.08061865175597971,0.03259398585985674,0.22212625382883747
2,1999,20,0,0.04137112549271395,0.00655242633187728,0.10714256940176478
2,1999,20,1,0.20144530547228456,0.06591192032917377,0.3205154699677996
2,1999,20,2,0.36424754786838354,0.2486320216725002,0.3749739633456145
2,1999,20,3,0.29850856747506394,0.1792680487995334,0.4168383329286059
2,1999,20,4,0.09084408075126885,0.0335173634053846,0.262065298737843
2,1999,21,0,0.0358595530232405,0.0044688586616928,0.10567753265554382
2,1999,21,1,0.1861818472300916,0.05126106900545226,0.31868032284433967
2,1999,21,2,0.3605412520639006,0.2205007231561669,0.3749796164815109
2,1999,21,3,0.3136767675179499,0.18112585058046307,0.42099480224501895
2,1999,21,4,0.10178760828651914,0.0341376046014233,0.3022185552389855
2,1999,22,0,0.03111278005450948,0.00305186150552439,0.10422334415512084
2,1999,22,1,0.1718710206674838,0.03973035896682082,0.31683234238880753
2,1999,22,2,0.3551932993993471,0.19395967263849628,0.37497268462174665
2,1999,22,3,0.3278010678989362,0.18299471764385516,0.4216092401288683
2,1999,22,4,0.11317597245998126,0.03476827104769443,0.3424172502379141
2,1999,23,0,0.0270130960654649,0.00208483680502246,0.10302200512894892
2,1999,23,1,0.15847430427250647,0.03068755088773955,0.3152854951727824
2,1999,23,2,0.3485352860953941,0.169388400819338,0.3749445719230988
2,1999,23,3,0.34088523693395434,0.18455765350598663,0.4216903117846784
2,1999,23,4,0.1249893592835276,0.03530092905470752,0.3822898739608416
2,1999,24,0,0.02335953939522472,0.0014301905058128,0.10225257885678028
2,1999,24,1,0.1455674972222074,0.02369670386630904,0.31428506888727037
2,1999,24,2,0.3401698834233564,0.1472357978993794,0.37494990125177025
2,1999,24,3,0.3533009680230915,0.18556784548791097,0.4217650926355792
2,1999,24,4,0.13760211193612004,0.03564775816462055,0.42104746577341506
2,1999,25,0,0.02032936183942691,9.78168527198541e-4,0.10151971009572888
2,1999,25,1,0.13403647535004665,0.01821164507351372,0.3133250255101772
2,1999,25,2,0.33140079328539296,0.12714997277284526,0.3749442040167125
2,1999,25,3,0.36411415099292976,0.18653680688473043,0.4217762301816233
2,1999,25,4,0.15006552634592085,0.03598232965559782,0.45911099975149067
2,1999,26,0,0.01763973234576184,6.690218481823403e-4,0.1007036833638844
2,1999,26,1,0.12305160497812896,0.01396338846623342,0.31224776164132545
2,1999,26,2,0.32189471301179595,0.1092881690222324,0.3749458512275773
2,1999,26,3,0.3733843383079308,0.18762356892235735,0.4218076146143641
2,1999,26,4,0.163167328298615,0.03635979897825164,0.4959132157735499
2,1999,27,0,0.01534664823614058,4.5743777070583194e-4,0.09909361642065884
2,1999,27,1,0.11302290550091168,0.01068171363479977,0.31009638520208793
2,1999,27,2,0.312140903804366,0.09353666545053628,0.3749497669712518
2,1999,27,3,0.38053305293980144,0.1897923915465758,0.4218158120737984
2,1999,27,4,0.17635403662600255,0.03712016239376208,0.5312908938807737
2,1999,28,0,0.01331078709863808,3.1112961966609225e-4,0.09741081322471408
2,1999,28,1,0.10350870372117033,0.00812603483368815,0.3078103817390646
2,1999,28,2,0.3018432325451824,0.07958806612672102,0.3749016408045551
2,1999,28,3,0.3840187206517828,0.1920948577545845,0.42183300656309886
2,1999,28,4,0.19013292995211672,0.03793779802122341,0.5655288943192135
2,1999,29,0,0.01154847555044892,2.116425544968488e-4,0.09623549933074038
2,1999,29,1,0.09471988405228685,0.00617221205443801,0.3061907454706881
2,1999,29,2,0.2913324936767917,0.06750102239871575,0.3749157725893342
2,1999,29,3,0.3876117421155453,0.1937249687531099,0.42179201837793495
2,1999,29,4,0.20415061912188837,0.0385232024302843,0.598021530621967
2,1999,30,0,0.01007440971054216,1.4396769325050623e-4,0.09538141968611226
2,1999,30,1,0.08689870111245071,0.00468137813678337,0.30500163883953885
2,1999,30,2,0.28108543851319556,0.0570839299940868,0.3748976524373717
2,1999,30,3,0.38962980819179627,0.19492117633701397,0.42180943089019185
2,1999,30,4,0.21784874464560472,0.03895628045597816,0.6287253609906984
3,2000,3,0,0.7818923952686064,0.6610751860692664,0.8772690678216166
3,2000,3,1,0.19841500471322804,0.1167718054666069,0.28826753590590337
3,2000,3,2,0.01888136983217855,0.00582874173406966,0.04713808313388146
3,2000,3,3,7.985648038993697e-4,1.2930921673459908e-4,0.00342582849003963
3,2000,3,4,1.2665382087551168e-5,1.0757609721240251e-6,9.336640090912e-5
3,2000,4,0,0.6299007102004375,0.5369066362461549,0.7636197910918191
3,2000,4,1,0.30862286217356116,0.2130379470591524,0.36127760726614544
3,2000,4,2,0.05670421717073092,0.02228786259569225,0.09116215526297192
3,2000,4,3,0.00463041702124687,0.00103632922933784,0.01022364137916205
3,2000,4,4,1.4179343402347404e-4,1.807002399834449e-5,4.2995984556556184e-4
3,2000,5,0,0.5370569871114158,0.4691179415183506,0.6236849683451976
3,2000,5,1,0.36120311361680457,0.3125286018134682,0.3908936748293737
3,2000,5,2,0.09109905557783038,0.05872804623255378,0.1221424216736304
3,2000,5,3,0.01021159902796726,0.00490477221663851,0.01696257992718344
3,2000,5,4,4.292446659820677e-4,1.5361139214191668e-4,8.833820514618417e-4
3,2000,6,0,0.5001186920362735,0.4427906407994121,0.5661564275078466
3,2000,6,1,0.37836289749657426,0.3461064731967572,0.4000823587813102
3,2000,6,2,0.10734338009287896,0.07934403320526968,0.13556002523100766
3,2000,6,3,0.01353503778325019,0.00808418621324178,0.02041415292201195
3,2000,6,4,6.399925910230379e-4,3.088798768848012e-4,0.00115282226625815
3,2000,7,0,0.46512767452051174,0.41005897653435514,0.5279225485733988
3,2000,7,1,0.3923748340115408,0.36566141460875295,0.4094850117504531
3,2000,7,2,0.12412560796527576,0.09497719333887927,0.15334194781531724
3,2000,7,3,0.01745175572606692,0.01096420168854282,0.02552122016544956
3,2000,7,4,9.201277766048084e-4,4.7464179042604583e-4,0.00159284373442501
3,2000,8,0,0.3747489049606958,0.3222378474887254,0.43533420574061527
3,2000,8,1,0.4168709985714468,0.4024277275295141,0.421772121942095
3,2000,8,2,0.17389787053000705,0.13950323525610642,0.20706776203880864
3,2000,8,3,0.03224069019621183,0.0214930553268287,0.0451766035838496
3,2000,8,4,0.00224153574163847,0.00124177614693536,0.00369611889421805
3,2000,9,0,0.31687161113446904,0.26435727634715267,0.37018592336267414
3,2000,9,1,0.4213855881898784,0.4162392802275552,0.4218742268289477
3,2000,9,2,0.21062737406025403,0.1766578778688773,0.2469872343103314
3,2000,9,3,0.04673730631492609,0.03321411474816409,0.0649754419708043
3,2000,9,4,0.00388905259879563,0.00234176668772054,0.00640995890922346
3,2000,10,0,0.24343080072573803,0.20292329090975503,0.3090284670851843
3,2000,10,1,0.4125270457172297,0.3976760617612206,0.4217672170786979
3,2000,10,2,0.26215647775703743,0.21588452041046283,0.29225252730772383
3,2000,10,3,0.07404338109755831,0.04910956946711806,0.09545629848411914
3,2000,10,4,0.00784229470243651,0.00418930536713584,0.01169182153718131
3,2000,11,0,0.19893292883765115,0.16044650489947926,0.24787465595428704
3,2000,11,1,0.3957571792695097,0.37226005240511817,0.41368824840188
3,2000,11,2,0.29524475768416525,0.25890802869362683,0.3238872670602755
3,2000,11,3,0.0978933228423792,0.07201705211548837,0.12524453875849725
3,2000,11,4,0.01217181136629467,0.00751201483471782,0.0181616368766298
3,2000,12,0,0.1551900423625741,0.12053879104878208,0.19339978425023863
3,2000,12,1,0.3682662189850207,0.33613082408028233,0.3929471542691612
3,2000,12,2,0.32771112571668837,0.29939434697299777,0.3514965910724405
3,2000,12,3,0.12960984003807752,0.10138426180722904,0.16336212616895612
3,2000,12,4,0.01922277289763926,0.01287445270037322,0.02847166762953894
3,2000,13,0,0.11057106062456463,0.08425913253779882,0.14509883204808724
3,2000,13,1,0.3247082233375518,0.2885288794404352,0.35999451230070156
3,2000,13,2,0.35758259124917036,0.3349339052092163,0.370503973631941
3,2000,13,3,0.1750156676222753,0.13849682866192373,0.21145304375229623
3,2000,13,4,0.03212245716643791,0.02147592178007117,0.04525497063752877
3,2000,14,0,0.09315380279343864,0.0757490553431431,0.12092395468802204
3,2000,14,1,0.30185134250885326,0.2745581921626957,0.33655041158957244
3,2000,14,2,0.3667895478047496,0.351252315670226,0.3731838667513604
3,2000,14,3,0.19808807043247964,0.162931766492737,0.2254388688565657
3,2000,14,4,0.04011723646047886,0.02834155155944243,0.05107001688623508
3,2000,15,0,0.08173804067654795,0.05598984076167377,0.1128717953326427
3,2000,15,1,0.2845220640384113,0.23644763307873273,0.3274439580625624
3,2000,15,2,0.371383414229434,0.3562212288901436,0.3749921806523093
3,2000,15,3,0.21546634404284695,0.17223447905145764,0.2635520962648935
3,2000,15,4,0.04687607144331453,0.03122853866319367,0.06956202886377312
3,2000,16,0,0.07321421249311204,0.0391316670043472,0.10845203439648649
3,2000,16,1,0.2701407423220359,0.1954033024300481,0.3221335012919021
3,2000,16,2,0.3731262747121432,0.35875502970623646,0.3749973630987317
3,2000,16,3,0.2298579324815017,0.17762835710893027,0.3045222415714293
3,2000,16,4,0.05300712010863637,0.03297543362254078,0.09503915942663133
3,2000,17,0,0.06524214895792191,0.02690680807329288,0.10482288921993849
3,2000,17,1,0.2553956653766089,0.1581125372778059,0.3175974435679827
3,2000,17,2,0.3727198402667605,0.34841900800233866,0.3749941767474166
3,2000,17,3,0.24460432783500785,0.18222119395711112,0.3412361170033668
3,2000,17,4,0.05984522264054658,0.03450642011806564,0.12532552964319577
3,2000,18,0,0.05774449695425529,0.0184314304989756,0.10259979316142429
3,2000,18,1,0.24020862512600788,0.1263660696658742,0.3147374729378394
3,2000,18,2,0.37134871711251327,0.324887634146507,0.37499507728282544
3,2000,18,3,0.25979130123208255,0.18511108607796292,0.3712388066908899
3,2000,18,4,0.06754335324863513,0.03549068944278996,0.15907605899775337
3,2000,19,0,0.05005280612631933,0.01266596367009968,0.10004488926097208
3,2000,19,1,0.22307225013150883,0.10035760503459334,0.3113716587120531
3,2000,19,2,0.36926805932549833,0.29819037163331896,0.3749871520930548
3,2000,19,3,0.27692349556513196,0.18850701538360284,0.39378070764509626
3,2000,19,4,0.07713596985993584,0.03666838495120115,0.19500535201689173
3,2000,20,0,0.04355331530322683,0.00875816116180787,0.09823277591384204
3,2000,20,1,0.20713862941206015,0.07948421297777229,0.30893182024665394
3,2000,20,2,0.36700181846084834,0.2705082173250204,0.3749831469722839
3,2000,20,3,0.2928335868918127,0.19096559948316977,0.4091644570453561
3,2000,20,4,0.08704439219307059,0.03753543136102363,0.23208495149004313
3,2000,21,0,0.03788925071784493,0.00596384535455957,0.09656822791137794
3,2000,21,1,0.19195901611941307,0.06198756836729621,0.30665120808960183
3,2000,21,2,0.3634994081111011,0.24160964759027043,0.37498801497916695
3,2000,21,3,0.30794530922855623,0.193261624159184,0.4185444650689008
3,2000,21,4,0.09750933003684677,0.03835625099033517,0.271894473618973
3,2000,22,0,0.03283315091672834,0.00401616883601202,0.09535856279975674
3,2000,22,1,0.17719525220000498,0.04774976106816788,0.30496957836507077
3,2000,22,2,0.35829370472108524,0.21289317593079476,0.3749589942120329
3,2000,22,3,0.32256061015234083,0.19495341717146844,0.4213700541376431
3,2000,22,4,0.10880054341267188,0.03896802186994409,0.31347949365008576
3,2000,23,0,0.02855449427002428,0.00275779374514008,0.0947315937842706
3,2000,23,1,0.16363546675840057,0.03710606859558635,0.30409000429342053
3,2000,23,2,0.3515777143107665,0.18722312705956484,0.3749686439850084
3,2000,23,3,0.33586422556152074,0.1958379350370353,0.4216340598170238
