year,val,upperVal,lowerVal
1985,0.042353390562959954,0.12704247756257714,0.006314206899515442
1988,0.04214636595052451,0.13296708743740898,0.0062442184753282596
1989,0.04158676141300838,0.13850359121097364,0.00641911040253664
1990,0.04380232283749614,0.13407699398040274,0.005480406598811325
1991,0.042736486008215335,0.138908371123655,0.005953280360156935
1992,0.042204002791733815,0.1396720220759375,0.005706112805172002
1993,0.041394528823702016,0.1305792175485326,0.006185584731755169
1994,0.04211835746193719,0.13231569338181168,0.005853906825351938
1995,0.043166968663237645,0.12888955891402396,0.006889616954734245
1996,0.04346627566803846,0.13235411229415725,0.00578388501421148
1997,0.04184269483357678,0.14145781427196805,0.006759560396710105
1998,0.1445245820690842,0.16581170256460148,0.12436345944703919
1999,0.14069308358497357,0.15991322309272207,0.12044655509950904
2000,0.06181449611617314,0.07616773228659683,0.04965774662056622
2001,0.10141938644377815,0.118784420074604,0.08622050383704238
2002,0.06038648331148763,0.07432796634931224,0.048521059377144744
2003,0.04345702099713212,0.13713217590491455,0.00686475863163375
2004,0.024906865882640617,0.03314634989759263,0.017766068514664217
2005,0.04063391486149612,0.04831620913876984,0.03368876954075124
2006,0.04847163670336814,0.0565748688536809,0.040800023934733025
2007,0.042198469062902734,0.049681093470965776,0.03540133753887721
2008,0.03907857038782501,0.13204149345156155,0.005809794359765703
2009,0.042819583791011466,0.13783183256117099,0.0065039102960422306
2010,0.04437176757423886,0.13425094915118055,0.006289834145384994
2011,0.04193536158848352,0.13371454971476954,0.006660883601855841
2012,0.04399259756835085,0.14044053198895753,0.006052676350511108
2013,0.04219246162073527,0.131904216795491,0.007375106268313548
2014,0.043007242883165875,0.13695378317486923,0.006890290498366016
2015,0.009734794159911398,0.025778519762922118,0.0019113952124163937
2016,0.01963076645663625,0.032046432079325,0.008730183013471242
2017,0.011799586302501887,0.02868281486229201,0.002023888526848855
2018,0.09446853525920272,0.1161452427861713,0.07339200451393699
2019,0.02456490243918161,0.06845696253324457,0.003796781085909916
