year,val,upperVal,lowerVal
1984,0.2792946541368175,0.9041372651264443,0.01044570639764974
1988,0.28155208705303836,0.9279960309647148,0.01053941340416032
1989,0.2960506208698338,0.9239902256463128,0.013931003131951652
1990,0.2748798508107781,0.917521208398124,0.010830119940906293
1991,0.28449400468345915,0.9044661727037522,0.009015113023582677
1992,0.28327918935767316,0.9146550740134873,0.011791314116084828
1993,0.272167216573475,0.940944946793024,0.011432702803717155
1994,0.2930267031069959,0.9235524888488773,0.011923002152234068
1995,0.2856330094911762,0.934683533276192,0.009604188899638285
1996,0.2800948206398918,0.9112973693233245,0.012293857218237756
1997,0.2961133040031467,0.9131590016047424,0.010450036147574301
1998,0.409096716498251,0.44379556469169207,0.3758441708465747
1999,0.41266734658403625,0.4488073628694612,0.37773020853613526
2000,0.3800195207130119,0.41556551286626475,0.34640832069336297
2001,0.48050602449861446,0.5205587503795231,0.44111668903262674
2002,0.4149921974342876,0.45958862256935995,0.37336655247060063
2003,0.2829149391751033,0.9395196381059256,0.011600857203601456
2004,0.14887467198945686,0.17519950010882593,0.126925217931953
2005,0.16407089560193516,0.18368014172914124,0.1461374841210551
2006,0.16249986154139234,0.18100589117850008,0.14501752282128916
2007,0.16645813815920973,0.18415304797626258,0.14890497377913128
2008,0.24352938922394418,0.8886030498171049,0.011867775062290722
2009,0.2770373913200264,0.9145983838231834,0.0118967045891654
2010,0.2613056905491855,0.9190210256509711,0.008012649629880101
2011,0.2750946499429538,0.9218615340577272,0.009492218323910772
2012,0.29024217523592655,0.933012143546035,0.010966831421898004
2013,0.2835003819678602,0.9313932521885614,0.00880257531058615
2014,0.2799136561361441,0.927496879104083,0.00995485821139874
2015,0.08823218871527971,0.1415514519660449,0.046099812492082975
2016,0.03144459237156841,0.059143694146417604,0.007984666375757628
2017,0.06624413485399741,0.10006972465017308,0.03554209302147407
2018,0.10543733081723758,0.13748113842917037,0.07384396457192621
2019,0.03242259638704592,0.11917036499474143,0.0013065875203461948
