year,val,upperVal,lowerVal
1983,0.04405564817576946,0.051887503880549996,0.03651719263157728
1988,0.04162436276103037,0.06296263051016154,0.020793652254658786
1989,0.04256576174465003,0.0646792763831345,0.020887616922645968
1990,0.03550059683667182,0.05364116993447621,0.015844646550692912
1991,0.03250130605117062,0.04976221102876245,0.01567294404133674
1992,0.04513600633803254,0.06051779861349655,0.030135728345172058
1993,0.03680909527933208,0.05050818821772832,0.022897851631764485
1994,0.03644361554165061,0.049989163245262674,0.02233193725654753
1995,0.041758749422091235,0.055532496274556094,0.028777854188721738
1996,0.01445289354151887,0.027709124922286932,0.0028810410252954385
1997,0.08186984651956272,0.09282845054580953,0.06977002266114246
1998,0.03880317216525532,0.04817779982726578,0.028716598781552277
1999,0.04569684243651417,0.05417090726105234,0.03731312898127511
2000,0.012900871682254102,0.021006452447763745,0.004829310735830148
2001,0.06591985239436376,0.07391905567179609,0.058475890202793854
2002,0.032662858697798,0.039909845860298984,0.02482757321447687
2003,0.018787487681922087,0.026459691309565422,0.01082795756950014
2004,0.04958837652328403,0.057245161078882376,0.04224966800106465
2005,0.02741807743501822,0.0347989232261912,0.02029032261625246
2006,0.013550778969971127,0.020768768803543843,0.006374474841381363
2007,0.01451452180533184,0.021556760967427743,0.006781507900665879
2008,0.06236217894743876,0.0695172413055934,0.05516427143831378
2009,0.01997292539402952,0.02700350550246947,0.012835130217335225
2010,0.006368297530323054,0.013611402705142427,8.238177092977915e-4
2011,0.020958849530763525,0.028034558851309833,0.013886661332283768
2012,0.025819681062346334,0.03360287721144407,0.018602912509009265
2013,0.025717605964939685,0.03398322602567017,0.017404788481607855
2014,0.01927297774059467,0.027206641146002568,0.011221316729323937
2015,0.03556778929361878,0.04243411278465603,0.028344560235672608
2016,0.0045085583054387,0.011518004225116445,4.115487752326324e-4
2017,0.017595503611609952,0.02427754417633674,0.010205254276597778
2018,0.0454332382937402,0.05718863253192551,0.03426299911022814
