year,val,upperVal,lowerVal
1983,0.04110018116097121,0.04779694982267628,0.03462811277872552
1988,0.038462775849214495,0.05706924818001258,0.019722026637349822
1989,0.048309006253994514,0.06772995583509668,0.02948790561205699
1990,0.03497851053596494,0.051718412958862967,0.018189401362520518
1991,0.03849616132360212,0.0527604878854039,0.023648127279729182
1992,0.04098535772576336,0.05315487244092189,0.027615932410472815
1993,0.03396114373751065,0.04559243507324539,0.0213992109925375
1994,0.041872131261816804,0.05415963199576767,0.03027833253971039
1995,0.03299829700466678,0.044762617519399917,0.02164514273737582
1996,0.024737161843778843,0.036412764936043486,0.013586079404146224
1997,0.0739879069127003,0.08465897891547851,0.06333922217609232
1998,0.042614746324154344,0.051965333808825405,0.034300219688921295
1999,0.04075864872872427,0.04812310105346531,0.03269235507509071
2000,0.017292918700675883,0.024890021415785262,0.009744699757056037
2001,0.05923509736202069,0.06619151359996793,0.05188253950310296
2002,0.037356026676011594,0.04431997653539568,0.030099367561395547
2003,0.015770715274789453,0.02297600232984981,0.009118684968458747
2004,0.04997935091515536,0.056618215491807,0.0433071743810419
2005,0.02803478072869393,0.0342198055038943,0.021688505449471023
2006,0.013710945587422942,0.020208801214307792,0.007318754802224751
2007,0.01621724450877727,0.02306465512385521,0.009477884958494205
2008,0.054381482716490036,0.06102429748701374,0.047999321763408515
2009,0.02151342907152039,0.027883929214877194,0.015029647668224563
2010,0.011506941640906553,0.018052017807977605,0.004701671286298885
2011,0.018119687721751203,0.025126793522690906,0.011317514752500328
2012,0.023265138634706504,0.030532371732654384,0.01625651993145647
2013,0.02928772216337354,0.0372442845909915,0.021863506058373366
2014,0.01510811443663042,0.02316073697437402,0.007162783005680994
2015,0.03186873777118861,0.039798707961922995,0.02396562631200442
2016,0.009453088470572784,0.0173154516171806,0.0018505781827789093
2017,0.016599876180237255,0.023940019226346677,0.008911086739520638
2018,0.03905532786027769,0.04945891362398657,0.028298496658072034
