iTime,year,age,S,Val,lowerVal,upperVal
1,1995,10,3,0.07706962137053858,0.05379686705815487,0.1042220945965769
1,1995,10,4,0.00834647998106436,0.00480711811489381,0.01345878479145983
1,1995,11,0,0.1887395805080222,0.10481818191180198,0.2661711263365948
1,1995,11,1,0.3904418103759234,0.31759146686874884,0.4175970225267036
1,1995,11,2,0.30288720396509883,0.2456886680941179,0.360854654096593
1,1995,11,3,0.1044294581476224,0.06424367168395695,0.1822272385761414
1,1995,11,4,0.01350194700333321,0.00629951135862658,0.03450845854671471
1,1995,12,0,0.10705682334308944,0.01278389790733929,0.2007125259963996
1,1995,12,1,0.3204087899692267,0.10093928063528124,0.396623924177448
1,1995,12,2,0.35671715917209373,0.2840174019014266,0.3749619033307195
1,1995,12,3,0.17937610023797965,0.09679831246545945,0.39330915141828254
1,1995,12,4,0.03355325556335094,0.01195507306221136,0.19409349762343583
1,1995,13,0,0.06383777432920275,7.534501574582866e-4,0.17943430120533688
1,1995,13,1,0.2526542315978689,0.0151769502338949,0.38504331001280184
1,1995,13,2,0.3581351317828987,0.11464259541308032,0.3749692730333325
1,1995,13,3,0.24734576800160007,0.11081484994661224,0.4214466213849172
1,1995,13,4,0.06118339227991616,0.0148621701416805,0.4845470946406591
1,1995,14,0,0.03907817375893884,4.51359352362158e-5,0.1645941177325992
1,1995,14,1,0.19525635546013065,0.00202213824529206,0.3752664966100782
1,1995,14,2,0.34896112279384006,0.03397273633967627,0.37495027121374713
1,1995,14,3,0.30159094246689433,0.12191954978458584,0.4216697374335277
1,1995,14,4,0.09514338950743612,0.01737326366118243,0.7102908030448813
1,1995,15,0,0.02412849697368012,2.730462352472185e-6,0.15480301078968284
1,1995,15,1,0.1483682015527079,2.577570084291898e-4,0.36796380678801066
1,1995,15,2,0.33212929576282,0.0091247012197222,0.37495144515533313
1,1995,15,3,0.3329865002902471,0.11631919059988624,0.42168582731045834
1,1995,15,4,0.13475284319710407,0.01930380186022852,0.8470503460178817
1,1995,16,0,0.01469606472395729,1.6121919735862457e-7,0.14523196937796318
1,1995,16,1,0.11004995679048046,3.153782794651002e-5,0.3601088369347512
1,1995,16,2,0.3081357212920657,0.00231354570555662,0.3748996141998459
1,1995,16,3,0.3410476039505286,0.0754296132869719,0.4217452263121686
1,1995,16,4,0.180517525734103,0.02144425776407315,0.9222251419603276
1,1995,17,0,0.00896577223075592,9.608706695681107e-9,0.1392907758663928
1,1995,17,1,0.08068380950291842,3.843592965865188e-6,0.35485143063975316
1,1995,17,2,0.27228042653212936,5.765555368506196e-4,0.3748280292016297
1,1995,17,3,0.3419275840152015,0.03843814518287445,0.4217389104595076
1,1995,17,4,0.22969043192040825,0.02291813137196803,0.9609814460786024
1,1995,18,0,0.0048926574237249,3.636100143257132e-10,0.12905662430981463
1,1995,18,1,0.05442556962383727,3.3161658754225986e-7,0.34505519706017196
1,1995,18,2,0.22704071337160547,1.1341432995954648e-4,0.3748698933582857
1,1995,18,3,0.3366965274536483,0.01723919992346843,0.421689866263752
1,1995,18,4,0.2926883571522218,0.02576163565024146,0.9826470537663746
1,1995,19,0,0.00284340760612449,1.7591813622850888e-11,0.13025482928059032
1,1995,19,1,0.03787981455944244,3.428880601734824e-8,0.3462527653285788
1,1995,19,2,0.1892391117160881,2.5062566531926076e-5,0.3746999448322492
1,1995,19,3,0.32289495767162557,0.00814172390010967,0.42167080399597545
1,1995,19,4,0.3498585097630361,0.02540689189608707,0.9918331792269608
1,1995,20,0,0.00157301966845732,7.439888788928538e-13,0.12436923938939716
1,1995,20,1,0.02530176496682845,3.200837129767844e-9,0.34023454203813613
1,1995,20,2,0.1526185108533134,5.1645812999541366e-6,0.37467835788161774
1,1995,20,3,0.311433708350602,0.00370399424597884,0.4216301781217772
1,1995,20,4,0.4113501137955956,0.02721076172766084,0.9962908379711402
1,1995,21,0,9.121218525599172e-4,2.5061785828142745e-14,0.12687748671701693
1,1995,21,1,0.01734572734562543,2.5177519348041016e-10,0.34284140022906273
1,1995,21,2,0.12369821693288494,9.4869829315461e-7,0.37432469458039225
1,1995,21,3,0.29525414724685195,0.0015891041583754,0.4216143881940945
1,1995,21,4,0.465984555765944,0.02642285163621806,0.9984099468915312
1,1995,22,0,4.58122051764642e-4,6.222611026469924e-16,0.122104614068512
1,1995,22,1,0.01069301684389402,1.5755188975808874e-11,0.33782674863150286
1,1995,22,2,0.09359467927694257,1.4960158338523184e-7,0.3739396709377441
1,1995,22,3,0.2840671052263484,6.313909101292388e-4,0.4213363237096424
1,1995,22,4,0.5311546338828218,0.02794745255758394,0.9993684594725318
1,1995,23,0,2.630394380311648e-4,2.079309590892133e-17,0.12302692885339052
1,1995,23,1,0.00720965461889156,1.2315805356334756e-12,0.3388140041865298
1,1995,23,2,0.07410364925874448,2.7355363324213288e-8,0.3740159753832246
1,1995,23,3,0.26668037213838225,2.70050187362895e-4,0.4214546368148761
1,1995,23,4,0.5799050941293817,0.02764428172737368,0.9997299224560422
1,1995,24,0,1.457780540458118e-4,9.768356276555223e-19,0.12091450532156876
1,1995,24,1,0.00472361463640667,1.2428093927258498e-13,0.3365401336408436
1,1995,24,2,0.05739711072313568,5.929581458146353e-9,0.37402396665132925
1,1995,24,3,0.2510053677026007,1.2573794508474707e-4,0.4214754061733528
1,1995,24,4,0.6277596320617235,0.02834473601081068,0.9998742561252096
1,1995,25,0,8.559333372739426e-5,3.9444922521668905e-20,0.11841887371631368
1,1995,25,1,0.00321712821867286,1.1195303999557391e-14,0.3337931847076597
1,1995,25,2,0.04534492490238446,1.1915694242303267e-9,0.3738698289216153
1,1995,25,3,0.2345672701832432,5.6367386283004225e-5,0.42115884232192047
1,1995,25,4,0.6672943000408353,0.02920163189065301,0.9999436314221362
1,1995,26,0,5.008496558970505e-5,1.5173550722420531e-21,0.11372273736758234
1,1995,26,1,0.00218101467975753,9.723401825831642e-16,0.3284401981979077
1,1995,26,2,0.03561673883896413,2.3367667452183536e-10,0.3735144035891233
1,1995,26,3,0.22032858637525413,2.4961287475798585e-5,0.4212577768956749
1,1995,26,4,0.7036404131048841,0.03090615846575929,0.9999750384788466
1,1995,27,0,2.777392437847419e-5,5.321430645209757e-23,0.11054603119784076
1,1995,27,1,0.0014192442688727,7.880204032145751e-17,0.3246777349361686
1,1995,27,2,0.02719620606050977,4.376281245998277e-11,0.3733012199329924
1,1995,27,3,0.2020218105003727,1.0802378526731126e-5,0.4211813606204973
1,1995,27,4,0.7397362811608308,0.03213257110843877,0.9999891975777104
1,1995,28,0,1.6050654237908962e-5,2.9068635682357094e-24,0.1083439921608527
1,1995,28,1,9.501275837022292e-4,8.901523507365678e-18,0.32200058169992163
1,1995,28,2,0.0210912599996093,1.0224362662975862e-11,0.37334385081567983
1,1995,28,3,0.18483096155684295,5.2208161265513874e-6,0.4212408847988488
1,1995,28,4,0.7698575735789566,0.0330198240302556,0.9999947791736492
1,1995,29,0,9.01582539759687e-6,1.0159322026333644e-25,0.10465852842382076
1,1995,29,1,6.220515591548413e-4,7.197158714193443e-19,0.3173875192382565
1,1995,29,2,0.01609488223613014,1.91213699546084e-12,0.3729651913292982
1,1995,29,3,0.17040195461591284,2.2580130434904577e-6,0.42096368847381194
1,1995,29,4,0.7981870279820156,0.03457830378101198,0.9999977419850444
1,1995,30,0,4.970845113256646e-6,2.974100000009829e-27,0.10107740127225684
1,1995,30,1,4.01206000664361e-4,5.094132762898179e-20,0.3127415615678635
1,1995,30,2,0.01214344825896211,3.2720532948463305e-13,0.3725487653294114
1,1995,30,3,0.15395011479011766,9.340974594755134e-7,0.4210171499001497
1,1995,30,4,0.824092428197873,0.03618666090974005,0.9999990659022132
2,1996,0,0,1,1,1
2,1996,0,1,0,0,0
2,1996,0,2,0,0,0
2,1996,0,3,0,0,0
2,1996,0,4,0,0,0
2,1996,1,0,0.8685827172318088,0.7854283338058516,0.9802112202271908
2,1996,1,1,0.1245575269534226,0.01964070629899043,0.1955456724847175
2,1996,1,2,0.00669822972056733,1.4758000393166518e-4,0.01825665505022791
2,1996,1,3,1.6009124456605188e-4,4.928526674572855e-7,7.575508334702006e-4
2,1996,1,4,1.4348496353059474e-6,6.172195139317712e-10,1.178782573279548e-5
2,1996,2,0,0.8258269484361608,0.7583401686494694,0.9316063048699486
2,1996,2,1,0.16188002742644603,0.06658755689028065,0.21719820211046997
2,1996,2,2,0.01189950116271965,0.00178478171902612,0.02332811725040065
2,1996,2,3,3.8876013502067166e-4,2.1261539973422084e-5,0.00111357805915761
2,1996,2,4,4.762839652845241e-6,9.498077116440704e-8,1.993393050231795e-5
2,1996,3,0,0.8046288214561625,0.7353066393876864,0.9078735785000944
2,1996,3,1,0.17974530966891167,0.08881478203926865,0.2349991526266147
2,1996,3,2,0.01505743059895251,0.00325819128990648,0.02816406753643048
2,1996,3,3,5.606111221158391e-4,5.312336327251935e-5,0.00150017506972789
2,1996,3,4,7.827153857373695e-6,3.24807457863378e-7,2.9965379540664375e-5
2,1996,4,0,0.6772920066705084,0.6019524253713866,0.7593159369104571
2,1996,4,1,0.2771905568948012,0.2164315349507935,0.32576922236633643
2,1996,4,2,0.04254143933758642,0.0231339525362789,0.06611335900538637
2,1996,4,3,0.00290177283161297,0.00109899731509215,0.00596328955822588
2,1996,4,4,7.422426549111587e-5,1.957828737837808e-5,2.0170369866463387e-4
2,1996,5,0,0.601941826445584,0.5303720969222513,0.699720377092468
2,1996,5,1,0.32577552206565497,0.2613436588205467,0.36447937208511477
2,1996,5,2,0.06611707693618507,0.0366041799229932,0.09392831003561972
2,1996,5,3,0.00596384465506448,0.002278593630564,0.01075814874824558
2,1996,5,4,2.0172989751147805e-4,5.3190533427956846e-5,4.620722087685615e-4
2,1996,6,0,0.5394473096059211,0.4826597661632577,0.6489664654185319
2,1996,6,1,0.3600138670558696,0.29632322561139446,0.38563964289393177
2,1996,6,2,0.09009915063224876,0.05073882400123534,0.11554562709658242
2,1996,6,3,0.01002165962761617,0.00386129145342873,0.01538660617733269
2,1996,6,4,4.180130783442451e-4,1.101935154095836e-4,7.68357668895463e-4
2,1996,7,0,0.4883656555984357,0.4242503574255046,0.563621266748584
2,1996,7,1,0.3833227596563815,0.3474743483314316,0.4056953608219217
2,1996,7,2,0.11282760396274208,0.08033216334102336,0.14548196983382056
2,1996,7,3,0.01475990651143695,0.00825417602720778,0.02318653353120952
2,1996,7,4,7.240742710038831e-4,3.1804555175312413e-4,0.00138577838754352
2,1996,8,0,0.35645265926609504,0.30745516278517016,0.4352149850464293
2,1996,8,1,0.41946558473873874,0.402464265533944,0.421870793972808
2,1996,8,2,0.18510667510405443,0.13956680374139474,0.21694678360508843
2,1996,8,3,0.0363049053827955,0.02151069662018007,0.04959889997405392
2,1996,8,4,0.00267017550831635,0.00124324905805177,0.0042522828157531
2,1996,9,0,0.30956581505056135,0.26428728413112723,0.366792945207767
2,1996,9,1,0.4214256451383888,0.4162058822353088,0.4218737425019922
2,1996,9,2,0.2155222996228447,0.17872547370479316,0.247037398202653
2,1996,9,3,0.04894349031520701,0.03395488972616604,0.06500384393678765
2,1996,9,4,0.00416801170604043,0.00241907574244394,0.00641426119895517
2,1996,10,0,0.22069653471978545,0.18229553152127348,0.26436190647010954
2,1996,10,1,0.4051864695489267,0.3867608640320144,0.4172709395874604
2,1996,10,2,0.2789623691236818,0.2469839160056052,0.3077090642828714
2,1996,10,3,0.08535987941748802,0.06497356353235717,0.10880667545420591
2,1996,10,4,0.00979474719011805,0.00640967440446767,0.01442786470963474
2,1996,11,0,0.1982214735737116,0.1626702489920259,0.24077023223294927
2,1996,11,1,0.3954056763796082,0.37388771718055003,0.41179049364631265
2,1996,11,2,0.29577834044873164,0.26410772818627454,0.3222593543795312
2,1996,11,3,0.098334818173637,0.07528412111660114,0.12344893548714753
2,1996,11,4,0.01225969142431155,0.00804742481786228,0.01773374396074535
2,1996,12,0,0.16224139374061047,0.08695962220027698,0.2161593676720261
2,1996,12,1,0.3735766305912429,0.2927044114494079,0.40342466849511066
2,1996,12,2,0.32257373376821175,0.28234631043639646,0.3694640340003081
2,1996,12,3,0.12379291339652616,0.08782522556404812,0.2072681438186935
2,1996,12,4,0.01781532850340867,0.01024442783241861,0.0436037885313136
2,1996,13,0,0.09318400851401291,0.01131220432713999,0.17649211876419313
2,1996,13,1,0.30189455562905493,0.09349716598760024,0.38322232006842494
2,1996,13,2,0.3629226371541794,0.28978835208875586,0.3749760101516031
2,1996,13,3,0.19804465081404993,0.11292290389192149,0.39919113627742286
2,1996,13,4,0.04010117147183097,0.01532455246325881,0.20621114131908108
2,1996,14,0,0.05507153017504906,6.463482907288654e-4,0.1556964385038432
2,1996,14,1,0.23444569048148772,0.01362934179761622,0.3686600937946799
2,1996,14,2,0.3597645336046998,0.10777412715658714,0.37497437769839714
2,1996,14,3,0.26555383940838706,0.12918172356614083,0.42156450525981626
2,1996,14,4,0.07065579791805557,0.01911738864642462,0.4991835500424587
2,1996,15,0,0.03392158686386128,4.04450238067911e-5,0.14208081004938505
2,1996,15,1,0.18048029784263656,0.0018668533553392,0.3573582069214612
2,1996,15,2,0.34964101043363627,0.03231399480041622,0.3749461749455477
2,1996,15,3,0.3149953472847812,0.14129293674980695,0.4217613737102043
2,1996,15,4,0.10618514583257772,0.02221103557442251,0.7171835138894267
2,1996,16,0,0.01994659518080964,2.3328813807170006e-6,0.13175812348803914
2,1996,16,1,0.13251903255501118,2.2943820115620947e-4,0.34773581694581823
2,1996,16,2,0.32823118833467246,0.00846194559183225,0.3749211935392281
2,1996,16,3,0.34492880760922784,0.1324565605963876,0.4217080887031804
2,1996,16,4,0.15180004939613115,0.02497040200054288,0.8526012023083411
2,1996,17,0,0.01228200854528238,1.4214910115472778e-7,0.12447083504819748
2,1996,17,1,0.09844659472845108,2.8714508435545896e-5,0.3403418187897352
2,1996,17,2,0.2959128165401048,0.00217515686504703,0.3748947840993117
2,1996,17,3,0.3485539382679983,0.07323149934504,0.421699722059714
2,1996,17,4,0.1980421717744137,0.02717806488364081,0.9245644871323764
2,1996,18,0,0.00750350753755545,8.52199709383486e-9,0.1171069731071149
2,1996,18,1,0.0719643033075418,3.513756143464739e-6,0.3323223004029862
2,1996,18,2,0.25882226173263545,5.432930285886224e-4,0.37482672613121226
2,1996,18,3,0.34656456176796124,0.03733491342424323,0.4217821691940195
2,1996,18,4,0.24799228102375084,0.02966537581267213,0.9621182712690276
2,1996,19,0,0.00402357029474335,3.2704385814115086e-10,0.10920284743373856
2,1996,19,1,0.04780833726502402,3.0631170027439645e-7,0.32305188562551956
2,1996,19,2,0.2130232430425708,1.075851940142309e-4,0.3748055655575555
2,1996,19,3,0.3389233942429162,0.016794186666056,0.4215876179417955
2,1996,19,4,0.31328531903694856,0.03266987288902811,0.9830979215011856
2,1996,20,0,0.00237163362262838,1.6688563901356167e-11,0.11152329488637916
2,1996,20,1,0.03350114137580159,3.2959668776482864e-8,0.32584794413771634
2,1996,20,2,0.17746175390961405,2.441104136178531e-5,0.3746467392530156
2,1996,20,3,0.3260322203014009,0.00803555391425366,0.4215758455790839
2,1996,20,4,0.3688646294471,0.03174851148258567,0.9919400020680272
2,1996,21,0,0.00134214030477158,6.538210580100189e-13,0.1109203923130745
2,1996,21,1,0.02267980110595209,2.9055084405257592e-9,0.3251274837653481
2,1996,21,2,0.14371853177599475,4.842206072635206e-6,0.37432063746961985
2,1996,21,3,0.31636217981368364,0.003586822732023,0.4216277948305656
2,1996,21,4,0.42749287602372266,0.03198465720731414,0.996408332155742
2,1996,22,0,7.551653156230396e-4,2.2573028276134972e-14,0.11238053542938668
2,1996,22,1,0.01520112616192049,2.3280349099326775e-10,0.3268649423513938
2,1996,22,2,0.11474698379933226,9.004923252396788e-7,0.37404512127960954
2,1996,22,3,0.300059052946562,0.00154829127105158,0.4216203262870713
2,1996,22,4,0.4843285795971739,0.03141668737676879,0.9984508080037968
2,1996,23,0,3.885008359041176e-4,5.605002811838142e-16,0.10795723691575404
2,1996,23,1,0.00951483092732613,1.456796963298993e-11,0.3215244927969075
2,1996,23,2,0.08738629627899926,1.4199412049374472e-7,0.3742213243930173
2,1996,23,3,0.2871181572048001,6.151439402464986e-4,0.4214580308086589
2,1996,23,4,0.5460088652391779,0.0331788848496862,0.9993847140510644
2,1996,24,0,2.1825196061158163e-4,1.5600054844015014e-17,0.10858744361887748
2,1996,24,1,0.00630953550254877,9.92834897300474e-13,0.32229960937163715
2,1996,24,2,0.06840190453261431,2.3695145556796775e-8,0.3740366496688128
2,1996,24,3,0.267592758287188,2.5133870962582694e-4,0.4216116472855992
2,1996,24,4,0.5954933924334052,0.03292006333642628,0.9997486375942356
2,1996,25,0,1.2625362830196774e-4,8.060544295811173e-19,0.10683998593522707
2,1996,25,1,0.00425921440597472,1.0759877303052445e-13,0.32013821798172365
2,1996,25,2,0.05388236277729512,5.386293308430887e-9,0.3737916327280544
2,1996,25,3,0.2526512467592108,1.1983918987900257e-4,0.42137610784944
2,1996,25,4,0.6387748364699323,0.03364446592657578,0.9998801554237202
2,1996,26,0,7.431206249877988e-5,3.107041364593297e-20,0.10491086160944962
2,1996,26,1,0.00290425879250763,9.360804760176488e-15,0.3177093460088088
2,1996,26,2,0.04256401537336105,1.0575757359552523e-9,0.37380322692361384
2,1996,26,3,0.2358585506571716,5.310410942867686e-5,0.4211774725289118
2,1996,26,4,0.6772100885621973,0.03446820653821092,0.9999468948329862
2,1996,27,0,4.195899586133039e-5,1.19494441511797e-21,0.0995980655766056
2,1996,27,1,0.00191750355820017,8.129049892960773e-16,0.31077396139129165
2,1996,27,2,0.03286095171570659,2.07387012579147e-10,0.3731830098527807
2,1996,27,3,0.21938900443602735,2.3515813970193332e-5,0.42111962719718266
2,1996,27,4,0.7148897710039335,0.0368797901815646,0.999976483978642
2,1996,28,0,2.333003248884226e-5,4.544570568273882e-23,0.09772249894375327
2,1996,28,1,0.0012494340064314,7.00079192453177e-17,0.30823665827644847
2,1996,28,2,0.02509242117663955,4.044389928531245e-11,0.3730742878481667
2,1996,28,3,0.2043811695655359,1.0384785795368332e-5,0.4212600316164962
2,1996,28,4,0.7496651000040679,0.03778458138660011,0.9999896151737606
2,1996,29,0,1.311432315109227e-5,2.4826946214324302e-24,0.09465251607742738
2,1996,29,1,8.192377030230625e-4,7.90890578815935e-18,0.30397781676300245
2,1996,29,2,0.01919149951176754,9.44985382764342e-12,0.37287159793769625
2,1996,29,3,0.18742858226221917,5.019314429231619e-6,0.4212683287141781
2,1996,29,4,0.7801607150088659,0.03933163109858977,0.9999949806761208
2,1996,30,0,7.416351486512772e-6,7.986036891209225e-26,0.09157828045424007
2,1996,30,1,5.387980352451178e-4,6.008951291813701e-19,0.2995785499671202
2,1996,30,2,0.01467888620124552,1.6955226452202452e-12,0.3727362964412524
2,1996,30,3,0.17021042203105746,2.126338543117991e-6,0.42115275090186216
2,1996,30,4,0.807037910179222,0.04096760770981936,0.9999978736597616
3,1997,0,0,1,1,1
3,1997,0,1,0,0,0
3,1997,0,2,0,0,0
3,1997,0,3,0,0,0
3,1997,0,4,0,0,0
3,1997,1,0,0.9388672769285056,0.8547102637929201,0.9969876524967104
3,1997,1,1,0.05969429302534009,0.00300894035639834,0.13685132210450876
3,1997,1,2,0.00142328772412231,3.405433587409224e-6,0.00821694472579637
3,1997,1,3,1.5082387274542082e-5,1.7129805586008786e-9,2.192750596121494e-4
3,1997,1,4,5.993475750164158e-8,3.231226152020592e-13,2.1943171625920338e-6
3,1997,2,0,0.8117980840262644,0.7524094003283646,0.9041496252569912
3,1997,2,1,0.17375200134635793,0.09225962902579413,0.2218362866798512
3,1997,2,2,0.01394578233143569,0.00353032360735859,0.0245268756626418
3,1997,2,3,4.974774920324229e-4,6.003920857853807e-5,0.00120522839338748
3,1997,2,4,6.654803909580665e-6,3.829012774978226e-7,2.2208935754967827e-5
3,1997,3,0,0.7762307817800345,0.7239705640690732,0.8534455913692234
3,1997,3,1,0.202982699063436,0.1379633940460983,0.24354679450248765
3,1997,3,2,0.01990482912416369,0.008363407363582,0.03072381914571502
3,1997,3,3,8.675117523651354e-4,2.253306118727514e-4,0.00172260407035111
3,1997,3,4,1.417828000069451e-5,2.276609223437934e-6,3.621821237290796e-5
3,1997,4,0,0.7535859886160141,0.7004479534122511,0.8271933655474194
3,1997,4,1,0.22091913038478847,0.16071360693948103,0.2608195833729724
3,1997,4,2,0.02428651155326294,0.01170926215267633,0.03641965192274964
3,1997,4,3,0.00118662766558286,3.7916120955391376e-4,0.00226021038776624
3,1997,4,4,2.1741780351614985e-5,4.6041508692967405e-6,5.2600904260537195e-5
3,1997,5,0,0.6330393864825853,0.5693930931162381,0.706260055352407
3,1997,5,1,0.30663097316710286,0.2566109310813637,0.3443458220317494
3,1997,5,2,0.0556970997535344,0.03496366353923293,0.07809238956963888
3,1997,5,3,0.00449641746238121,0.00211726977504126,0.00787118447876642
3,1997,5,4,1.3612313439623582e-4,4.808025195517299e-5,2.975108036072089e-4
3,1997,6,0,0.5621760222598244,0.5086686261476389,0.639401805173196
3,1997,6,1,0.3482497496804968,0.3025531488232637,0.3745995580312144
3,1997,6,2,0.08089851978292513,0.05368596583914591,0.10345008179458803
3,1997,6,3,0.00835233335874901,0.0042338683787779,0.01269731515796833
3,1997,6,4,3.233749180045739e-4,1.2521178561647147e-4,5.844188685902912e-4
3,1997,7,0,0.5080384255542207,0.4544572536184485,0.5836033066728428
3,1997,7,1,0.3748813369399857,0.3364293929157964,0.3961819681765598
3,1997,7,2,0.10373429233113364,0.0727279672042765,0.12951725812777848
3,1997,7,3,0.01275758178223505,0.00698757542854024,0.01881819930273738
3,1997,7,4,5.88363392424889e-4,2.5175777854398023e-4,0.00102532077447573
3,1997,8,0,0.4519950039003449,0.4030200747163528,0.5035296462633058
3,1997,8,1,0.39702822630025714,0.3768770046504584,0.4111950927371293
3,1997,8,2,0.13077971919779088,0.10578047513485736,0.15732598384499796
3,1997,8,3,0.01914594907660651,0.01319559207090143,0.02675287701435333
3,1997,8,4,0.00105110152500054,6.172818804769966e-4,0.00170597168716659
3,1997,9,0,0.3292937031248171,0.2924224645112379,0.39188658684532873
3,1997,9,1,0.42147002163904945,0.4136626455920181,0.42187426571024345
3,1997,9,2,0.2024341908060419,0.16374327748975778,0.2272232123744976
3,1997,9,3,0.04319835901966866,0.02880700677101448,0.05451384222390231
3,1997,9,4,0.00345686112524252,0.00190048330188079,0.00490447085935178
3,1997,10,0,0.2884007051589125,0.24499042127611495,0.3253301522833703
3,1997,10,1,0.42057450418892184,0.41294434731619095,0.42186941736069794
3,1997,10,2,0.23001047487517437,0.20503046761301472,0.2610148507929417
3,1997,10,3,0.05590573884893017,0.04429947860313759,0.07332573002041053
3,1997,10,4,0.00509561308977093,0.00358930307278321,0.00772465059434192
3,1997,11,0,0.201680281563466,0.17173246787115545,0.23930989213838516
3,1997,11,1,0.39708783116171587,0.3801558239494019,0.41137285936387735
3,1997,11,2,0.29318448577725265,0.26518068567399017,0.31557468746750433
3,1997,11,3,0.09620837393810366,0.07597411095171276,0.1164287306942214
3,1997,11,4,0.01183902755946183,0.00816245187203451,0.01610829001771679
3,1997,12,0,0.18226319722654977,0.15238182992845703,0.2179674788581844
3,1997,12,1,0.386741744955461,0.3660459212425624,0.4041391693318142
3,1997,12,2,0.3077332251727113,0.280996855311462,0.3297381738504852
3,1997,12,3,0.10882914233967508,0.0868339307004217,0.13201411483436948
3,1997,12,4,0.01443269030560295,0.01006256579811767,0.01981996014412583
3,1997,13,0,0.1510691551377807,0.08309628461562328,0.19905060489263676
3,1997,13,1,0.36498684120502073,0.28669403753611666,0.3958150427548793
3,1997,13,2,0.330681487417818,0.29515650333462495,0.3709257500422524
3,1997,13,3,0.13315578529777722,0.09782050486627668,0.21329112663719227
3,1997,13,4,0.02010673094160342,0.01215734415158233,0.0459928011688155
3,1997,14,0,0.08662103433395525,0.0101644043573939,0.16075678155960416
3,1997,14,1,0.292187329808641,0.08738997335181076,0.3724892597115812
