lowerVal,val,upperVal,year,iFold
0.028297197085546975,0.0756966205768782,0.1704683599427318,1984,All
0.032695302617663735,0.06681615555197469,0.1332240717553706,1985,All
0.0370934081497805,0.057935690527071176,0.09597978356800943,1986,All
0.04049015663534148,0.04805662745252399,0.059986501939614946,1987,All
0.021491207193287076,0.03987402501216767,0.04638463672379599,1988,All
0.022622613969152352,0.03850970338378577,0.044070676888559784,1989,All
0.023754020745017628,0.03714538175540388,0.04217655069683144,1990,All
0.02488542752088293,0.03578106012702198,0.040282424505103075,1991,All
0.026016834296748205,0.03441673849864009,0.03838829831337472,1992,All
0.02714824107261348,0.032355301190879884,0.036668451041490954,1993,All
0.027817629835430215,0.029816060901807915,0.03542017422206774,1994,All
0.025322727637164335,0.029172059104001807,0.03542438629024421,1995,All
0.022462270997544997,0.029685522274344275,0.03542859835842071,1996,All
0.019529014630513736,0.029287516577274186,0.03573347737086225,1997,All
0.01659575826348247,0.028570254658324603,0.036118170438773675,1998,All
0.016407273522256433,0.02411893286763541,0.028812036626772886,1999,All
0.01620548505984553,0.019550000899595035,0.022632209238902815,2000,All
0.012717067085713166,0.016050046751860184,0.017815061051791436,2001,All
0.006299324695160259,0.013142209478008954,0.015841819298578315,2002,All
-9.850997547430937e-4,0.008604050238930037,0.015653334557352277,2003,All
-0.008269524204646446,0.004065890999851121,0.015464849816126239,2004,All
-0.0155539486545498,-4.7226823922778133e-4,0.015276365074900202,2005,All
-0.02283837310445314,-0.005010427478306698,0.015087880333674164,2006,All
-0.030122797554356495,-0.009548586717385614,0.014899395592448126,2007,All
-0.037407222004259846,-0.01408674595646453,0.014710910851222087,2008,All
-0.04469164645416321,-0.018624905195543447,0.014522426109996048,2009,All
-0.01826625107891377,-0.003839817453296159,0.015871603170178463,2010,All
0.007809134916267897,0.012345307809222229,0.01722078023036088,2011,All
0.018569957290543292,0.025730358031198417,0.03458453967158512,2012,All
0.01991913435072571,0.04051544577344571,0.06100993504683455,2013,All
0.02126831141090812,0.055300533515692994,0.08743533042208401,2014,All
0.02261748847109054,0.07008562125794028,0.11386072579733345,2015,All
0.023966665531272954,0.08487070900018756,0.14028612117258288,2016,All
0.02531584259145537,0.09965579674243485,0.1667115165478323,2017,All
0.026665019651637784,0.11444088448468213,0.19313691192308177,2018,All
0.0280141967118202,0.12922597222692944,0.21956230729833123,2019,All
0.02936337377200261,0.14401105996917674,0.2459877026735806,2020,All
