iTime,year,age,S,lowerVal,Val,upperVal
1,1998,3,0,0.6597332811437115,0.7369924461994288,0.8065798996251005
1,1998,4,0,0.6170205336047102,0.6972660365022659,0.7718347982957385
1,1998,5,0,0.5686766968414492,0.6520448467503395,0.7355131067417788
1,1998,6,0,0.4664003776931893,0.5546147746152413,0.6448576676588851
1,1998,7,0,0.40166636482453244,0.47443532928445586,0.5576027542605655
1,1998,8,0,0.3627101556348382,0.43353554937193206,0.5098073082280307
1,1998,9,0,0.32867810848101053,0.3972592945587472,0.4713310538000073
1,1998,10,0,0.2836504373905706,0.34735085560826995,0.41970084672241886
1,1998,11,0,0.22595264114999936,0.2980868994776171,0.3763967061141935
1,1998,12,0,0.15968109319844656,0.2238401583359558,0.3025048513194783
1,1998,13,0,0.09885502300331105,0.1786611208401866,0.27880948054301785
1,1998,14,0,0.05801985535344851,0.13934442822635326,0.25880126894240085
1,1998,15,0,0.03440864193782791,0.10885405041450065,0.238284828035102
1,1998,16,0,0.019699162984879802,0.0831807431347317,0.2150015433728761
1,1998,17,0,0.011435624176552318,0.06385804961599936,0.19762226998552868
1,1998,18,0,0.006132452070862918,0.0494099166293057,0.1871404899854529
1,1998,19,0,0.00347431217957877,0.03936953152691021,0.18288870733734666
1,1998,20,0,0.001896786459802214,0.03021591834644806,0.17533541258922408
1,1998,21,0,9.59887882396514e-4,0.022809141555230332,0.16804483279040372
1,1998,22,0,4.956023160940896e-4,0.017225601168405182,0.1609380656097748
1,1998,23,0,2.518521823234618e-4,0.013196637290852332,0.1547693457487905
1,1998,24,0,1.4810614599990136e-4,0.010394283916135016,0.14727648451005318
1,1998,25,0,8.403583906057714e-5,0.008142120139516085,0.1415232301514114
1,1998,26,0,4.739138995669732e-5,0.006329699348367503,0.13448128030869788
1,1998,27,0,2.5477467581972673e-5,0.004866899240766704,0.13068780625764764
1,1998,28,0,1.4077986500203723e-5,0.0037355550686843423,0.12566278541708273
1,1998,29,0,7.760519453940418e-6,0.0029162355706307207,0.11928871511328823
1,1998,30,0,4.587376798789205e-6,0.002325539003480717,0.11320292739353603
2,1999,3,0,0.6021008485384155,0.6726469504028115,0.7579353687045499
2,1999,4,0,0.5658833303569359,0.6362181724008045,0.7116456018548564
2,1999,5,0,0.5343438216771059,0.6028419240752807,0.6796338405647419
2,1999,6,0,0.4959346447359164,0.564441549215467,0.6413228035989132
2,1999,7,0,0.4024266022967243,0.4656160109625733,0.5371530700637847
2,1999,8,0,0.34840006130076956,0.39984454418610327,0.45775394773711525
2,1999,9,0,0.3170045170890322,0.3642289235399158,0.41549212334363284
2,1999,10,0,0.2836380575431144,0.32980532344534064,0.37958374371917664
2,1999,11,0,0.2422336861954608,0.2898348866592463,0.3383375897726371
2,1999,12,0,0.19448487650601973,0.24756571162347438,0.30196860975497924
2,1999,13,0,0.13857867883894684,0.19087480225957454,0.2522571145876599
2,1999,14,0,0.08437778661324531,0.15333019406955894,0.23746363836344628
2,1999,15,0,0.050233132081497565,0.11863611299500104,0.22014575998041508
2,1999,16,0,0.02893283981608909,0.09211146380256548,0.19951118248293628
2,1999,17,0,0.016433505883762533,0.0700462147387006,0.17981823416163495
2,1999,18,0,0.009589664001795808,0.05389598081606457,0.16661667948486733
