year,val,upperVal,lowerVal
1983,0.521182998096954,0.9774534608918937,0.031088590789422058
1988,0.5011912078023593,0.9742776172933758,0.029411208699111062
1989,0.6163131556828079,0.9825715336876143,0.05762347335017644
1990,0.7491087969323099,0.9907080418696869,0.10824635955591376
1991,0.4227859763195379,0.9614859518539003,0.028296433368510232
1992,0.10384105322886525,0.4823805815245583,0.004080540249439832
1993,0.13681297276996407,0.4388091919098701,0.00925024618659678
1994,0.07640747046336825,0.2901564765065072,0.0028963063249441445
1995,0.051065624037221424,0.20036581021768535,0.0020527061831318834
1996,0.056263783030200555,0.2236781352497649,0.002331267318163823
1997,0.15021967643710143,0.32768185126099125,0.024073146339745118
1998,0.04918292345975213,0.05893772037176869,0.03969435076518254
1999,0.05872862861344884,0.06841053021718757,0.04979066988396273
2000,0.023306273150021106,0.031755512366201104,0.014746113373842127
2001,0.09058880243759246,0.09987663782903655,0.08148049846403874
2002,0.05594790472411676,0.06481030553951335,0.04737107682062731
2003,0.047141116442340265,0.054858964441817024,0.03910229795713989
2004,0.07205318219799423,0.07991749341783852,0.06477727832809045
2005,0.06086822079787618,0.06805338331500425,0.05342568310020172
2006,0.030005081842835676,0.03613962256514478,0.023688483122287662
2007,0.028340924117693712,0.034486357512202824,0.022633883668755347
2008,0.07507795576877878,0.08179823035360989,0.06804932749046551
2009,0.037766025939120804,0.04417456908056574,0.032198033702982014
2010,0.022009110345582405,0.027456483319434205,0.01696376407469073
2011,0.025990115716484706,0.031323568020615165,0.020725988557398246
2012,0.025412150268185704,0.030703710570154634,0.02022046335669287
2013,0.03510834769582562,0.04041438895964488,0.030046334269499892
2014,0.021771009387041095,0.02647318630115161,0.017184570869927637
2015,0.03522684250534812,0.040168314422680346,0.03050437504039058
2016,0.012845496227185924,0.017061631802160783,0.008604883259860835
2017,0.023234336084476347,0.027642617069138384,0.018680379729856297
2018,0.04396194032508441,0.049169296960619197,0.039130544528907824
