year,val,upperVal,lowerVal
1983,0.040864345307348685,0.04759321657489579,0.034771714477990344
1988,0.03942397809650319,0.05661730510171928,0.02145497733767702
1989,0.04837023441690661,0.06626520320340286,0.03032405696751728
1990,0.03516244246172638,0.05031846219959514,0.019939723616052358
1991,0.037154008536112185,0.05109734912657342,0.023889766322408013
1992,0.04148272633481187,0.054425230146211076,0.028538610358580123
1993,0.03557872331533718,0.0469879127865323,0.024281283574107908
1994,0.041668148208067066,0.052767668068021835,0.030929154369451164
1995,0.03297747697834022,0.0439231461552381,0.021720398671015793
1996,0.026642094453572678,0.037733836746476665,0.015923426010340476
1997,0.07432601557859467,0.08486882640196174,0.06371287077493425
1998,0.04227466310609391,0.0509435423025455,0.03381474871837788
1999,0.0427961830211923,0.05027468933856865,0.03509468292645516
2000,0.016998846768288542,0.024142886091902252,0.009372577622021172
2001,0.05961291001992686,0.06663121024392304,0.052346132581013165
2002,0.03737215385087335,0.044315519618239256,0.030240226534153484
2003,0.018344135038203084,0.025238323351991856,0.011339433999389198
2004,0.048197175852009305,0.054826903820528905,0.041450188001041915
2005,0.030058808816295326,0.03634312716443509,0.022820169347040602
2006,0.013894667730230044,0.02067947864599653,0.007677775696986475
2007,0.015043057469138818,0.021346941748273646,0.008841142825129773
2008,0.057659391502839746,0.06394810549326309,0.05137699429496405
2009,0.021192461499966522,0.0274583727403064,0.014759749826873838
2010,0.011706652711796512,0.01819360342427163,0.0059249389517819
2011,0.018948604955118787,0.02554528796308922,0.012383984212658425
2012,0.024551449938326482,0.031635158060953954,0.017377963324192197
2013,0.02748672911412188,0.03498751134041237,0.01981626114681005
2014,0.018507561979523773,0.026011890098301536,0.010684822978628326
2015,0.031422260510695486,0.03882378325013981,0.023910139127716865
2016,0.01154481645290829,0.018825448529535566,0.005096163787189866
2017,0.015349142690133526,0.02244666248713636,0.00787413267937504
2018,0.0418829357563464,0.05277192431395955,0.031146965887783564
