year,val,upperVal,lowerVal
1983,0.04008076779098259,0.04685585633853759,0.033347364074814576
1988,0.03981338642656939,0.057327486929156055,0.02339830319264603
1989,0.04829276255360286,0.06589906082651327,0.02998628199124549
1990,0.0352892670048517,0.05059490456180596,0.0197094322840038
1991,0.03835489839864019,0.051246434124748934,0.024610650576413335
1992,0.04051375146601509,0.053164641675149636,0.028087591899708397
1993,0.034824366716981164,0.046839041814668636,0.023396795161218634
1994,0.040759041325789266,0.05228278467367556,0.029579762848080237
1995,0.03231305530998524,0.043294479126461456,0.021123512657593074
1996,0.025492806371289506,0.036593300837983025,0.015066593779820874
1997,0.07469494464613546,0.08468369890009166,0.0647832788911873
1998,0.041325549086438554,0.049517554371002165,0.03289264628332089
1999,0.04172986892866143,0.049043921522691776,0.03412647025716241
2000,0.01671590514689114,0.023788367133536992,0.009378848005488919
2001,0.05952889769087423,0.06671480052081749,0.05224554066418403
2002,0.0370650023375894,0.043973161678863316,0.029833426373985623
2003,0.016993724925440802,0.023685289307283666,0.010137653052421897
2004,0.048504858207355964,0.054837272631969344,0.041681847561641644
2005,0.028837267020607762,0.03554657369267755,0.022362354242585265
2006,0.013454731182236054,0.019845671605073383,0.007133130945113213
2007,0.015324794261442759,0.021431651490764998,0.008925992179465422
2008,0.05568731716271405,0.06217583077182166,0.04915724990101546
2009,0.022030681210008903,0.02836919395002375,0.015768457593959305
2010,0.010464894651599582,0.017257263189142114,0.004315326930042654
2011,0.01833082315570838,0.02454530555117216,0.011396011044695413
2012,0.024290300804572187,0.031220504956186643,0.017464745576933602
2013,0.026676226414239397,0.03414116235424409,0.018928148095294327
2014,0.017506061933440252,0.025489453277733727,0.009904086003294897
2015,0.03161396212317592,0.0386814891650395,0.024219472751389293
2016,0.010208721736427584,0.016887464345868873,0.003976348599971781
2017,0.01512173350407979,0.022053163504286866,0.008462939950655973
2018,0.04016813444084556,0.05062871785975042,0.030253198212332702
