iTime,year,age,S,lowerVal,Val,upperVal
1,1998,3,0,0.5494324123388514,0.5678537141346798,0.5876163535623989
1,1998,4,0,0.4815378624860508,0.4990103512568436,0.5170658267339303
1,1998,5,0,0.4093918713800945,0.42352238554351535,0.43928816370243223
1,1998,6,0,0.35576413231170523,0.368377208086044,0.3814052908352584
1,1998,7,0,0.3016509797292305,0.3134227357471217,0.325008210854522
1,1998,8,0,0.25878055542119,0.26887173432860734,0.2804419440337565
1,1998,9,0,0.22320366370954287,0.23373781150103812,0.24410315516162456
1,1998,10,0,0.1829294556748041,0.19249488219656183,0.20312082534048406
1,1998,11,0,0.15632420156187601,0.16395559021917722,0.17192950800244045
1,1998,12,0,0.13503593247243031,0.13973148764051427,0.14433660347883095
1,1998,13,0,0.11424377299781688,0.11908677435422264,0.12366742350583611
1,1998,14,0,0.09533851097760468,0.10139081674396594,0.10761735720518245
1,1998,15,0,0.07937105303607363,0.08641648043873387,0.09376540851584317
1,1998,16,0,0.06602530276438831,0.07356636481244705,0.08199934340675781
1,1998,17,0,0.054809101347984494,0.0627005688782298,0.07161551587842177
1,1998,18,0,0.045393224112649205,0.053418940015554285,0.06250350238384568
1,1998,19,0,0.03762073291959877,0.04548499053925713,0.05469796111870016
1,1998,20,0,0.031188102427723175,0.038749792397489824,0.0478024994055881
1,1998,21,0,0.025907333609517115,0.03303337695348217,0.04174348634063757
1,1998,22,0,0.021480973669838588,0.02814252850248159,0.03648924013250124
1,1998,23,0,0.01781241106429322,0.023973688368303256,0.031828875052290116
1,1998,24,0,0.014781199878390747,0.020425124866908815,0.02785128229244167
1,1998,25,0,0.012252151104481229,0.017385395507278963,0.024369433143577042
1,1998,26,0,0.010156144424378021,0.01480217025898631,0.021300724195152193
1,1998,27,0,0.008415864105287869,0.012607161715829374,0.01865123917073017
1,1998,28,0,0.006978021635919214,0.01073984776215867,0.016322076631321476
1,1998,29,0,0.005781388386447498,0.009139746808918381,0.014283779388506659
1,1998,30,0,0.004792331638283047,0.007779061196516814,0.012500024248626035
2,1999,3,0,0.5144562277901461,0.5324324910370367,0.5498969532691048
2,1999,4,0,0.465411833057927,0.48059188080050386,0.4977855081409341
2,1999,5,0,0.40775810686215364,0.4219850856550321,0.4379586599693546
2,1999,6,0,0.34755240174901697,0.35854061634671874,0.3703894796665658
2,1999,7,0,0.30105088856319284,0.3119210525321181,0.3228811503538393
2,1999,8,0,0.2556193709427254,0.265007338698077,0.2751042276331229
2,1999,9,0,0.21857529768721948,0.2275851990484748,0.23658525395840474
2,1999,10,0,0.18869145332684042,0.1978629934330305,0.20737940718676356
2,1999,11,0,0.15463753744066036,0.1628288902987473,0.17200008606701842
2,1999,12,0,0.13274513522819986,0.13880107106689343,0.1455543764113368
2,1999,13,0,0.11430351517334504,0.11817814173753362,0.1223965601272645
2,1999,14,0,0.09668418675566667,0.10071843166031182,0.10496282078612332
2,1999,15,0,0.08079426755687973,0.08574670179133051,0.09108107479730758
2,1999,16,0,0.06710465841510793,0.07307646579285765,0.0795235469146027
2,1999,17,0,0.05579873182257962,0.06225406774629383,0.06947198269903751
2,1999,18,0,0.0463386112696292,0.053040520704823874,0.06071746992365415
2,1999,19,0,0.03848224986785197,0.045152582782341175,0.053099313437055866
2,1999,20,0,0.03193878175975028,0.03847571771498787,0.046465284531510734
2,1999,21,0,0.026497461948283382,0.03276831173912773,0.040693329436745154
2,1999,22,0,0.02198694087491224,0.027937459420370646,0.03553250375850312
2,1999,23,0,0.01822962389276809,0.023800464861255553,0.03108031265832522
2,1999,24,0,0.015104780209779742,0.020264484178203444,0.027131971069476932
2,1999,25,0,0.01251558378671022,0.017270736627145546,0.02373804158541191
2,1999,26,0,0.010370216274396745,0.014712896324059418,0.020757241940450394
2,1999,27,0,0.008606557057124967,0.012527282393772628,0.018172643785892135
2,1999,28,0,0.0071398053232902565,0.010657729170576282,0.01588589277975239
2,1999,29,0,0.005906194332025795,0.00908000134577758,0.013895553111699084
2,1999,30,0,0.004894393508322971,0.007731381669547998,0.012167533569016628
3,2000,3,0,0.6519357043080477,0.6717022839626773,0.6913915399609648
3,2000,4,0,0.481326176753441,0.4980794579793981,0.5152357035576741
3,2000,5,0,0.43544217544990926,0.4497482674812058,0.4640225798087401
3,2000,6,0,0.3822893512049561,0.3950212487764388,0.4090404695961335
3,2000,7,0,0.3244723713960628,0.3355346724138458,0.34660533391442033
3,2000,8,0,0.2817651512840114,0.29186438340368415,0.3019005560852902
3,2000,9,0,0.23885189933831524,0.248061656374147,0.25778987982976775
3,2000,10,0,0.20446027095522384,0.212889643762543,0.22198786905889403
3,2000,11,0,0.17694549371393975,0.18502388472070647,0.19379968245646445
3,2000,12,0,0.14489838703338,0.1523918481376304,0.16075738275507953
3,2000,13,0,0.123955415795141,0.12986015399017076,0.13594587614165596
3,2000,14,0,0.10671922164113969,0.11062138467894347,0.11449241616070868
3,2000,15,0,0.09043754176290626,0.09424883119515776,0.09820152442748656
3,2000,16,0,0.0754766021037837,0.08025215267002767,0.08515530444175702
3,2000,17,0,0.0627948669048615,0.06836030456264094,0.07434804251774058
3,2000,18,0,0.05204840445249461,0.05825287508193503,0.06489557249111993
3,2000,19,0,0.043285595617449456,0.04962466528183736,0.05672051477843021
3,2000,20,0,0.03595185184851925,0.042245079963387284,0.049587651855770944
3,2000,21,0,0.029733484841143503,0.03598940587757843,0.04334912123330841
3,2000,22,0,0.02463329365359379,0.03063167134914701,0.037913442101547075
3,2000,23,0,0.020452280607604813,0.026103582214939313,0.03315096415871069
3,2000,24,0,0.016984305470426477,0.02224269466209281,0.028997033832399113
3,2000,25,0,0.014102957716672235,0.018957716984393386,0.02538512311344394
3,2000,26,0,0.011706590810391024,0.016142146839769167,0.022227576405995077
3,2000,27,0,0.009710533431652325,0.013748321687110425,0.019471527932354866
3,2000,28,0,0.008047608947101026,0.011713821947109116,0.017052814514473415
3,2000,29,0,0.006668372819388523,0.009975951823109275,0.014912195841988676
3,2000,30,0,0.005531148373538084,0.008500715044648575,0.013066750777589927
4,2001,3,0,0.6085892159977174,0.6243119224485554,0.6404312982508632
4,2001,4,0,0.5132668053120122,0.5293858205189149,0.5453574872898435
4,2001,5,0,0.3798585117521123,0.39271902679285997,0.405773974246148
4,2001,6,0,0.3441112760351653,0.3543716063851071,0.36601872922743456
4,2001,7,0,0.30093927270500986,0.31137643237267854,0.3221272442230041
4,2001,8,0,0.25566673835290415,0.2643985266880954,0.273730166370052
4,2001,9,0,0.2220210770607689,0.23009174792836676,0.23837292337511795
4,2001,10,0,0.18828729222565818,0.19552869820828025,0.20259865241485564
4,2001,11,0,0.16115997422601896,0.16784837893665355,0.17503469980438652
4,2001,12,0,0.13945485671916186,0.14589801976974398,0.15245387078065245
4,2001,13,0,0.11401249459916726,0.12018056631320255,0.12668644803514262
4,2001,14,0,0.0978589673117,0.10236974514388239,0.1075457587001819
4,2001,15,0,0.08411381179669694,0.08721129229449248,0.09032785707509634
4,2001,16,0,0.07131134539536023,0.07425481322816532,0.07747538068985954
4,2001,17,0,0.059609053576235,0.06322445839286943,0.06728140275650309
4,2001,18,0,0.04948092834832057,0.05381703845624558,0.05870871172664989
4,2001,19,0,0.041109613183702945,0.04586837282361937,0.05126860066605201
