year,val,upperVal,lowerVal
1983,0.03155653480222774,0.03656587614458665,0.026508169083030084
1988,0.03243734240330949,0.04540514075094265,0.01982100605101758
1989,0.030758425680957692,0.04492721852528737,0.01798563701027977
1990,0.02840181963031989,0.04055550646558981,0.015488937646329977
1991,0.02251670031929295,0.03388054846961348,0.011711313625732245
1992,0.03525000395635044,0.04546004799158613,0.025986779017179062
1993,0.030596443381257932,0.03928477707090044,0.0215028189755295
1994,0.027511202724466673,0.03663306668442611,0.018950786626186603
1995,0.02727808160624324,0.036236151619070865,0.018462543512074076
1996,0.017009567036450228,0.026224903670387996,0.008207367588123739
1997,0.05875778329894739,0.06705129046656144,0.05025596240861237
1998,0.029784705966699507,0.03669836864867814,0.022846685863856735
1999,0.03463523870296335,0.04075300245999132,0.028454398643707208
2000,0.010650469107650232,0.016758412261617266,0.004992732005686899
2001,0.048422389259472676,0.05430718474674542,0.04216514250694251
2002,0.025905893541645658,0.03178012949480595,0.020516456197531452
2003,0.014710777240648064,0.019808762008584002,0.009088931452117543
2004,0.03680709729757123,0.042271118151360226,0.03150039009512868
2005,0.02168853560134391,0.02665015813125945,0.016268195909504447
2006,0.009613556914324884,0.014597773118530553,0.004749204337856095
2007,0.012043874234746454,0.0171088133900397,0.007133976190460632
2008,0.0461895389968275,0.05140778207984608,0.041254999315929075
2009,0.014992071930009622,0.01987028111136896,0.009948713317794573
2010,0.006309245557092791,0.011160580680273443,0.0021360507458929937
2011,0.016400699008532946,0.021677924386213257,0.011070397250111432
2012,0.019142479162772535,0.025044868681835107,0.013270195102826872
2013,0.02077379542694003,0.027449107092118893,0.014559290231966721
2014,0.014472432236419627,0.020719108198995785,0.008230865189434914
2015,0.025871733975760324,0.031480552376405964,0.019876788047085987
2016,0.004918247277799626,0.010006173224436404,0.00106469969046823
2017,0.013881911950225334,0.01955436890879389,0.008210241518695162
2018,0.032915453888850935,0.04206575198069812,0.023731906326628478
