year,val,upperVal,lowerVal
1983,0.03777998698573598,0.04264668020887616,0.0331490985934219
1988,0.04319140923925738,0.056717771209848354,0.02881473636971999
1989,0.036839033637267773,0.05180193981609319,0.02231291880718249
1990,0.03512395672449342,0.04863813727278708,0.021176535884902547
1991,0.036777050611560294,0.04841504084497317,0.024508974705585797
1992,0.034540159313056526,0.04611570119026062,0.02330773946133851
1993,0.04324307617238296,0.05358642255796397,0.0325762298440119
1994,0.02904111970745649,0.03954084280126603,0.018480061325095713
1995,0.039617319723898384,0.0496955894222027,0.02946233696807708
1996,0.020976119837931656,0.0310549087369167,0.01142623926720097
1997,0.07398113523453359,0.0830382423683298,0.06400873838531557
1998,0.04161468159424516,0.05004539704775342,0.033104687744199474
1999,0.03677345841778065,0.04376344108977616,0.029500002334890908
2000,0.011813051489624901,0.019115662567722423,0.004769306988331749
2001,0.06997039877611781,0.07698862880479633,0.0627432386921032
2002,0.022338004684497866,0.02944299530123928,0.015245826344141268
2003,0.023358680628400946,0.030205867311411894,0.016644142340736752
2004,0.04974762900743973,0.05674747577078316,0.04311781141733025
2005,0.024061420708782873,0.030669656854882415,0.01717635701154297
2006,0.009929669783437031,0.0169217494708805,0.003127633665461287
2007,0.02282124552463615,0.029732581941001944,0.01572221424896356
2008,0.05822934030198629,0.06519201050400195,0.0514734963143785
2009,0.0094315501687801135,0.01680365809373286,0.002322501866222297
2010,0.015398634742533363,0.022718794542641006,0.007679697973069989
2011,0.016844030718823396,0.024993872979934738,0.008923837197363695
2012,0.026897718140731504,0.034638749552231514,0.018882421003546354
2013,0.033738101236403466,0.04203872682382164,0.0252901841729431
2014,0.015250591041191197,0.023529552452347027,0.006681114041814433
2015,0.031249857872534745,0.03839974222792033,0.024130787799389153
2016,0.0016540416679328984,0.007234858455689044,8.170293555131659e-5
2017,0.016840492354987528,0.023841785406254153,0.009648982340784946
2018,0.0628593526038509,0.07558775047020613,0.05036966340294001
