year,val,upperVal,lowerVal
1984,0.03275340397283619,0.07414034038557737,0.005582386323668977
1988,0.05388679180072012,0.11398021699405451,0.01113918217039123
1989,0.05391598205511798,0.11161101526852527,0.01102917407718916
1990,0.058620830170941496,0.11104898682353456,0.014953764431010593
1991,0.04225587137523351,0.08940439504236913,0.008928090422274952
1992,0.041878666839304385,0.08527604161231622,0.008042298588906711
1993,0.04511900601703547,0.0848317533897691,0.011054622491525007
1994,0.02084215276882797,0.05193782988305364,0.003402245963158699
1995,0.02053241402189621,0.04997094100535096,0.0033671597495487085
1996,0.03842701757364088,0.07470701934637333,0.009677104055126406
1997,0.03833119168199222,0.07157973639036277,0.011195914951399537
1998,0.018616567807442853,0.04188929247201854,0.0030650674288143416
1999,0.02365504107401073,0.04483745131959269,0.0054593677984889595
2000,0.018580683240385032,0.0402884488206061,0.004276328418707128
2001,0.0237586924130725,0.04575362488236846,0.0055865072363087236
2002,0.020255781853700434,0.04299207798290437,0.0041904860032193686
2003,0.01565608430526891,0.03460897437604194,0.003226882834729729
2004,0.01127997019306659,0.027995374001794582,0.0019561976422436296
2005,0.01151010816164057,0.026722417320664913,0.002073834973445854
2006,0.009081643891043874,0.023015787192099298,0.0016307627844851637
2007,0.011888482478371218,0.027749471198069864,0.0025855427763737523
2008,0.021495206561144516,0.04943432435883837,0.00375574802971098
2009,0.023529697987995958,0.053045411001772264,0.003955643280178488
2010,0.04095608504493064,0.08263925242790418,0.008573342865181683
2011,0.023858680173555413,0.06640805103165452,0.003740757387830194
2012,0.02641532024027201,0.07128432784350795,0.004573301623351889
2013,0.024346033513762508,0.06708640048064744,0.0035335567026194563
2014,0.025013673559848813,0.06640966448237774,0.0041294284323394655
2015,0.01760608382350452,0.05038746499161561,0.0027056164895541478
2016,0.016657695740659076,0.044472922080016394,0.0025314395190798324
2017,0.019417687319472812,0.0507480910436702,0.0034106918349281136
2018,0.021438379329950387,0.05306562407526466,0.0036777188207044163
2019,0.0309856795158308,0.09424873636134802,0.004383960706470437
