year,val,upperVal,lowerVal
1984,0.03372366753521491,0.07459776527443855,0.006819999899120878
1988,0.05492620183861219,0.11925573476992488,0.011935153899550577
1989,0.056508366804884275,0.115157558569895,0.013067430396751113
1990,0.06043417160715573,0.11540472812667713,0.015918825788088987
1991,0.04255157728388109,0.09106434484099105,0.007779562788748184
1992,0.04292486658310256,0.08729563005097261,0.009589012313514889
1993,0.04773229233492832,0.08486937715114128,0.012805057054902981
1994,0.02147840725123636,0.05086851887512136,0.0031407830832693964
1995,0.021192585116447633,0.05068319454317663,0.004131815434983038
1996,0.03983706214507615,0.07438325294493316,0.010373523049452806
1997,0.038067434630117414,0.07009398156310949,0.01048151246795775
1998,0.019316655295313442,0.04460767695534584,0.0034688014212383993
1999,0.024079623334766598,0.04624550410411257,0.005906725617244494
2000,0.0189977495347241,0.03945219689358485,0.003761151390557739
2001,0.025526659343909956,0.04687061519249218,0.006687989438414504
2002,0.02047409432106871,0.043683226192900305,0.004706925474731173
2003,0.015273209446421531,0.034574588652306275,0.002732029646469067
2004,0.011739592852589381,0.029950529884215617,0.002330948070057729
2005,0.011275160547364384,0.026230609747020888,0.0019457862911126216
2006,0.009403760321300692,0.023124065978169933,0.0017654683126668187
2007,0.012589006414462447,0.029815154963531112,0.002639165572269301
2008,0.022861972000529515,0.05253449432991939,0.0038734191562538236
2009,0.02328428706620022,0.052115277770181545,0.003640243167005328
2010,0.040443936772785793,0.08336307926855228,0.008431285226005423
2011,0.02263129698200772,0.06827927530696377,0.0034529579423013745
2012,0.026136849456714788,0.0710626416186593,0.004476014421689074
2013,0.024352265806754723,0.06916384496313313,0.0036765986432472438
2014,0.02487709671448113,0.06660417257003422,0.0035467976179230478
2015,0.01861435146547375,0.05206754875696682,0.0029670232848962646
2016,0.017036410192502842,0.04736847650750231,0.0025902690505953357
2017,0.020036420279260878,0.05015455340621251,0.0031663461482114726
2018,0.021111768279523834,0.05684487293185167,0.003252868261046198
2019,0.031342653247541805,0.09434671346302215,0.00440998310858993
