lowerVal,val,upperVal,year,iFold
0.03857832806312428,0.04546312585990686,0.048728030616597216,1983,All
0.03420569912436551,0.036749809981177856,0.03879284925770447,1988,All
0.03527297016780434,0.03746970442491819,0.039256906643908324,1989,All
0.03634024121124318,0.03818959886865852,0.03972096403011217,1990,All
0.03740751225468201,0.038909493312398846,0.040185021416316004,1991,All
0.038474783298120846,0.03962938775613918,0.04064907880251985,1992,All
0.039542054341559676,0.040349282199879516,0.04111313618872369,1993,All
0.04059113667828373,0.04114193147047898,0.041577193574927535,1994,All
0.04163644670881114,0.04188449825863592,0.042097188259694815,1995,All
0.0424838304563526,0.04259487709503097,0.0429689928128284,1996,All
0.0429486484470472,0.04331172912080829,0.04389521843160503,1997,All
0.0434134664377418,0.0440285811465856,0.04487840955875384,1998,All
0.04145720476975608,0.04198978077214195,0.04273479722300713,1999,All
0.03949720977338997,0.039965913711219936,0.040591184887260434,2000,All
0.03753721477702385,0.03794204665029791,0.03844757255151373,2001,All
0.03557721978065774,0.0359181795893759,0.036303960215767025,2002,All
0.03361722478429162,0.03381877303861684,0.03417923275247959,2003,All
0.03161848797405222,0.03173008873529178,0.03205735927217268,2004,All
0.029437249796289946,0.029745690927694083,0.029935485791865783,2005,All
0.027256011618527674,0.027761293120096384,0.02788147855265933,2006,All
0.025074773440765398,0.02569829277587291,0.025862216728747753,2007,All
0.022893535263003126,0.023619118366791637,0.023873278842636434,2008,All
0.02071229708524085,0.021539943957710365,0.021917264414925787,2009,All
0.021683410320072153,0.02213543854810896,0.02239423722322658,2010,All
0.02253698753914352,0.02275853724776449,0.022983747201255803,2011,All
0.022981230465469456,0.02342795030340014,0.023794695679505914,2012,All
0.023425473391795393,0.023945759649820306,0.024687387174435364,2013,All
0.023860307650599075,0.024501203666329477,0.025681159696733992,2014,All
0.024289261056440917,0.02508017109468603,0.02667493221903262,2015,All
0.024718214462282753,0.025659138523042583,0.02766870474133125,2016,All
0.025147167868124595,0.026238105951399138,0.028662477263629874,2017,All
0.025576121273966433,0.02681707337975569,0.029656249785928502,2018,All
