lowerVal,val,upperVal,year,iFold
0.03999261198436529,0.042859317280766716,0.04689107295211319,1983,All
0.03631897316299271,0.03780833810210897,0.038194873685322005,1988,All
0.03700954214456209,0.03830711896693345,0.0386867183865486,1989,All
0.037700111126131475,0.03880589983175792,0.0391785630877752,1990,All
0.03838748948451051,0.03931744318934379,0.0396704077890018,1991,All
0.03907185619271984,0.03984103314760849,0.0401622524902284,1992,All
0.03975622290092917,0.0403646231058732,0.040654097191455,1993,All
0.0404405896091385,0.04088103172125109,0.04114773722840331,1994,All
0.041124956317347826,0.041384049535685904,0.04164472496558738,1995,All
0.041765103931172186,0.04188706735012071,0.04214171270277145,1996,All
0.04226562458015018,0.042484132331903054,0.04263870043995553,1997,All
0.042763302343543134,0.04303573658341925,0.04322616036090285,1998,All
0.040884284406331274,0.04109793059032475,0.041337438280417936,1999,All
0.03900526646911943,0.03916012459723024,0.03944871619993304,2000,All
0.03712624853190757,0.037222318604135746,0.03755999411944813,2001,All
0.0352198719598054,0.03527543798154785,0.03567744907274948,2002,All
0.033252452924627154,0.033358105006022876,0.0337962374661531,2003,All
0.031279606902448936,0.03146247997849772,0.03191502585955673,2004,All
0.029305090738883443,0.029573535516521726,0.030033814252960356,2005,All
0.027330574575317942,0.02768459105454573,0.02815260264636399,2006,All
0.02535605841175245,0.02578836496208301,0.026273211447389293,2007,All
0.02338154224818695,0.023887838515759978,0.02439489533687968,2008,All
0.02140702608462145,0.021987312069436944,0.022516579226370063,2009,All
0.021831331316851534,0.022193803263607488,0.022362777667810314,2010,All
0.02218221533324181,0.0223673750821983,0.022506453754917097,2011,All
0.02203408903410166,0.022614904703911698,0.022944894243073385,2012,All
0.021875796103277254,0.022903100852362086,0.023383334731229676,2013,All
0.021717503172452853,0.02314004108476348,0.023834589198398207,2014,All
0.02155921024162845,0.023364497767992633,0.02428896455285981,2015,All
0.021400917310804044,0.023588954451221784,0.0247433399073214,2016,All
0.021242624379979647,0.02381341113445093,0.025197715261783004,2017,All
0.021084331449155242,0.02403786781768008,0.0256520906162446,2018,All
