iTime,year,age,S,lowerVal,Val,upperVal
1,1998,3,0,0.45110696208836015,0.55364392192633,0.6864513714320386
1,1998,4,0,0.3858802304889563,0.4643107431484318,0.5720344169779574
1,1998,5,0,0.333148150524913,0.40790775581491234,0.4922136893899205
1,1998,6,0,0.2949860967098007,0.3558735676974927,0.4316470636388436
1,1998,7,0,0.24715670178618346,0.30714513056239434,0.3789237535289245
1,1998,8,0,0.17392192977600643,0.21269581753373906,0.26466583575657177
1,1998,9,0,0.14983287167625706,0.18201301176285065,0.2186863495209754
1,1998,10,0,0.1249114186180583,0.15408321477859538,0.1873003316143765
1,1998,11,0,0.09533201107988239,0.1209445492757163,0.14980280929869175
1,1998,12,0,0.0842828989337505,0.10352416024342867,0.12499752711591648
1,1998,13,0,0.06251913730383485,0.08788082239860674,0.11351545925746535
1,1998,14,0,0.042052298168659866,0.07100215086719669,0.09807219359630553
1,1998,15,0,0.029304873701202598,0.060732929936805014,0.0905902168364416
1,1998,16,0,0.020903447439258628,0.05334621054306462,0.085628685817708
1,1998,17,0,0.01527044269224639,0.04683833856675325,0.08360942524183203
1,1998,18,0,0.010526584080423496,0.04116432879468655,0.08241453430944266
1,1998,19,0,0.007573553062030181,0.038114873055153264,0.0845688970990025
1,1998,20,0,0.005286869100456029,0.034012006491139765,0.0855260980475228
1,1998,21,0,0.0036644150426546514,0.03146995331422449,0.08771580472495494
1,1998,22,0,0.002602899314267803,0.029017619821153296,0.09213926390955848
1,1998,23,0,0.0019197364884266021,0.02748133767723449,0.09899963656280325
1,1998,24,0,0.0013159238901704787,0.025966411295772644,0.10432454143980154
1,1998,25,0,9.247817235521595e-4,0.02420329853965185,0.11042521809728542
1,1998,26,0,6.745400864086712e-4,0.02346438254630828,0.12481130351473241
1,1998,27,0,4.8453206666760934e-4,0.021723975791136836,0.12869581530330568
1,1998,28,0,3.3906947307303116e-4,0.019963794632625466,0.1311942928333985
1,1998,29,0,2.475437348567119e-4,0.01879464604093655,0.14348775273540137
1,1998,30,0,1.8037317374711563e-4,0.01719602712323515,0.14419088089141358
2,1999,3,0,0.47918683814192836,0.5968176777133347,0.7386665278121686
2,1999,4,0,0.3989210635439288,0.4964664148722699,0.6079141729820782
2,1999,5,0,0.34405958961491134,0.41739482714278087,0.5080735691347791
2,1999,6,0,0.3012189633847935,0.3650415340180415,0.44089060393723667
2,1999,7,0,0.25692153982772575,0.3115032624171201,0.3724365870009834
2,1999,8,0,0.215534816218379,0.26920704132094025,0.3277241905313536
2,1999,9,0,0.1508178992036494,0.18657624862954994,0.2312286096716626
2,1999,10,0,0.1290106929292263,0.15870814313981743,0.1922711274512266
2,1999,11,0,0.10764881551461808,0.13474277931120648,0.16609802031314846
2,1999,12,0,0.08299932128379146,0.10544153354303532,0.13179778757492283
2,1999,13,0,0.06948441677487147,0.08893497250395382,0.11054483866735074
2,1999,14,0,0.05281015265612277,0.07527461471355958,0.10002919157361667
2,1999,15,0,0.035507456638092606,0.06097358293179961,0.0863814536837618
2,1999,16,0,0.025406242807129883,0.0530111731796544,0.08070329623707295
2,1999,17,0,0.01820196535666868,0.046790176313125806,0.07694846188633188
2,1999,18,0,0.013112523469399624,0.04068459416611559,0.07325617952980057
2,1999,19,0,0.009281321969145048,0.03663855889123235,0.07503910748716368
2,1999,20,0,0.006510950166008427,0.0340479426968256,0.07703240971423107
2,1999,21,0,0.004603934794262773,0.0303514808946794,0.07801218490311113
2,1999,22,0,0.003295677148728768,0.02822308938066384,0.08088134096386101
2,1999,23,0,0.0023070568401390153,0.0260020065112546,0.08502494098593394
2,1999,24,0,0.0017127965943359608,0.025028370131434628,0.09057461158467425
2,1999,25,0,0.0011713462547574837,0.023385155797283397,0.09513000537314718
2,1999,26,0,8.152085388708867e-4,0.021849569734429912,0.10161322002054521
2,1999,27,0,5.7608776266513e-4,0.02129314826227676,0.1139288098643639
2,1999,28,0,4.0453806551426136e-4,0.019836778799040153,0.11863641669606917
2,1999,29,0,2.9202209029709144e-4,0.018163367198263978,0.12146643643675858
2,1999,30,0,2.0941354264475184e-4,0.017243121327245862,0.1320675728365799
3,2000,3,0,0.5337489275994055,0.6464554947397437,0.7714560464541974
3,2000,4,0,0.4143898792456865,0.5152424309090256,0.6337816902619786
3,2000,5,0,0.3471975029185463,0.4278475576380571,0.5337914908047353
3,2000,6,0,0.3014648259902217,0.36003828348792477,0.4374967746682057
3,2000,7,0,0.2529567622183106,0.3044181769818514,0.37072601213882395
3,2000,8,0,0.21638278429264274,0.25963418415485917,0.3108773474981067
3,2000,9,0,0.18294759591848708,0.22583796407322335,0.27074234018611026
3,2000,10,0,0.12426946974190016,0.15562466646067805,0.19389494868646306
3,2000,11,0,0.10619494190839465,0.1325172112543134,0.16258404841854426
3,2000,12,0,0.08812646731333387,0.11220993211767571,0.13893243650064366
3,2000,13,0,0.06543754880150081,0.08642170711045385,0.10955440888523746
3,2000,14,0,0.055493222310112625,0.07273459435147858,0.09293915517649246
3,2000,15,0,0.04223495737621431,0.06138780030333031,0.08325695789900554
3,2000,16,0,0.029632262243583677,0.05122817575483517,0.07337143808481622
3,2000,17,0,0.02145110608145672,0.0444670751036651,0.06830493873538677
3,2000,18,0,0.015172553428457972,0.039002660147746615,0.06564974103261433
3,2000,19,0,0.011120449171165961,0.03522118606101075,0.06525696055630624
3,2000,20,0,0.007700960510672334,0.031899638730836295,0.06668255076370194
3,2000,21,0,0.005534408403343379,0.029636687823447354,0.0683118281600186
3,2000,22,0,0.004023964024610393,0.026986816027557415,0.07009802041583903
3,2000,23,0,0.0027560531284164815,0.025152817946072534,0.07238392558526813
3,2000,24,0,0.0019649148466543524,0.0232609013702489,0.0752274961636009
3,2000,25,0,0.0014652320361734214,0.022252537146313582,0.08189531534011969
3,2000,26,0,9.76257191568259e-4,0.02090268021614728,0.08754533238508774
3,2000,27,0,6.677810456364426e-4,0.019351396847257257,0.09173545015209202
