year,val,upperVal,lowerVal
1983,0.03997161105541216,0.04649126572547223,0.03353071240613145
1988,0.04005854923327713,0.05761695677671232,0.02287166798933628
1989,0.04835091488302506,0.06643474747529451,0.03106640384304003
1990,0.03487333393829457,0.050786710725906764,0.019671459670691237
1991,0.03811281353916037,0.052496798325318055,0.024120030656826184
1992,0.040372139777703014,0.05317860576015371,0.02798668330535336
1993,0.03460649178198384,0.0466644952348688,0.022449454309734766
1994,0.04122894901217759,0.05218339781687996,0.030495374074117433
1995,0.032246330354130076,0.04325825080798766,0.020802741940691906
1996,0.025549345575732695,0.03704227103458743,0.014545178403615472
1997,0.07460043577305657,0.08443531838210751,0.0648749441823295
1998,0.041442675018711024,0.05027482911717181,0.03266840328294214
1999,0.04156005728394651,0.049241503770380654,0.034199319533529185
2000,0.01677212685800743,0.023911346141503215,0.009644037996053283
2001,0.05937637724308045,0.06603528598591389,0.05241682177780882
2002,0.037289504020195166,0.04408559121417256,0.03068385041954568
2003,0.016863310509718617,0.023777864059723253,0.010281536927427682
2004,0.04853886305594349,0.05513495518147157,0.04206184229603331
2005,0.02912477918916773,0.03517578793009028,0.022761562374239225
2006,0.0133101335580919,0.01938976498798335,0.00713346418582788
2007,0.01537983655775748,0.021843044671765222,0.009241916986007384
2008,0.055438534879898964,0.06220329572889906,0.048557851138198486
2009,0.022039260758966447,0.028877800637217926,0.015503908924312332
2010,0.010478243599721703,0.016571547684098985,0.004301022552722519
2011,0.018208642949765656,0.02490717244417096,0.011864392536101413
2012,0.024568126047629053,0.03162241678024983,0.017438009558799202
2013,0.026609672833895683,0.03386897521038366,0.01941604277817881
2014,0.017573935214223096,0.024752918514978885,0.01007750433201127
2015,0.03144231364121394,0.03862057351445336,0.024425123169050284
2016,0.010309956038706148,0.01721969903105391,0.0037014328921229946
2017,0.015294982508368023,0.022215488563678363,0.008140889551461918
2018,0.03959629973197832,0.05032290323954136,0.028527335763092822
