iTime,year,age,S,lowerVal,Val,upperVal
1,1995,0,0,1,1,1
1,1995,1,0,0.8081188463213886,0.9162413794995639,0.9932263089860603
1,1995,2,0,0.5630774371300475,0.7873594291863167,0.9826648790435444
1,1995,3,0,0.5214958934011077,0.718816801033731,0.8982714028168025
1,1995,4,0,0.4865350823835446,0.6704780306610791,0.8536028471238359
1,1995,5,0,0.41065772732492034,0.5881073048599024,0.7800220656922331
1,1995,6,0,0.3445351288725501,0.503872095076793,0.6913813384990924
1,1995,7,0,0.2931418489956444,0.4249461181863696,0.5989668401718743
1,1995,8,0,0.2563361806222394,0.3631465496160149,0.5239208790764937
1,1995,9,0,0.18775925507790328,0.28453109040313695,0.4218967857721375
1,1995,10,0,0.09597383437940278,0.15117470227838403,0.24482518105406503
1,1995,11,0,0.04753460549121937,0.07122441672844244,0.10480070115028411
1,1995,12,0,0.03858007608460434,0.05827634672621197,0.08507092258182455
1,1995,13,0,0.03075163547206996,0.04576897897502419,0.0661918972049307
1,1995,14,0,0.02377667926389791,0.03563360188064149,0.05268898193365377
1,1995,15,0,0.018909048154800646,0.02838755644881424,0.042157780264325116
1,1995,16,0,0.013931724082664309,0.02138232916243679,0.03148969442484955
1,1995,17,0,0.009674259620498733,0.016021439387582468,0.023849370402607144
1,1995,18,0,0.007860747203768545,0.013069584698719754,0.01972317410393308
1,1995,19,0,0.006437961239752703,0.010939178993107406,0.01629891672165921
1,1995,20,0,0.005202766719253831,0.009162255584996684,0.014197422972835272
1,1995,21,0,0.004288178483465098,0.007624760519909558,0.011999209368209564
1,1995,22,0,0.0035422810140968855,0.006315727179967966,0.010116325957388839
1,1995,23,0,0.002883413155326625,0.005235867943172435,0.008722430405513156
1,1995,24,0,0.002467760075822901,0.004551005203541746,0.007578368884008836
1,1995,25,0,0.0022125569015453823,0.00419008440180555,0.007037191480518216
1,1995,26,0,0.0020442785128368234,0.003940948749111089,0.006719326820227317
1,1995,27,0,0.0017627134353941144,0.0034882670659697685,0.006016965622363656
1,1995,28,0,0.0016731503557118738,0.0032761238853711134,0.0057501895635370375
1,1995,29,0,0.001645058419439057,0.003154063119113406,0.005682345198772335
1,1995,30,0,0.001423264691170999,0.0027850415309617176,0.005102332849990238
2,1996,0,0,1,1,1
2,1996,1,0,0.8709236903174519,0.9358499961908588,0.9866589586361362
2,1996,2,0,0.7685664157691604,0.8516270472331114,0.9235274851914927
2,1996,3,0,0.5401913481371245,0.7316744400129831,0.9034828998025051
2,1996,4,0,0.5027368781517424,0.6673931532680522,0.8058811344658809
2,1996,5,0,0.46734035116543515,0.6218068738636533,0.7647806435128405
2,1996,6,0,0.39175927090709656,0.5459000244945063,0.6933410455082384
2,1996,7,0,0.325409075731134,0.4629127349677378,0.6061428855046507
2,1996,8,0,0.2776915320623033,0.39020169176501274,0.5270170014526024
2,1996,9,0,0.24132608542959044,0.3336208627670281,0.4560619382914115
2,1996,10,0,0.1775149104426949,0.26069717289234884,0.36657346199072965
2,1996,11,0,0.08952259503738187,0.13862305007811887,0.2150773795738945
2,1996,12,0,0.04389641415503509,0.06536240055594014,0.09222903847504656
2,1996,13,0,0.03591372545972139,0.05333794851912933,0.07469053749836452
2,1996,14,0,0.028979966301200723,0.04187761542622402,0.057955298680943165
2,1996,15,0,0.022181080639624078,0.032587517526299264,0.046185054154123266
2,1996,16,0,0.017635394818420434,0.02613126450917895,0.037351047449512446
2,1996,17,0,0.013136550055059528,0.01983117516803911,0.02790487321063421
2,1996,18,0,0.008994332676329903,0.01482681371494281,0.02148151255032719
2,1996,19,0,0.007499703738333718,0.012273165391503048,0.018096096297574134
2,1996,20,0,0.006146540782255431,0.010237649838912585,0.0151007140668459
2,1996,21,0,0.0049721373546232,0.00854504432718963,0.013245488346259481
2,1996,22,0,0.004165773970120147,0.00720895202367062,0.011242061088971814
2,1996,23,0,0.0033478971338462065,0.0059604528726878575,0.009411709442923043
2,1996,24,0,0.0027112332335262864,0.004966577619563832,0.00813912349326002
2,1996,25,0,0.002319428412274262,0.004310162824772316,0.007078354215397704
2,1996,26,0,0.002097392943086459,0.003962200364411103,0.006526950596513736
2,1996,27,0,0.0019266340215090517,0.00374668152167736,0.0063155527744656065
2,1996,28,0,0.0016725847035068172,0.003307998332167785,0.00561425517796507
2,1996,29,0,0.0015770789278952478,0.003102514000206377,0.005404691760566902
2,1996,30,0,0.0015443534278468183,0.0029776589325880166,0.005290218804556022
3,1997,0,0,1,1,1
3,1997,1,0,0.6787392899454596,0.817864993946253,0.9578437400359878
3,1997,2,0,0.5972300904681178,0.7643890560454623,0.9454138158787648
3,1997,3,0,0.5572681444823893,0.6945127603292007,0.8185986017129789
3,1997,4,0,0.4479524969607332,0.5820718322571493,0.7349080570292867
3,1997,5,0,0.4181798875318321,0.5302316639002717,0.6532567458558093
3,1997,6,0,0.384269546620423,0.49286082846710916,0.6139500723348894
3,1997,7,0,0.3082905931725966,0.41556609655184584,0.5409221707161354
3,1997,8,0,0.25707598929197373,0.35093147354415644,0.4700303238013959
3,1997,9,0,0.21884835479213963,0.29644793398383784,0.40132837721293024
3,1997,10,0,0.18997683780320354,0.2558259521298285,0.3432330848148156
3,1997,11,0,0.13825599380132195,0.20013158558361932,0.2733833951203737
3,1997,12,0,0.06897750356744453,0.10621645917274755,0.16082432531861726
3,1997,13,0,0.03311234784192337,0.05019142772920891,0.06954526913656807
3,1997,14,0,0.026889300491938568,0.040861191052345654,0.05638342329513858
3,1997,15,0,0.021640014218953008,0.03192858459594466,0.04389727061937198
3,1997,16,0,0.017433738017751773,0.02576269040151272,0.03601822265120952
3,1997,17,0,0.013938629409062075,0.020582567187244834,0.028713086485037825
3,1997,18,0,0.01007797642582433,0.015580614063814235,0.021962369030299172
3,1997,19,0,0.007365199696448737,0.012063178704973282,0.017924490712567756
3,1997,20,0,0.006130096758281537,0.010036864841686633,0.014878253749660656
3,1997,21,0,0.0049778861007261045,0.008319779193445287,0.012512834643741564
3,1997,22,0,0.00418292457699626,0.0071837065449578685,0.011071431724892396
3,1997,23,0,0.0034270259080875047,0.006041123159713262,0.00937043540564167
3,1997,24,0,0.0027996166485352173,0.004970386929099294,0.007885789768226775
3,1997,25,0,0.0022368862608727834,0.0042006737342573895,0.006805924412791632
3,1997,26,0,0.0019299849335838427,0.003634510172625727,0.005959954260582533
3,1997,27,0,0.0017678518070088686,0.0033495667414268774,0.005470797366285902
3,1997,28,0,0.0016199940668448548,0.0031641648087773946,0.0052776231104787975
3,1997,29,0,0.0013977353999376962,0.0028055527701664833,0.004769931467000107
3,1997,30,0,0.0013168375707818837,0.002624091887689301,0.004561929029679195
4,1998,0,0,1,1,1
4,1998,1,0,0.8833378454742955,0.9590272775524729,0.9953980873463274
4,1998,2,0,0.651973906583265,0.7798696204806104,0.8890682879737515
4,1998,3,0,0.5757394849885944,0.7297837607930302,0.8691035725827783
4,1998,4,0,0.5390737438755748,0.6611075124529755,0.7614558225883349
4,1998,5,0,0.42756484765413005,0.5535244103309451,0.6879532558572907
4,1998,6,0,0.3976151014448787,0.5034111168605377,0.6129976883371758
4,1998,7,0,0.3629780145929293,0.46418592786651897,0.5759467249489099
4,1998,8,0,0.292090604166824,0.39026557521660504,0.5058191974555349
4,1998,9,0,0.24596577330949917,0.33222721824913143,0.4347737236303024
4,1998,10,0,0.21117619371537494,0.2788357677922362,0.3726364329119059
4,1998,11,0,0.1799502764746818,0.24053254713467692,0.32078833982908783
4,1998,12,0,0.13053975585437433,0.18860502155462217,0.2525885151188486
4,1998,13,0,0.06530664216593636,0.09905633546082043,0.15132702425401265
4,1998,14,0,0.031239421996654363,0.04698412174380456,0.06501544192120759
4,1998,15,0,0.02565357497760449,0.038092649336760376,0.05246376011409524
4,1998,16,0,0.02048801267329027,0.030175355505886507,0.04109307518996096
4,1998,17,0,0.016529715607955565,0.02434533626099157,0.03333765262982637
4,1998,18,0,0.013219767458511203,0.019509092872017644,0.02687280920093774
4,1998,19,0,0.009689953431098854,0.014853023513223318,0.020709453937297333
4,1998,20,0,0.006991577557203989,0.011514438426887746,0.016832884768020848
4,1998,21,0,0.0058507995213688746,0.009579962131863285,0.01418800577267606
4,1998,22,0,0.004756738832246593,0.007998157249767261,0.011942160397645962
4,1998,23,0,0.003954577630782177,0.00688620117900869,0.01059067890974184
4,1998,24,0,0.003306321885697355,0.0058106440416548204,0.008966259496698478
4,1998,25,0,0.0027028406751017607,0.004761565630722797,0.007560424537220002
4,1998,26,0,0.0021750859393144216,0.004024609708282449,0.006523596798725313
4,1998,27,0,0.0018835339568624072,0.0034987742133100923,0.005711876039893336
4,1998,28,0,0.00171099622801731,0.0032268688096171835,0.005253406206954114
4,1998,29,0,0.0015686175983025577,0.0030376908986537764,0.00503980493004983
4,1998,30,0,0.0013526099340252285,0.0026929657457925686,0.00454993182260813
5,1999,0,0,1,1,1
5,1999,1,0,0.8560887125363718,0.9468895047849004,0.9937182447058558
5,1999,2,0,0.7559871333800754,0.9078507061701357,0.9888214482324242
5,1999,3,0,0.6022297939379365,0.73403534898165,0.8538962378322615
5,1999,4,0,0.5307085736676223,0.6833218370268159,0.8231563593469905
5,1999,5,0,0.5014124874255478,0.6182425989367444,0.7282677218149208
5,1999,6,0,0.39809291714265493,0.5161099930109468,0.6570496342794052
5,1999,7,0,0.3624621315908917,0.468689785295128,0.5845399391397449
5,1999,8,0,0.32849726104270704,0.43075417997801085,0.551373309871882
5,1999,9,0,0.2648113228203678,0.36212679681428384,0.47497873449263794
5,1999,10,0,0.22326469956045084,0.30666274179243974,0.41191028829773324
5,1999,11,0,0.19044435770640802,0.2595410765292309,0.3515707297248215
5,1999,12,0,0.1630051219005914,0.22203974871053317,0.29990570589137433
5,1999,13,0,0.11864995827455752,0.17301647791245434,0.2371991398908807
5,1999,14,0,0.05894134242393945,0.09150850705607214,0.14027396513089285
5,1999,15,0,0.02854589013481157,0.04325723005655682,0.060524135594058184
5,1999,16,0,0.02338917961373075,0.03533589755722702,0.04912418716963939
5,1999,17,0,0.01931812845423315,0.02802090408723569,0.03823071359210188
5,1999,18,0,0.015208491445419565,0.022559629407206686,0.031430538631760645
5,1999,19,0,0.012230573920984124,0.018337288236083868,0.025478557341934605
5,1999,20,0,0.009193403446392275,0.013937741201867958,0.01961001556585049
5,1999,21,0,0.006559612298996051,0.010826602118880424,0.016040351853594835
5,1999,22,0,0.00552166135603166,0.009047196704179482,0.013527946032999652
5,1999,23,0,0.004515840690485964,0.00757741170720487,0.011335336531072564
5,1999,24,0,0.0037245192781861524,0.006561633899144786,0.010052811495212532
5,1999,25,0,0.0031298747778190444,0.005525525804866328,0.00857972145741688
5,1999,26,0,0.002564609832307372,0.004545161947765735,0.007181443010711011
5,1999,27,0,0.0020615915469846522,0.0038273786502549118,0.0062448619927612595
5,1999,28,0,0.0017558615694537039,0.0033133331637839334,0.005441574844943649
5,1999,29,0,0.00159502826943024,0.003060433318762392,0.005064424951725745
5,1999,30,0,0.001476907564251803,0.0028783060608598187,0.004806074166586238
6,2000,0,0,1,1,1
6,2000,1,0,0.9549820049753457,0.9750383777683395,0.9901125577996132
6,2000,2,0,0.8425629120709143,0.9223639257540358,0.9673125924644719
6,2000,3,0,0.7412220866853078,0.8842246733429004,0.9610280895848368
6,2000,4,0,0.5886841628699316,0.7137078214910155,0.8248172534390847
6,2000,5,0,0.5187731610987397,0.6646485784789484,0.7940800347925373
6,2000,6,0,0.49034375164703864,0.6009193759251317,0.7044974253837659
6,2000,7,0,0.3863713293029122,0.500082012030584,0.6327144524462823
6,2000,8,0,0.3520572869931055,0.45281127140650257,0.5625906728656985
6,2000,9,0,0.3191270770023068,0.41676454142321684,0.5315626613864076
6,2000,10,0,0.25663293010160637,0.34924541590729075,0.45741417197437034
6,2000,11,0,0.2169218645897798,0.2962703808446583,0.39547015062399654
