param,val,upperVal,lowerVal,n_eff,Rhat
binned_kappa_rel[1],1.074917568971263,1.230229768770665,0.9376774592582008,1703.7014982609305,0.9994713534685065
binned_kappa_rel[2],1.2706590794728347,1.4660636981007933,1.1014073397758721,1885.673063904366,0.9994087216560581
binned_kappa_rel[3],1.2838180506116343,1.4632263214317287,1.1150037858938806,1633.334676451228,1.000700684270091
binned_kappa_rel[4],1.3328221658816424,1.536019074824887,1.151113816288505,1859.7853947584017,1.0001483364121666
binned_kappa_rel[5],1.173704366690544,1.3451024557208433,1.0147097753303584,1778.0939575566942,1.001537320741152
binned_kappa_rel[6],0.9800570336562077,1.134673367033616,0.8449974520834085,1679.5219748063832,1.0009245661648436
binned_kappa_rel[7],0.8484380343550787,0.9993008019386845,0.7233489114469377,1659.2361461374376,1.0007456493191622
binned_kappa_rel[8],0.8189245583821458,0.9599233878943029,0.6921368990641911,1712.0290485709568,1.0010988828857756
binned_kappa_rel[9],0.8338364332216076,0.9815755002521899,0.7073160431014398,1623.6695858916942,0.9997778851296567
binned_kappa_rel[10],0.8376120804980611,0.9699055966993909,0.7135571520602915,1672.6535514238535,1.0011586942547845
binned_kappa_rel[11],0.8178978827899501,0.9523921279711162,0.70774874602123,1456.3457793560267,1.0030250866865795
binned_kappa_rel[12],0.888432156024498,1.0296980608537758,0.7669961509775359,1674.534088483826,1.0008697881736754
binned_kappa_rel[13],1.1373347003365006,1.3351201318151413,0.9610770003967448,1611.8466678593938,1.0004004234141275
binned_phi_a_rel[1],1.0321208815686616,1.2119815310431394,0.8865840080575458,1733.2212757532245,1.0000867944017242
binned_phi_a_rel[2],1.110550337168128,1.3110178523555065,0.9484850977873308,1881.6357980392643,0.99950026524633
binned_phi_a_rel[3],1.233890535550167,1.423959738879991,1.0593533388503478,1412.5592316857546,1.0021314364214156
binned_phi_a_rel[4],1.1390422735708223,1.318613467208946,0.9811804169673533,1750.9806757292317,0.9989412259611696
binned_phi_a_rel[5],1.044421685978788,1.2090027528818177,0.8998826051358045,1820.8727237420735,1.0005037761187108
binned_phi_a_rel[6],0.9117409544226895,1.0566514326155563,0.7843010633503744,1705.096131654236,1.000140369275446
binned_phi_a_rel[7],0.7616205326207017,0.8812317406132186,0.6528866499033982,1846.718446670371,1.000032558473829
binned_phi_a_rel[8],0.7849163314134012,0.9150719558742971,0.6729549816584867,1821.9737695062868,0.9982954703132054
binned_phi_a_rel[9],0.8297514222966964,0.9780764741373691,0.7079750625190728,1647.3586540741162,0.9989131905979071
binned_phi_a_rel[10],0.8728641447121974,1.022928105104182,0.7454168651737363,1944.1101016410778,1.000973033152668
binned_phi_a_rel[11],0.945786858600863,1.1158393351429186,0.8088365038340933,1609.6836395252958,0.9994817835559455
binned_phi_a_rel[12],1.0250416699840026,1.1966231472375952,0.8729953807088698,1843.2938962636877,0.9991312302419458
binned_phi_a_rel[13],1.3833378933597928,1.6326628546931283,1.1747622300205727,1825.6610059027357,0.9986450279193784
binned_phi_t[1],0.021510146241791945,0.28642577019904736,0.008290602458465298,1490.253196962406,1.0035437075715703
binned_phi_t[2],0.021745029264137655,0.09786790083156818,0.010749539075665261,1214.8854966582585,0.9986200847683113
binned_phi_t[3],0.0579600562313389,0.47434297063583464,0.019965346159093296,1593.48838096773,0.9999054690899396
binned_phi_t[4],0.06687508117360975,0.17010820278803096,0.03866701532190527,1313.5921711603962,1.0014566352853107
binned_phi_t[5],0.14819872333022344,0.6902446859822138,0.037357025542985825,1949.0155679977365,0.9985945572501488
binned_phi_t[6],0.0795996331883851,0.6134648521427213,0.024312455721584258,1500.2961220066127,1.0008237581129749
binned_phi_t[7],0.08437993773775461,0.5925040711152628,0.03162846607874099,1535.2177371157961,0.9993148009967279
binned_phi_t[8],0.11850901439770442,0.617105323065371,0.04053967921521307,1474.6077293415958,0.9994746972116195
binned_phi_t[9],0.030447438873259063,0.048281935110339486,0.02018414219194755,1786.7272611806732,1.0013996967218541
binned_phi_t[10],0.24463127975606114,0.7174311387614604,0.10462319478525786,1703.355401630708,1.000222359858958
binned_phi_t[11],0.19889657589505383,0.6938790523087002,0.0710265578155711,1737.2284047074647,1.0004042270465296
binned_phi_t[12],0.22911033711842202,0.737359534349302,0.06747452342967372,1608.156148071935,0.9985469299731489
binned_phi_t[13],0.04214471184687226,0.10210576340621268,0.02158034046584934,1594.3438348525742,1.0005308789802723
p_dhf_rel[1],0.0659703063051305,0.10403493779826833,0.030314178593761038,1529.0247692777104,1.0002079964559571
p_dhf_rel[2],0.009776670039477107,0.05296056723682449,3.1862275472737024e-4,1916.858625719094,1.0003748122820477
p_dhf_rel[3],0.3311632763007639,0.42550541682841514,0.24769465961617806,1771.3176963689707,0.999483620114129
psi,28.425484661749074,43.798421348469056,20.090398735757905,1665.8862871046254,0.9998952746070187
p_dhf[1],0.0659703063051305,0.10403493779826833,0.030314178593761038,1529.0247692777104,1.0002079964559571
p_dhf[2],1,1,1,NA,NA
p_dhf[3],0.009776670039477107,0.05296056723682449,3.1862275472737024e-4,1916.858625719094,1.0003748122820477
p_dhf[4],0.3311632763007639,0.42550541682841514,0.24769465961617806,1771.3176963689707,0.999483620114129
lambda_cohort[1],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
lambda_cohort[2],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
lambda_cohort[3],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
lambda_cohort[4],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
lambda_cohort[5],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
lambda_cohort[6],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
lambda_cohort[7],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
lambda_cohort[8],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
lambda_cohort[9],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
lambda_cohort[10],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
lambda_cohort[11],0.040314694371628004,0.047724923762725587,0.03368131358034148,1752.0998819153774,1.0015655403369164
