lowerVal,val,upperVal,year,iFold
0.016230804244484642,0.017488705877808285,0.01861767336606968,1983,All
0.016593224505817808,0.017415905755433156,0.017919719687571604,1988,All
0.016350287288625837,0.017064262561631374,0.017516538945044614,1989,All
0.016107350071433862,0.01671261936782959,0.017113358202517623,1990,All
0.015864412854241887,0.016360976174027812,0.016710177459990632,1991,All
0.015621475637049916,0.016009332980226026,0.016306996717463638,1992,All
0.01537853841985794,0.015657689786424248,0.015903815974936647,1993,All
0.015132454180207311,0.015318634682457094,0.015500635232409654,1994,All
0.01488216412885945,0.014993507624174429,0.015098178290158772,1995,All
0.014551341433310327,0.01465540705920166,0.014700527087507546,1996,All
0.014185350167751947,0.014311541489546685,0.014406789551090047,1997,All
0.013817137853394558,0.013947531361244592,0.014163852333898073,1998,All
0.013067859042579249,0.013178105388285679,0.013353469917409534,1999,All
0.012318580231763937,0.012408679415326765,0.01254308750092099,2000,All
0.011569301420948626,0.011635369685622388,0.011733676023618812,2001,All
0.010798884419104853,0.010864026715000388,0.010938940709515385,2002,All
0.010023295885107128,0.01009414499533524,0.010170337042617113,2003,All
0.009247707351109405,0.009311134435213754,0.009405015585832923,2004,All
0.008471993561286797,0.008509709209566188,0.008644423051255134,2005,All
0.007674707872800516,0.007728703196475888,0.007883830516677345,2006,All
0.006866132811803933,0.006947697183385587,0.007123237982099557,2007,All
0.00605755775080735,0.006166691170295287,0.006362645447521767,2008,All
0.005248982689810767,0.005385685157204986,0.00560205291294398,2009,All
0.005766680585729099,0.0058636878356447125,0.005975566646344771,2010,All
0.006278429767687355,0.006327064422469371,0.0063746760400719285,2011,All
0.006722594113146352,0.0067529573389547804,0.006860072800557898,2012,All
0.007096107846547142,0.007214611721862861,0.007353537606862399,2013,All
0.007469621579947933,0.007676266104770941,0.007862330280560591,2014,All
0.007843135313348723,0.008137920487679022,0.008384115250361831,2015,All
0.008216649046749513,0.008599574870587101,0.008905900220163073,2016,All
0.008590162780150306,0.009061229253495184,0.009427685189964318,2017,All
0.008963676513551094,0.009522883636403263,0.00994947015976556,2018,All
