lowerVal,val,upperVal,year
0.03326511425573348,0.03805794512621115,0.043102406923785266,1983
0.026138662532717807,0.04095814494319876,0.05510131947599212,1988
0.022097697167645675,0.03761000254543383,0.052914691728479415,1989
0.024129175218615753,0.038742435750851345,0.053021849790443845,1990
0.021587529270968582,0.03403071511848391,0.04677065653119788,1991
0.02317162390541129,0.03440494856700681,0.045666592863593224,1992
0.03226239674588447,0.04307923083831157,0.053550314033070895,1993
0.01919716986815999,0.029474768117689086,0.03998685548463491,1994
0.028267472552401713,0.038774411904914013,0.04926859253407446,1995
0.0126421985147674,0.023580955575395673,0.03532566855977777,1996
0.059773815502049306,0.07121853583656494,0.08171609717324274,1997
0.0345453398009539,0.04296936571414553,0.05132531026544048,1998
0.029167074581759572,0.036289127703955246,0.04336096548638631,1999
0.006210760389362226,0.012711573024721812,0.01956716565999299,2000
0.06237765813034464,0.06929359937983828,0.07612999178499945,2001
0.015519133869773447,0.02208374617976193,0.028949986715094873,2002
0.017549590075704415,0.024059806210535016,0.030864020958107675,2003
0.041213522832753376,0.04821334512020396,0.055206181411558586,2004
0.016733648858311228,0.023357554596122106,0.029995720441295348,2005
0.005493925682209984,0.012727253035554418,0.020252229931468697,2006
0.01390314936050968,0.021382452790242368,0.02838144617831107,2007
0.05194187779389273,0.05962720103108924,0.06677440541133303,2008
0.0025907213314191203,0.008767747639453163,0.01611092248750863,2009
0.007216151421807768,0.015049962189338646,0.022834041215156642,2010
0.008451723013886447,0.016607286982954488,0.024462330693912623,2011
0.019510790241105514,0.027496856916309348,0.03570188648093147,2012
0.022669724521025128,0.03170339471013793,0.04033634847315998,2013
0.008517899737543454,0.016769978820233164,0.02603254278306003,2014
0.023491009157461305,0.03111371131315621,0.038303546863004564,2015
4.5877979638231435e-4,0.002881839833599586,0.007671482194251251,2016
0.010260678255619575,0.017614054314449797,0.024918793122189885,2017
0.04887257069828881,0.06176409944013607,0.07470275583187914,2018
