year,val,upperVal,lowerVal
1983,0.019209815354660587,0.022021691669504708,0.016500308392995613
1988,0.02101887536720316,0.028441478558666314,0.013465648547132888
1989,0.015074165391688089,0.022750537671024508,0.007970742131635764
1990,0.020966661073433146,0.02791843243768416,0.014190320815037833
1991,0.01679058550414176,0.02279578058297538,0.010954966569554128
1992,0.013138994199444354,0.018963651712026176,0.0077104950433106775
1993,0.017135146593842722,0.022210192534926294,0.012077046315726073
1994,0.009119303630021492,0.013972774208461929,0.004693212516542283
1995,0.012601549339996706,0.016846061249718148,0.008016783255667
1996,0.008822112869155314,0.013757480195017933,0.004087799835650676
1997,0.021356542976180302,0.025848285086094172,0.016614802285164623
1998,0.01000469855993412,0.013923287598717462,0.0059475000430610206
1999,0.01588205749233044,0.018992389983176566,0.01264468429333697
2000,0.002077518015794778,0.004718933681537915,3.4870916822460227e-4
2001,0.026853993655212967,0.029447323085112272,0.02397836123270958
2002,0.008539730599031563,0.011496926628256705,0.0056519192684992585
2003,0.00477434708955481,0.007501473144011567,0.0018421311138370421
2004,0.018178112463962778,0.020805501256384303,0.01536868735467745
2005,0.005053951916213549,0.007706294439300288,0.0025247386171370887
2006,0.002920551657861545,0.0054137424168230796,7.460322911244675e-4
2007,0.004400098808318387,0.006975983520606752,0.0017335802631094173
2008,0.01982803476914828,0.022113295493512555,0.01741537766074222
2009,0.0012626138052460084,0.0031107486364348805,2.4427025765196844e-4
2010,0.0019380782232539659,0.003990513000942639,4.6550596943870884e-4
2011,0.0023779686787144586,0.004720259238966909,5.382879447601345e-4
2012,0.005819256033009524,0.008651351264219401,0.003071403174230881
2013,0.006471837230578316,0.009639595555232146,0.0033018914181514414
2014,0.006129069414752938,0.009322829162394129,0.0029660592343127993
2015,0.006945793203804978,0.009323311259313927,0.004556827782161507
2016,6.066875286444484e-4,0.0018241377385342572,9.813615719370725e-5
2017,0.002753297531749207,0.005118109701081406,7.354282607404621e-4
2018,0.020813210495082113,0.025262588665261564,0.016463320551320618
