year,val,upperVal,lowerVal
1983,0.27305754744649136,0.934049955336594,0.010320672742798777
1988,0.3037206999861808,0.9414495047340231,0.014094279876088958
1989,0.28370554424439143,0.9197330542301794,0.013642355540255379
1990,0.2804673288345061,0.9263144695353698,0.012928510031468405
1991,0.28052891126177565,0.9301008250247472,0.01113136246167021
1992,0.2924022607264921,0.9150858090259721,0.011164544841200347
1993,0.27781189417636604,0.9403670640117202,0.009736205195162453
1994,0.2994412670157526,0.9334021232240257,0.010045502222723705
1995,0.2804036271094914,0.919879524578924,0.013289010646254118
1996,0.2836295453731774,0.9180651203461221,0.011537482336755037
1997,0.28442516594814116,0.9225199810903847,0.011338889872446769
1998,0.2948913747156045,0.30926661201831573,0.2805111387765532
1999,0.3144437913774468,0.32896489817085167,0.3002822681068526
2000,0.2856530619436716,0.2989594353173015,0.27318074360728356
2001,0.32999382952806733,0.3453845621099867,0.31639829644680356
2002,0.30316231314013564,0.31753705848711,0.2893806992329049
2003,0.2923854775663412,0.30613874043228995,0.27878671253788867
2004,0.29510298985253763,0.30822938618697393,0.28140351006704645
2005,0.2933932472835503,0.3072364755712487,0.2804204523684763
2006,0.26286257409472485,0.27506286740193103,0.2513295935855911
2007,0.24040059143504228,0.2518904966389574,0.2295681688661923
2008,0.27406633001895386,0.2859123867323203,0.2624406665297645
2009,0.24504291265920478,0.25710074803713134,0.23434075303402613
2010,0.2263023609600731,0.2367186016493094,0.21575237555276508
2011,0.21286801977914815,0.222698618044826,0.2033928443841264
2012,0.2063644316943477,0.21571190520969408,0.19695110642258556
2013,0.2152811811443981,0.22469115886147728,0.2060076510657618
2014,0.19324166877418564,0.2024322085261098,0.18457947143839934
2015,0.20539903231440557,0.21496679191207688,0.19622426269236568
2016,0.17162188431132125,0.18022632008550657,0.1631386672281175
2017,0.17889760176158512,0.18692844035562486,0.1713203073481751
2018,0.19974568957863395,0.20926996714862106,0.19050921332381335
