year,val,upperVal,lowerVal
1983,0.023031600721539647,0.047834758893756636,0.0029112976019252074
1988,0.06355613894883683,0.1211542709636839,0.01130798842007997
1989,0.025017994230450535,0.07710803776489045,0.0011903511303258355
1990,0.027369575762619447,0.0759891862366738,0.001575419375657831
1991,0.06596952025660041,0.10541549396981932,0.01677653473648306
1992,0.024481358615088662,0.061895687439732526,0.0021884753421954313
1993,0.0164836562072826,0.049529462595203036,8.843276046855483e-4
1994,0.04476058740854852,0.07897924321268376,0.010585432944139375
1995,0.038176403098792895,0.07381027188188415,0.004251227663609404
1996,0.030801114289533554,0.06934471978282417,0.0032299991223518547
1997,0.08419322643362037,0.11492741695415172,0.04782988289182408
1998,0.02222438478904457,0.040698989153741615,0.0043581104646874015
1999,0.04036864868641015,0.05383421114412422,0.026695941353430324
2000,0.018246623039501603,0.030730217887404942,0.005329717342263096
2001,0.05886787288066758,0.07235700244332038,0.045934804959308115
2002,0.026932157672430963,0.039980893110385114,0.013844329611618378
2003,0.027115827775475172,0.03983829194059243,0.01462351317752388
2004,0.03081313001322751,0.042437111492766015,0.01773460783391365
2005,0.03800856398257471,0.049715044818818104,0.02621820086687691
2006,0.015293069367461127,0.027270731883719427,0.004704870494294899
2007,0.012877094479615292,0.02356659727237899,0.0021837423516553717
2008,0.057310744990849094,0.06856277945126671,0.046528900410876026
2009,0.01500860719925061,0.02628332334005941,0.004989815775122012
2010,0.017378271168434233,0.027869820598837625,0.0068212068802752535
2011,0.01293035640220156,0.022934183251065415,0.0031906673768824756
2012,0.01824690629528412,0.028159762244717203,0.008414325317965444
2013,0.030328089602643285,0.040768848688721944,0.020965734500953823
2014,0.013087231306681333,0.022758818934855967,0.0036769131896297364
2015,0.03181111721037202,0.040950025736960126,0.022265551622290887
2016,0.006622485016972261,0.015842420167892786,5.125017356474312e-4
2017,0.01817638041781705,0.026858534985223077,0.00961113283105419
2018,0.03753498196671304,0.0476827475849493,0.027946519248579466
