lowerVal,val,upperVal,year,iFold
0.018399737990925997,0.02271305467968132,0.04307333278876179,1984,All
0.03194877682505201,0.03685457904631444,0.03997356582116925,1988,All
0.03015338202301674,0.034395365471889275,0.03707994270298143,1989,All
0.028357987220981467,0.03193615189746411,0.034186319584793595,1990,All
0.02656259241894619,0.02947693832303895,0.03129269646660577,1991,All
0.024699852212800837,0.02701772474861379,0.028399073348417934,1992,All
0.02273814067836597,0.024415604341294125,0.025541176938453727,1993,All
0.020775619127521124,0.021662237468587184,0.022721902161246324,1994,All
0.018190163134832318,0.0194968159735671,0.019924142446221923,1995,All
0.015209588371694156,0.01702070492067164,0.017670089457479422,1996,All
0.012164500394599759,0.014566686939454912,0.015828966090992807,1997,All
0.009074982751356132,0.012262443302062807,0.01399482880469927,1998,All
0.009888744326114786,0.012169829070255413,0.013572541817287901,1999,All
0.010702505900873445,0.01207721483844802,0.013150254829876532,2000,All
0.011435336316790876,0.011984600606640628,0.012949969138326176,2001,All
0.011467099803958375,0.012165668134459892,0.012989247814463494,2002,All
0.011397207753572499,0.011956947295948156,0.013354220221605288,2003,All
0.011136995525978004,0.011883094863183988,0.014175376496842782,2004,All
0.010734424282104749,0.011930850132616607,0.014996532772080271,2005,All
0.010269650218904542,0.011978605402049224,0.01581768904731776,2006,All
0.009804876155704335,0.012026360671481842,0.016638845322555253,2007,All
0.00934010209250413,0.012074115940914457,0.017460001597792745,2008,All
0.008875328029303924,0.012121871210347076,0.01828115787303023,2009,All
0.011309451009880308,0.01280892296723536,0.01808386753050193,2010,All
0.013210195415597524,0.013719590844486873,0.017886577187973627,2011,All
0.013998299586122118,0.014573393226438386,0.017986687659524513,2012,All
0.01416595036592899,0.015865565855167487,0.018789433304343402,2013,All
0.014333601145735864,0.016904644807984218,0.02104594293218585,2014,All
0.014501251925542738,0.017233270349865194,0.023480065912762235,2015,All
0.01466890270534961,0.01756189589174617,0.025914188893338623,2016,All
0.014836553485156483,0.017890521433627144,0.028348311873915007,2017,All
0.014982656753254974,0.01830533702234164,0.030782434854491395,2018,All
0.015060700979310022,0.018992388779229926,0.03321655783506778,2019,All
