lowerVal,val,upperVal,year,iFold
0.03817327135732674,0.040995585688445565,0.04359821823019084,1983,All
0.03723541632327688,0.038050891179967246,0.039146333059003724,1988,All
0.037823610940124534,0.03853811565160102,0.03948253808803985,1989,All
0.0384118055569722,0.0390196153987126,0.03982017429820652,1990,All
0.038997751960833965,0.03949347559470694,0.040161968609138406,1991,All
0.03958100945789303,0.039978091417912115,0.04050376292007028,1992,All
0.04015977088325414,0.04048069152790906,0.04084555723100216,1993,All
0.040737736333849306,0.04097423800976993,0.041190410923733996,1994,All
0.04128821293531802,0.04146146248140371,0.0415740461437961,1995,All
0.04174285100046367,0.041903868958091964,0.04209343965229339,1996,All
0.04217119385449332,0.04243591142467128,0.04261671937443392,1997,All
0.04250838334936497,0.04292313589630506,0.04315120359531083,1998,All
0.040655238369979536,0.04099885525419328,0.04124761240902859,1999,All
0.038802093390594095,0.039074574612081484,0.03934402122274636,2000,All
0.03694894841120865,0.037150293969969696,0.03744043003646411,2001,All
0.03508355802296398,0.03527499496329485,0.035536838850181884,2002,All
0.033215815332289594,0.03340910516633887,0.03363324766389964,2003,All
0.03132629821729391,0.03152762120199501,0.03173355501946438,2004,All
0.029393588793076388,0.029617716262742885,0.029840967618756174,2005,All
0.027458918730070902,0.02771565387864266,0.027993212676073704,2006,All
0.025520195659686922,0.02582980352405637,0.026157052599261318,2007,All
0.02358147258930295,0.023943953169470084,0.024320892522448935,2008,All
0.02164274951891897,0.0220581028148838,0.022484732445636552,2009,All
0.021930101156107662,0.0222530948543352,0.022442796104026722,2010,All
0.02220666953477409,0.022402125283706283,0.022452736936680078,2011,All
0.022340378097264676,0.022558050489795707,0.02265360420650908,2012,All
0.022316987079197232,0.022798715605652685,0.02287022286529053,2013,All
0.022275050737587402,0.023033063012140816,0.023108142992606228,2014,All
0.022233114395977575,0.02322805505159222,0.023366859342051124,2015,All
0.022191178054367745,0.023423047091043626,0.023654210979239816,2016,All
0.022149241712757915,0.02361803913049503,0.02394156261642851,2017,All
0.022107305371148085,0.02381303116994643,0.0242289142536172,2018,All
