lowerVal,val,upperVal,year,iFold
0.039033661191833276,0.04318662904094551,0.04505695689517715,1983,All
0.03565754364927156,0.03798257922915571,0.03952010269075276,1988,All
0.0364566015938119,0.03849114638215048,0.03981168197455318,1989,All
0.037255659538352255,0.03899971353514524,0.040103261258353604,1990,All
0.0380547174828926,0.039508280688139996,0.04039484054215402,1991,All
0.03885377542743296,0.04001684784113476,0.04068641982595444,1992,All
0.039652833371973305,0.040525414994129524,0.04097799910975486,1993,All
0.04045189131651365,0.04103398214712428,0.04126957839355527,1994,All
0.041250949261054,0.04152385159580929,0.04156647354765584,1995,All
0.04185273696115611,0.04202470581670332,0.0420962258193127,1996,All
0.042144316244956515,0.04255968360610857,0.042849065150134695,1997,All
0.042435895528756935,0.04306825075910333,0.04364812309467504,1998,All
0.04059411034706726,0.04112082820502871,0.04159135553620597,1999,All
0.0387523251653776,0.03917340565095408,0.039534587977736894,2000,All
0.03691053998368793,0.03722598309687945,0.03749105645582751,2001,All
0.03506875480199826,0.03527856054280483,0.03548874442412409,2002,All
0.03317404200986469,0.03330762853061589,0.03349230975694925,2003,All
0.031242184147658496,0.031349003838670536,0.03150883097555774,2004,All
0.029224321740502972,0.029416156182386265,0.029574861876366446,2005,All
0.027169638227555595,0.027453903614538547,0.027734700152598345,2006,All
0.025114566729027513,0.025493202989013634,0.025894538428830247,2007,All
0.023059495230499435,0.02353250236348873,0.024054376705062157,2008,All
0.02100442373197135,0.021571801737963817,0.02221421498129406,2009,All
0.02162794378492388,0.022053349171692285,0.022484759873721397,2010,All
0.022232207618332583,0.022503942641471892,0.022782299476679785,2011,All
0.02270045302911472,0.022965957351881443,0.023180463903244224,2012,All
0.022985882209794334,0.023404408706914088,0.023767722844102338,2013,All
0.023254541898490716,0.023909938029879688,0.02435498178496046,2014,All
0.02351649302027739,0.02444226195845401,0.0249422506413261,2015,All
0.023778444142064065,0.024920671995202377,0.025542997970648226,2016,All
0.024040395263850742,0.025399082031950744,0.026143745299970357,2017,All
0.024302346385637417,0.02587749206869911,0.02674449262929248,2018,All
