lowerVal,val,upperVal,year,iFold
0.011491722204354841,0.02505486320027264,0.05786394878488059,1984,All
0.03084984215044602,0.03681408298610042,0.04338959188725397,1988,All
0.02888024187366623,0.03414314972256029,0.03984553815456742,1989,All
0.02691064159688645,0.031472216459020146,0.03630148442188088,1990,All
0.024941041320106657,0.028801283195480008,0.03275743068919434,1991,All
0.02297144104332687,0.02613034993193987,0.02921337695650779,1992,All
0.021001840766547087,0.023459416668399728,0.025669323223821247,1993,All
0.0190322404897673,0.020788483404859594,0.022125269491134705,1994,All
0.017062640212987507,0.018117550141319452,0.01861730185874382,1995,All
0.014996980016718363,0.01536525099686051,0.015601036578868983,1996,All
0.011493108293075077,0.012775683614239178,0.013218188177983278,1997,All
0.007949054560388528,0.010104750350699038,0.011153839382648148,1998,All
0.008513546827397465,0.01026170177094747,0.011284925691071864,1999,All
0.0090780390944064,0.010418653191195903,0.01141601199949558,2000,All
0.009642531361415338,0.010575604611444335,0.0115470983079193,2001,All
0.010144661321758211,0.010954448902412203,0.011685073705329221,2002,All
0.0103150957139074,0.011239812845302104,0.01184717063158728,2003,All
0.010380905988203171,0.011525176788192006,0.012009267557845338,2004,All
0.010385708750644256,0.012004797368972702,0.012249113614269435,2005,All
0.010388847663066546,0.012367740787431403,0.01272350032790437,2006,All
0.010391986575488836,0.012626815751776512,0.013223854155067702,2007,All
0.010395125487911128,0.012856879969740047,0.01373146066882643,2008,All
0.010398264400333418,0.013086944187703582,0.014239067182585156,2009,All
0.011459946559937463,0.013563070153791748,0.014950879654044114,2010,All
0.012521628719541508,0.013886332327103759,0.01570090807369711,2011,All
0.013206634326982627,0.013932439306714482,0.01652022529177543,2012,All
0.01368325891188639,0.014384280068130336,0.017339542509853752,2013,All
0.013960391135810544,0.01503471279302318,0.01815885972793207,2014,All
0.01394100796208297,0.015854582888002726,0.01897817694601039,2015,All
0.013921624788355397,0.01667445298298227,0.019797494164088707,2016,All
0.013902241614627824,0.017456205560109638,0.020626340761630075,2017,All
0.013882858440900248,0.01811434493857369,0.021486090658837265,2018,All
0.013863475267172675,0.018772484317037742,0.02234584055604446,2019,All
