lowerVal,val,upperVal,year
0.03397523856931483,0.040698213926947696,0.047285286527230165,1983
0.021501292438735834,0.0386872167895886,0.056688914503129205,1988
0.029542593208209254,0.048155743679518775,0.06586111271043413,1989
0.019612949179950042,0.03509928218672188,0.05131980156450636,1990
0.024793893410245852,0.03850566372590192,0.052591704573909305,1991
0.02779489016417052,0.04037651871229672,0.05324233886207511,1992
0.02275494612362414,0.03431667298258266,0.04635664555520812,1993
0.03023437206580327,0.04139790523970787,0.052692703713108795,1994
0.02128408349274684,0.032601500257242386,0.04349659934612026,1995
0.014636390058284971,0.02538962966427867,0.036479367857501464,1996
0.06431235615535952,0.07423889539376054,0.08461529811619473,1997
0.03290151876928403,0.04182790211390741,0.050721655016223666,1998
0.03330125938697626,0.04118583142033591,0.04868877820882735,1999
0.00961091986731382,0.016973369820707723,0.02429523088357583,2000
0.051927679111603765,0.059113848540292224,0.06639776925899613,2001
0.030185914891485605,0.03744525973959138,0.044634360476004206,2002
0.009244389500502262,0.01619124219421721,0.023046690734884762,2003
0.042607048691879645,0.049441189921135616,0.05649275839799003,2004
0.022035038206650818,0.028466075286421713,0.03486000662390262,2005
0.00723933811616491,0.013444811455660031,0.01979103661101182,2006
0.009408328125582444,0.016012466210613384,0.02233653051930778,2007
0.04810164763850272,0.05465742907816565,0.06138638388054087,2008
0.015319607691800864,0.021750578846652602,0.028169644097784722,2009
0.0048318332888191385,0.011195023650101124,0.017761215342385006,2010
0.01137493348419585,0.01817697818398619,0.024674829148309818,2011
0.017164224555633597,0.024159070747716734,0.03144083356241311,2012
0.01922418424189596,0.02732770480528595,0.03517767477054522,2013
0.009415838765441279,0.017063582535307133,0.025092575395999184,2014
0.02392875661734907,0.03128478381726728,0.038449741820866426,2015
0.0032000989138807542,0.00961819433051464,0.016600238559193535,2016
0.008793307626841097,0.01575150824526412,0.022928604972435544,2017
0.029627573463288703,0.040513896386139586,0.05132787542112033,2018
