iTime,year,age,S,Val,lowerVal,upperVal
1,1998,21,0,0.08863333023306516,0.02234637440782223,0.2612938635958053
1,1998,21,1,0.29523388302146253,0.14180250306241202,0.41668830311832983
1,1998,21,2,0.362558837918181,0.24918659548931477,0.3749802891976895
1,1998,21,3,0.20473143184226933,0.06623011755894363,0.3568762071856415
1,1998,21,4,0.0426219895131807,0.00660112023760644,0.14153846012631235
1,1998,22,0,0.07812934051459722,0.01695730096582482,0.2588530245253636
1,1998,22,1,0.2785957712619793,0.120136032812428,0.4161978110385304
1,1998,22,2,0.36325668807988976,0.25094445714761804,0.37497375829611823
1,1998,22,3,0.2213988063031922,0.0672469985354594,0.37686553998851746
1,1998,22,4,0.04934187722267227,0.00675770875302859,0.16687182345189208
1,1998,23,0,0.06882658781805323,0.01297453254574183,0.25539342279549804
1,1998,23,1,0.26219195020150843,0.101874382347118,0.4154609805188664
1,1998,23,2,0.36198231111723705,0.2525097247867851,0.3749737974382723
1,1998,23,3,0.23780787239747248,0.06871506336595334,0.3925471836291093
1,1998,23,4,0.05662001581727419,0.00698639483356416,0.19263955870593724
1,1998,24,0,0.06081878805547508,0.00993944767195422,0.25311212713645903
1,1998,24,1,0.24660326507918137,0.08615833549001697,0.414948239697726
1,1998,24,2,0.3596906697993709,0.25453856863484525,0.3749726194980518
1,1998,24,3,0.2533967338542897,0.06970051264685694,0.404617132105821
1,1998,24,4,0.06421583621421348,0.00714162505023638,0.219212476666632
1,1998,25,0,0.05372731631462826,0.00761548490974567,0.2492936630217648
1,1998,25,1,0.23147235408303535,0.07265563516405267,0.4140411138711284
1,1998,25,2,0.3583316648163808,0.2530512808033941,0.37497392625996856
1,1998,25,3,0.2685266978209844,0.07138187710747379,0.41302768464483886
1,1998,25,4,0.07230558322159977,0.0074096932802982,0.2464610960449648
1,1998,26,0,0.0473572966454462,0.0058349857432166,0.24597783272777915
1,1998,26,1,0.21664011825951773,0.061108029482852363,0.4132030577693293
1,1998,26,2,0.35648650753014943,0.2399474978721483,0.3749536643393353
1,1998,26,3,0.28334979968989665,0.0728750299083928,0.4183667788450246
1,1998,26,4,0.08101304476056062,0.00765114458862823,0.27418169158580286
1,1998,27,0,0.0418616883318432,0.00447076801914972,0.2425248924362876
1,1998,27,1,0.20274141477625016,0.05127546840888225,0.4122795733617787
1,1998,27,2,0.35285121219812754,0.2205308437033855,0.3749623655074727
1,1998,27,3,0.2972172689249214,0.07446362220032761,0.42058540042636994
1,1998,27,4,0.08996630269488434,0.00791153940747169,0.30217449974146077
1,1998,28,0,0.03699883482825399,0.00342194838362203,0.24031829968768664
1,1998,28,1,0.18944811066779704,0.04290539896975447,0.4116622147747837
1,1998,28,2,0.34849289565549735,0.2017356854399391,0.3749378423269949
1,1998,28,3,0.31043802528315445,0.07549700174105291,0.421502107429517
1,1998,28,4,0.0993475850808718,0.00808284477303989,0.33036470451456873
1,1998,29,0,0.03266371740460565,0.00260572380458488,0.23820835771398277
1,1998,29,1,0.17667808219653758,0.03570945369367157,0.4110515150721118
1,1998,29,2,0.34276365828401134,0.18351437314720295,0.374967262700436
1,1998,29,3,0.32307046664013156,0.07649883567658351,0.42160802712303624
1,1998,29,4,0.10921813961455712,0.0082503835478276,0.3590148843690993
1,1998,30,0,0.02877127707827413,0.00198419072587479,0.2360024553212965
1,1998,30,1,0.1643489200754254,0.02966835926529361,0.41039151656250217
1,1998,30,2,0.3384620261566009,0.16635486143550818,0.37495046026096734
1,1998,30,3,0.33516805265616945,0.07756079958986137,0.4216916137083788
1,1998,30,4,0.11966045841363404,0.0084295487584072,0.38742481781233534
2,1999,3,0,0.8281597483276887,0.7358824439902817,0.9158629328296264
2,1999,3,1,0.1598875978500151,0.08138469965588183,0.23456118256167097
2,1999,3,2,0.01157568522995819,0.0027119794618077,0.02803723115746132
2,1999,3,3,3.724741396381836e-4,4.016498321606365e-5,0.00148946943464894
2,1999,3,4,4.494452699808415e-6,2.2306946796893398e-7,2.967285593701764e-5
2,1999,4,0,0.7476779881120794,0.6824041244641911,0.8238102119318115
2,1999,4,1,0.22550944990622143,0.16359832387706172,0.2736316870215796
2,1999,4,2,0.02550622367540662,0.01218321978534594,0.04114550803103781
2,1999,4,3,0.0012821683852189,4.0323950339985815e-4,0.0027497675353854
2,1999,4,4,2.4169921073607913e-5,5.004902381024786e-6,6.891294780604164e-5
2,1999,5,0,0.6999574286201367,0.6418147204695017,0.7595772530329935
2,1999,5,1,0.2611729780439709,0.21622604443393123,0.30099273193356274
2,1999,5,2,0.03654400343271573,0.02308210231863529,0.05293386581475373
2,1999,5,3,0.00227259206944251,0.00109511629065095,0.00413741131471364
2,1999,5,4,5.299783373414801e-5,1.948392378905646e-5,1.212704674681248e-4
2,1999,6,0,0.671090164510471,0.6142233549564498,0.7302656193644449
2,1999,6,1,0.28146519556630756,0.23881782977936244,0.31837333970309356
2,1999,6,2,0.0442690086414543,0.02928760844824071,0.06188400539284886
2,1999,6,3,0.00309451346963719,0.00159631485738913,0.00534610773788366
2,1999,6,4,8.111781213003093e-5,3.2627550562818444e-5,1.7319220972396247e-4
2,1999,7,0,0.5926239828022515,0.5303344628351874,0.671196253977695
2,1999,7,1,0.33124939280749977,0.28139247098841935,0.36449760792242775
2,1999,7,2,0.06943240787971797,0.04423914147873607,0.0939443753840615
2,1999,7,3,0.00646825070205268,0.0030911379682285,0.01076129076925537
2,1999,7,4,2.259658084781447e-4,8.09955869211232e-5,4.6226308906791377e-4
2,1999,8,0,0.5423884285580214,0.49667998718216455,0.599565702642516
2,1999,8,1,0.35853787062661924,0.3271831608081643,0.37983986716865303
2,1999,8,2,0.08887731423590389,0.06695397953259784,0.1089320637305701
2,1999,8,3,0.00979183963062399,0.00608946796899769,0.01388444209702781
2,1999,8,4,4.045469488315439e-4,2.0768904772418e-4,6.636398215844586e-4
2,1999,9,0,0.4953201020184616,0.44889167222241977,0.5554300579952548
2,1999,9,1,0.38041810509013624,0.3518263011372462,0.39807733189152206
2,1999,9,2,0.10956394995422312,0.08357155712606018,0.1323806822346563
2,1999,9,3,0.01402463852926887,0.00882279458032245,0.01956587451927001
2,1999,9,4,6.732044079101919e-4,3.4928916111632246e-4,0.0010844391321318
2,1999,10,0,0.446129474135836,0.3902110442908901,0.4997492147223064
2,1999,10,1,0.39899458411279376,0.3785226068544085,0.4140083006901866
2,1999,10,2,0.13381486277114485,0.1075134499864716,0.16472131781727706
2,1999,10,3,0.01994615491295827,0.01357223159238854,0.0291278245391194
2,1999,10,4,0.00111492406726709,6.42496844424846e-4,0.00193151266252678
2,1999,11,0,0.36108897734015943,0.3039135776629926,0.4212209574805381
2,1999,11,1,0.4188920950014303,0.4065420073358378,0.42187151635683445
2,1999,11,2,0.18223062578833207,0.14714047788662551,0.2193472938884325
2,1999,11,3,0.03523368366178933,0.02366880819079353,0.05071734375620018
2,1999,11,4,0.00255461820828881,0.00142774910620503,0.00439756225625274
2,1999,12,0,0.2967830896571805,0.2530942561406628,0.34786931397992404
2,1999,12,1,0.42119002923477583,0.4149441484053391,0.4218741737267582
2,1999,12,2,0.22421897222867623,0.19049469279292752,0.2551104610143781
2,1999,12,3,0.05304226685983195,0.0383662521627686,0.06970828089869185
2,1999,12,4,0.00470547058140019,0.00289765810106836,0.00714285354092819
2,1999,13,0,0.2670242560913873,0.2256015473958231,0.29675392063767836
2,1999,13,1,0.4177463317443989,0.4069763525938716,0.42124831641011984
2,1999,13,2,0.24507885582996453,0.22423900575601569,0.2753135261862537
2,1999,13,3,0.06390230523251406,0.05305198310256092,0.08277580427540057
2,1999,13,4,0.00624825110173521,0.00470677409362512,0.00933276954865096
2,1999,14,0,0.2357643857085922,0.18035115683225203,0.282147634523121
2,1999,14,1,0.4103189928800236,0.3855993562794551,0.4199311796221688
2,1999,14,2,0.26779120302005455,0.23437490333050368,0.3091611924086097
2,1999,14,3,0.07767628998621136,0.05813819976062813,0.11016690964065524
2,1999,14,4,0.00844912840511825,0.00540808276357839,0.01472138483902778
2,1999,15,0,0.2082931576160354,0.13942954605767535,0.27475734553287157
2,1999,15,1,0.400120305879909,0.35497771808470535,0.41897132885236327
2,1999,15,2,0.2882288496082327,0.23958000357186793,0.33890552108271926
2,1999,15,3,0.09227876775911016,0.06088836530842665,0.14380489839592772
2,1999,15,4,0.01107891913671276,0.00580295673447055,0.02288231637897226
2,1999,16,0,0.18372184790422116,0.10749141980713352,0.27049672638987937
2,1999,16,1,0.3875977346594122,0.32094855896471003,0.41832481313187175
2,1999,16,2,0.3066429069209639,0.2426031891875333,0.35935884169790416
2,1999,16,3,0.10782068798709846,0.06253121504525003,0.17882932097333548
2,1999,16,4,0.01421682252830424,0.00604405624546567,0.0333718585569168
2,1999,17,0,0.1617667208936513,0.08240813695195774,0.267263014552996
2,1999,17,1,0.3732307466775153,0.28559753501772117,0.4177876046099599
2,1999,17,2,0.32292146408471234,0.24490830411165013,0.3710847229176843
2,1999,17,3,0.12417492145497312,0.063807092819648,0.21438934260572343
2,1999,17,4,0.01790614688914787,0.00623398390574584,0.04643736532380525
2,1999,18,0,0.14288609856279916,0.06291681289552775,0.26394641537408403
2,1999,18,1,0.358069218388966,0.2508315363319506,0.417194227320101
2,1999,18,2,0.3364924061609528,0.24728175965611815,0.37475502312769143
2,1999,18,3,0.14054034993955633,0.06514234052410987,0.24916846366413853
2,1999,18,4,0.02201192694772574,0.00643525712558698,0.06208527190244807
2,1999,19,0,0.12611367250610162,0.04799058239533357,0.2619033162532201
2,1999,19,1,0.3420543900287327,0.2181728185616142,0.4168070315480744
2,1999,19,2,0.3479040082008322,0.2487484275663069,0.374923939481505
2,1999,19,3,0.15726829475896636,0.06597860565325411,0.28181884118105993
2,1999,19,4,0.02665963450536709,0.00656261897914454,0.08007460140771763
2,1999,20,0,0.11131652161315247,0.03682029022203829,0.25829659371975056
2,1999,20,1,0.3256013528893563,0.1889401220053174,0.4160826127972001
2,1999,20,2,0.35681145930780567,0.2513458604939017,0.3749716839860183
2,1999,20,3,0.17410830000768118,0.06748098302445346,0.3109420213663122
2,1999,20,4,0.03182923318100254,0.00679394996469418,0.09972353485564954
2,1999,21,0,0.09809819149007616,0.0281951733295809,0.25515937728605237
2,1999,21,1,0.3087488026597917,0.1624462718834267,0.4154094478180189
2,1999,21,2,0.36195405026652494,0.25361356407197533,0.3749898509004962
2,1999,21,3,0.191149924547871,0.06881546846961548,0.3370235297010398
2,1999,21,4,0.03760093969758776,0.00700214235433792,0.1213600419308569
2,1999,22,0,0.08650336444416597,0.0215272029839658,0.2526919114582098
2,1999,22,1,0.2920071984007761,0.13869345889165152,0.41485140424937567
2,1999,22,2,0.363090666373544,0.255402479363049,0.3749741035126362
2,1999,22,3,0.2079671326464872,0.06988358692351243,0.3598096052073209
2,1999,22,4,0.04387683492796597,0.00717061800585299,0.14488424199452135
2,1999,23,0,0.07641486268098494,0.01649361184159011,0.24996050627662536
2,1999,23,1,0.2756981675553817,0.11812255465721357,0.4142039761532325
2,1999,23,2,0.3634640882243651,0.2573490810134029,0.3749726986837805
2,1999,23,3,0.22429830516521623,0.0710853355448163,0.37865828907604554
2,1999,23,4,0.05057804772651203,0.00736212020274261,0.16949037694767582
2,1999,24,0,0.06750261265956214,0.01266763475751091,0.24685771937414297
2,1999,24,1,0.259714498601428,0.1003658608565942,0.4134300607655354
2,1999,24,2,0.3621372455376182,0.25959994406698245,0.3749809366704539
2,1999,24,3,0.24028543004184771,0.07247575497318204,0.3937740252524793
2,1999,24,4,0.05778073580246773,0.00758626669002829,0.19499237785083223
2,1999,25,0,0.05954690889141748,0.00969465726714025,0.24268960769941503
2,1999,25,1,0.2439870385745772,0.08480453647226091,0.4123249294307614
2,1999,25,2,0.35962550113542185,0.2611183366539554,0.3749633848579387
2,1999,25,3,0.2560129509536201,0.074386971975337,0.40556652694852374
2,1999,25,4,0.06556160571165642,0.00789888430911086,0.22173751320698132
2,1999,26,0,0.05249873303481973,0.00740588654906823,0.23961415960448687
2,1999,26,1,0.2287090693548723,0.07135817555233515,0.4114604442599079
2,1999,26,2,0.35840273081953056,0.2526287967958619,0.3749696918477044
2,1999,26,3,0.27128927491156074,0.0758299652632773,0.41388541706097026
2,1999,26,4,0.07386646213401178,0.00813838075455243,0.2493468643548122
2,1999,27,0,0.04633229609601069,0.00565746226571332,0.2366328395930535
2,1999,27,1,0.21413041182521955,0.05988388410993593,0.41058163885183657
2,1999,27,2,0.35667178979684167,0.23770019052064068,0.3749547099174323
2,1999,27,3,0.2858560760837537,0.07725629190925055,0.4188555266279908
2,1999,27,4,0.08256994102827418,0.00837806341261587,0.27741817819184766
2,1999,28,0,0.0409237822767719,0.00432181620621998,0.2347410694929218
2,1999,28,1,0.2002549346860263,0.05013598950681657,0.41000354824719176
2,1999,28,2,0.3519541961790874,0.2181042641318972,0.3749467470435891
2,1999,28,3,0.29969415281310297,0.07817523975557383,0.4208005603763004
2,1999,28,4,0.09165704494684154,0.00853399252907562,0.30574511163257406
2,1999,29,0,0.03611940200430258,0.00330271695277943,0.2328502509261729
2,1999,29,1,0.18693223647089505,0.04189698730485952,0.4094095048348636
2,1999,29,2,0.3480677336911211,0.19930835404077893,0.3749396340116794
2,1999,29,3,0.3129331128452039,0.07910481316054872,0.421524162195185
2,1999,29,4,0.10122206384926194,0.0086929397999782,0.3341005183652791
2,1999,30,0,0.03188555772274923,0.00252599639919949,0.2309411432591609
2,1999,30,1,0.17428297379941982,0.03496570057455812,0.408792971266489
2,1999,30,2,0.34228855126160385,0.18150266742996407,0.3749614913731352
2,1999,30,3,0.32542946481286883,0.08005486097877827,0.4216349898091472
2,1999,30,4,0.11117261937142496,0.00885665824571884,0.36226869603279654
3,2000,3,0,0.9066669118509674,0.8015720880408768,0.9697524599663432
3,2000,3,1,0.08993229985729834,0.0299000477286787,0.1822853089152608
3,2000,3,2,0.00334514463954773,3.457123369988693e-4,0.01554504639621397
3,2000,3,3,5.5300821621317696e-5,1.7765444873034394e-6,5.891825316351407e-4
3,2000,3,4,3.428305651686516e-7,3.4234917830087444e-9,8.37411601329867e-6
3,2000,4,0,0.8022898128452043,0.7053507064430943,0.895898826898401
3,2000,4,1,0.18168974283864328,0.09984992790538308,0.25727200030942793
3,2000,4,2,0.01542981826192944,0.00417318671970799,0.03518934724492474
3,2000,4,3,5.823830059220928e-4,7.751850084432413e-5,0.00213918026189545
3,2000,4,4,8.243048300830982e-6,5.399756637390793e-7,4.8765740657631816e-5
3,2000,5,0,0.7231897826114486,0.6503343694893592,0.7990973282637552
3,2000,5,1,0.24413023978352577,0.1843349466777035,0.2954225619304637
3,2000,5,2,0.03090453026639517,0.01594582506415279,0.05032478277801838
3,2000,5,3,0.00173876225331432,6.130612206968718e-4,0.00381011134569133
3,2000,5,4,3.668508531609798e-5,8.838773691645362e-6,1.0817445646737708e-4
3,2000,6,0,0.6734175271472995,0.615781644660516,0.739189102338641
3,2000,6,1,0.2798665912090295,0.23203901370259947,0.31741917093658534
3,2000,6,2,0.0436163153375267,0.02731478171980938,0.06135795361400208
3,2000,6,3,0.00302109496869547,0.0014290648598165,0.00527140148755936
3,2000,6,4,7.847133744874365e-5,2.803737913376197e-5,1.6982930133714236e-4
3,2000,7,0,0.6485519322167063,0.5887102682991081,0.7095859478747365
3,2000,7,1,0.2965956888048044,0.2541849585172913,0.33351134013722034
3,2000,7,2,0.05086466379271576,0.03414491172552513,0.07085179770179452
3,2000,7,3,0.00387690361827815,0.00203854198777591,0.00668973062458576
3,2000,7,4,1.1081156749538576e-4,4.563989467095974e-5,2.3686323729134648e-4
3,2000,8,0,0.5764015858180105,0.5095680432800062,0.6500986212514973
3,2000,8,1,0.34047911778793505,0.2955779585874315,0.3741962040573128
3,2000,8,2,0.07542009293326446,0.05039600544381763,0.10304521800493512
3,2000,8,3,0.00742507983931736,0.00381889454223733,0.01261170468133508
3,2000,8,4,2.741236214727789e-4,1.0852017501623313e-4,5.788299764108206e-4
3,2000,9,0,0.5278481438580733,0.4762069904580773,0.5808495551674726
3,2000,9,1,0.36569716383658907,0.33798697704548686,0.3881866164352928
3,2000,9,2,0.09500915459674276,0.07375093728512379,0.11866335489852715
3,2000,9,3,0.01097050948996866,0.00715241337930581,0.01612167546577092
3,2000,9,4,4.7502821862611353e-4,2.601171226108615e-4,8.213627423318072e-4
3,2000,10,0,0.4791242408589515,0.4331123294685699,0.5327532707489956
3,2000,10,1,0.3870448469696227,0.3633207919963079,0.40310391480149976
3,2000,10,2,0.11724807091567913,0.09291496082341864,0.1406904938985264
3,2000,10,3,0.01578583674583233,0.01056084154463913,0.02182378006410826
3,2000,10,4,7.970045099143095e-4,4.5013488663870623e-4,0.00126948176729566
3,2000,11,0,0.4331086433480166,0.37648371508909145,0.48680988295619426
3,2000,11,1,0.4031050271687038,0.3839604506971275,0.4165796824729586
3,2000,11,2,0.14069246862954662,0.11356509459215812,0.17285474308783805
3,2000,11,3,0.02182433261374924,0.01492865642888093,0.03187733883851727
3,2000,11,4,0.00126952823998382,7.359153256392335e-4,0.00220452051159451
3,2000,12,0,0.3462423151691214,0.29140090438457317,0.4102211103326277
3,2000,12,1,0.4204779362315693,0.4094442786381128,0.4218737108204785
3,2000,12,2,0.1915252598442297,0.15325084746934511,0.22792971345205523
3,2000,12,3,0.03876878017922005,0.02549344070819453,0.0548642064572484
3,2000,12,4,0.00294285918691831,0.00159032285171982,0.00495231816867839
3,2000,13,0,0.286906065468263,0.24304175912048995,0.33782382633780206
3,2000,13,1,0.4204354923264306,0.4124212907432967,0.4218740386164796
3,2000,13,2,0.2310503035712918,0.1969044262709149,0.26244150783219894
3,2000,13,3,0.05643169135005468,0.04091393077990386,0.07422350444799715
3,2000,13,4,0.00516857543112574,0.00318799923019505,0.0078719378560172509
3,2000,14,0,0.2594353918558025,0.21570199813369947,0.2894068945883918
3,2000,14,1,0.4163170266656673,0.40324130744598247,0.4206800142952892
3,2000,14,2,0.2505246086317271,0.2293116709026163,0.28268784037636246
3,2000,14,3,0.06700297610877795,0.05555433123801725,0.08807785382938133
3,2000,14,4,0.00671999673802523,0.00504708897568546,0.01029100021457419
3,2000,15,0,0.2292581782939445,0.1723495048102498,0.27423991697788236
3,2000,15,1,0.40823500482997255,0.3805619210881484,0.41889649135051144
3,2000,15,2,0.27260066643544734,0.2399462937165339,0.31511705379657245
3,2000,15,3,0.08090233698450144,0.06108560125092081,0.11596741698648701
3,2000,15,4,0.00900381345613421,0.00583169670415146,0.01600410331854228
3,2000,16,0,0.20176172598748465,0.1332003363220353,0.26839979443195344
3,2000,16,1,0.39712662734648807,0.3491385352228568,0.4179810751915496
3,2000,16,2,0.2931234176431088,0.24409693698838203,0.34317964557633673
3,2000,16,3,0.09615890806168027,0.06335567553453864,0.14992109413970067
3,2000,16,4,0.01182932096123816,0.00616651785357629,0.02456038873907047
3,2000,17,0,0.1780190460969793,0.10283271097258882,0.26279735686299377
3,2000,17,1,0.38417441292955806,0.3150400446135665,0.41697850983456447
3,2000,17,2,0.31090068106318924,0.24810620464496705,0.3619358411441353
3,2000,17,3,0.1118233233318448,0.06561136362480241,0.18480554339903937
3,2000,17,4,0.01508253657842863,0.00650656503267226,0.03538585987066996
3,2000,18,0,0.1566807514256047,0.07830754238785063,0.2583015831458811
3,2000,18,1,0.36942006262944616,0.2788938613912833,0.4160836563895807
3,2000,18,2,0.3266304112435916,0.25134225910212615,0.3724725528588322
3,2000,18,3,0.12835425791208038,0.0674788780888563,0.22110048489674253
3,2000,18,4,0.01891451678927717,0.0067936232735558,0.04921585946730845
3,2000,19,0,0.1380593975394908,0.05958719898762581,0.25445847279787764
3,2000,19,1,0.3537233433773419,0.24407053896277944,0.415253509855226
3,2000,19,2,0.33985427822107067,0.2541212484704443,0.37480762429929465
3,2000,19,3,0.14512400270038078,0.06911719990982307,0.2559294511333931
3,2000,19,4,0.02323897816171576,0.00704956896662903,0.06551832430817368
3,2000,20,0,0.12166553315305996,0.04566392282778715,0.25156141739468346
3,2000,20,1,0.33735390385121483,0.2124741749016337,0.4145872643409739
3,2000,20,2,0.3507499241813557,0.2562236158551483,0.37496600907463346
3,2000,20,3,0.16210712892284423,0.07037847362300181,0.28750960751781496
3,2000,20,4,0.02809314180679701,0.00724922878619238,0.08361142762850055
3,2000,21,0,0.10752843298838048,0.03456436468709201,0.24873773226057191
3,2000,21,1,0.3209943276426043,0.18239267387908328,0.4139038835605868
3,2000,21,2,0.3585350696616433,0.2582787249007854,0.3749784855474363
3,2000,21,3,0.17878294230746378,0.07163005452591317,0.3174278587066025
3,2000,21,4,0.03335652201132914,0.0074496047521425,0.1046896812151166
3,2000,22,0,0.09482116171608662,0.02643451059595609,0.24632019120828705
3,2000,22,1,0.30421596505122084,0.1564956015391629,0.4132917419167661
3,2000,22,2,0.3629590833234501,0.2600427922663703,0.37498275084951704
3,2000,22,3,0.19571128012112388,0.07271943670856858,0.3428025826805297
3,2000,22,4,0.03924397437511863,0.00762583790000794,0.12683969049478702
3,2000,23,0,0.0837187590027558,0.02025860854012655,0.2444830088644185
3,2000,23,1,0.28767902123476696,0.1337571169304533,0.4128097424429369
3,2000,23,2,0.3638726992123771,0.261386091424691,0.3749779477348472
