lowerVal,val,upperVal,year
0.016639160746870215,0.019381992211740987,0.02213464011286021,1983
0.013601852299688529,0.02108247104018114,0.028657954909442986,1988
0.007587688999766973,0.01493920779151953,0.022362296020272256,1989
0.013585488011213715,0.02027451097822543,0.027391968649108665,1990
0.011126070905099652,0.017338179451214145,0.023240987285520865,1991
0.007625194052222136,0.012803307679672825,0.01839065755393172,1992
0.012197627794309008,0.01733548161515952,0.02236114691117256,1993
0.004369533004635944,0.008921643307542268,0.013870475934215436,1994
0.008403871720780245,0.013202969498546274,0.01791586628206465,1995
0.0035353553451467293,0.008096984984635599,0.012930328070509456,1996
0.017433722901230457,0.021959486265926115,0.026443712768165206,1997
0.005619270464943045,0.009631165751715838,0.013643996405421355,1998
0.012400589546123436,0.015729495162620316,0.01887325409688917,1999
4.1557340411857685e-4,0.0021849929378935165,0.004999394266744948,2000
0.024073443416770365,0.02715453608474712,0.030136089541261856,2001
0.004909201232102257,0.008036367436615635,0.011103687778507293,2002
0.0020733877966929624,0.0049559258684473695,0.007832887486826192,2003
0.015346417790004313,0.01819158968697377,0.020962673148947963,2004
0.0028257227859459617,0.0054740850548228165,0.007949366616055463,2005
5.495282051419105e-4,0.002461918475006721,0.0050739798907377615,2006
0.0019774340706157803,0.004668604945337315,0.007334891330608035,2007
0.017271542227462085,0.019700670789245513,0.022010627776907713,2008
2.4035526347207864e-4,0.0013275855618965482,0.0033332715245498693,2009
4.8571919180887024e-4,0.002032404122118362,0.004035509066399038,2010
4.577519901879539e-4,0.002181985083743089,0.004500394273723277,2011
0.0029668879428311756,0.005717094743811253,0.008566589037442689,2012
0.003685024833448419,0.006975131824973368,0.01015342307216417,2013
0.0025863543577452444,0.005699876344729684,0.008913252193694267,2014
0.004345340932911076,0.006897227426536135,0.009433595350242479,2015
8.02999069181123e-5,5.559750857304234e-4,0.0016802357640713424,2016
8.813062996198492e-4,0.0030158735203459405,0.00530020070131245,2017
0.015205380931838056,0.020109468771956067,0.0248056605752887,2018
