lowerVal,val,upperVal,year,iFold
0.01611589056152609,0.01854105888992996,0.0209502893300114,1983,All
0.017751874881219022,0.018101521052189345,0.019262569233979947,1988,All
0.01730652553683537,0.017623100330612707,0.018658323002373287,1989,All
0.016861176192451723,0.017144679609036068,0.018054076770766626,1990,All
0.016415826848068072,0.01666625888745943,0.01744983053915996,1991,All
0.015970477503684424,0.01618783816588279,0.016845584307553296,1992,All
0.015525128159300775,0.01570941744430615,0.016241338075946632,1993,All
0.015079778814917125,0.015230996722729512,0.015637091844339972,1994,All
0.014634429470533476,0.014738247050867386,0.015036427850304682,1995,All
0.014183320437737545,0.014248202901197136,0.014440847164133701,1996,All
0.01365018873715144,0.013776862975369626,0.013845266477962722,1997,All
0.013106334338187637,0.013299255818003905,0.013322330883551298,1998,All
0.01236901801053239,0.012546237827321179,0.012563568880856838,1999,All
0.011631701682877145,0.011781828308170112,0.011827089701843471,2000,All
0.0108943853552219,0.01101408554404369,0.011091443834073945,2001,All
0.010157069027566655,0.010246342779917268,0.010355797966304415,2002,All
0.00941975269991141,0.009478600015790848,0.00962015209853489,2003,All
0.008682436372256165,0.008710857251664424,0.008884506230765362,2004,All
0.007922596099725024,0.007955985313181372,0.008148860362995832,2005,All
0.007154155540823295,0.007206027824052941,0.007413214495226307,2006,All
0.0063857149819215656,0.006456070334924511,0.006677568627456778,2007,All
0.005617274423019835,0.00570611284579608,0.005941922759687251,2008,All
0.004848833864118105,0.00495615535666765,0.005206276891917722,2009,All
0.005250860963810011,0.005307125551092811,0.005465323688192875,2010,All
0.005611706511644545,0.0056612029449859495,0.0057314942644718795,2011,All
0.005910071521338253,0.005990744171784048,0.006116512780048028,2012,All
0.006188667125035016,0.006343417414996136,0.006533920367776532,2013,All
0.0064648631227031675,0.00670568908232267,0.006951327955505036,2014,All
0.006741059120371318,0.0070587119325750975,0.007371047747502067,2015,All
0.007010551108393919,0.007410249542046497,0.0077911388496943535,2016,All
0.007268304567890517,0.007761787151517896,0.008211229951886641,2017,All
0.0075260580273871155,0.008113324760989296,0.00863132105407893,2018,All
