year,val,upperVal,lowerVal
1983,0.301102514738503,0.9205632526872533,0.010928668763732862
1988,0.28572138944206604,0.9322509390166558,0.008618155161569463
1989,0.27836730368290824,0.9282675054062928,0.010831541492909179
1990,0.2964458649220203,0.9282392311029093,0.01259200354345026
1991,0.29735705377747446,0.9076129877756326,0.012838677915331392
1992,0.286261662490915,0.9108052898897788,0.011742229646667466
1993,0.29227804505991917,0.9251685576142463,0.010849267107328867
1994,0.2813061546658322,0.9192893929599828,0.01182171310944219
1995,0.28415729915569043,0.9346191918745929,0.010446511559828644
1996,0.27624158285676004,0.9069535285434716,0.012227662660509061
1997,0.28702582590597814,0.9042682749764085,0.014710180735593693
1998,0.03717614470459911,0.04332177723172337,0.03162831848011642
1999,0.03806958861659378,0.04357680721348027,0.03285081765617149
2000,0.009760210118904086,0.013188641061602398,0.007078201655541611
2001,0.07113299738772298,0.07863595935255882,0.06400968434598163
2002,0.03337287489595278,0.039075422135648234,0.02835587018039156
2003,0.024548793737848816,0.029113141104887115,0.020493937229857883
2004,0.04922901442855619,0.05520069486151161,0.04329200365342921
2005,0.033613815020149915,0.03904022172077147,0.029030837780068465
2006,0.012331698742957937,0.015715187273890957,0.009555476210173218
2007,0.0192786034135963,0.02306475518532528,0.016064018333527226
2008,0.05305063552423389,0.059052232855432193,0.04768847455016971
2009,0.026075920439539484,0.030170990965912216,0.022373408687691148
2010,0.011616031760319397,0.014310658716423062,0.009311484014704495
2011,0.020542710562808493,0.02387408051471384,0.01760617435825313
2012,0.018105500496986653,0.02115744295845231,0.01532392645116049
2013,0.02674538072028149,0.030421799924870204,0.023274614806045008
2014,0.017250907977850255,0.02036185503429612,0.014539835381442342
2015,0.030953897551629254,0.034828897887168364,0.027397286602492472
2016,0.00815323382916168,0.010236169984816908,0.006391206281059906
2017,0.015860837238329022,0.01855713033862818,0.013396337059320654
2018,0.04135420813643359,0.04581912722521006,0.037170285297063524
